advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	rw4	Last 4 weeks	BG	Bulgaria	14	1	2151245	1016855	3929	1471
Демократична България	Демократична България	995342840629890	Facebook	rw4	Last 4 weeks	BG	Bulgaria	25	1	1374582	437748	3281	332
Приоритети	БЗНС	1163987410423594	Facebook	rw4	Last 4 weeks	BG	Bulgaria	52	1	1364051	496214	4710	150
Kialo		729627343834501	Facebook	rw4	Last 4 weeks	BG	Bulgaria	198	1	1158856	417021	5907	1148
ПП ГЕРБ - София		336639303182606	Facebook	rw4	Last 4 weeks	BG	Bulgaria	1	1	499999	200000	444	89
Европейски парламент в България		163350039852	Facebook	rw4	Last 4 weeks	BG	Bulgaria	1	1	499999	200000	4999	999
informo.bg	informo.bg	262524054082832	Facebook	rw4	Last 4 weeks	BG	Bulgaria	4	1	427848	213925	920	154
Движение ВОЛЯ		289082018098560	Facebook	rw4	Last 4 weeks	BG	Bulgaria	1	1	422730	169092	421	84
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	rw4	Last 4 weeks	BG	Bulgaria	28	1	322111	152280	786	218
Стефан Тафров	Stefan Tafrov	233810563693016	Facebook	rw4	Last 4 weeks	BG	Bulgaria	14	1	253044	57428	1103	0
Кристиян Шкварек	Oblakov Nikolay	651747871952382	Facebook	rw4	Last 4 weeks	BG	Bulgaria	10	1	224921	56658	813	0
Ангел Джамбазки	Войчин Мирчо	139581756144530	Facebook	rw4	Last 4 weeks	BG	Bulgaria	9	1	217799	63892	683	0
Път на младите	Път на младите	2051476654950711	Facebook	rw4	Last 4 weeks	BG	Bulgaria	9	1	187854	46372	797	0
Бебешки магазин Вис Виталис /Vis Vitalis/		536634519688007	Facebook	rw4	Last 4 weeks	BG	Bulgaria	13	1	160986	37999	1145	0
Партия На Зелените		1438204226503681	Facebook	rw4	Last 4 weeks	BG	Bulgaria	3	1	149996	29999	264	0
Arte		656089814494677	Facebook	rw4	Last 4 weeks	BG	Bulgaria	6	1	142298	61095	345	54
European Greens		141366725876424	Facebook	rw4	Last 4 weeks	BG	Bulgaria	2	1	128552	59196	490	128
Евро Ферт АД		271746059949890	Facebook	rw4	Last 4 weeks	BG	Bulgaria	1	1	121312	60656	269	53
Greens/EFA in the European Parliament		150527751674751	Facebook	rw4	Last 4 weeks	BG	Bulgaria	5	1	107403	44243	140	28
Ilhan Kyuchyuk	Ilhan Kyuchyuk	1637403469881344	Facebook	rw4	Last 4 weeks	BG	Bulgaria	3	1	100713	20143	177	0
ВОЛЯ - Българските Родолюбци		317433685633688	Facebook	rw4	Last 4 weeks	BG	Bulgaria	2	1	91600	45800	146	0
Карлос Контрера	Войчин Мирчо	734105799990582	Facebook	rw4	Last 4 weeks	BG	Bulgaria	10	1	83989	19000	881	0
България на Труда и Разума - БТР		709384432421964	Facebook	rw4	Last 4 weeks	BG	Bulgaria	3	1	75081	17693	195	0
EU Environment		305608429284	Facebook	rw4	Last 4 weeks	BG	Bulgaria	2	1	55833	26896	268	52
Консерваторъ	Oblakov Nikolay	1840027882991452	Facebook	rw4	Last 4 weeks	BG	Bulgaria	2	1	50164	10033	161	0
