gender_code_filter	gender_label_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
u	unknown	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	74	1	75918	33932	194	47
u	unknown	Property & Business Info		562032903912680	Facebook	276	1	74295	21591	1155	171
u	unknown	Partito Democratico		77034286895	Facebook	129	1	72877	32682	282	67
u	unknown	The Week UK	The Week	177855115588808	Facebook	126	1	72749	24198	815	139
u	unknown	Le HCR, l'Agence des Nations Unies pour les Réfugiés		112542522148670	Facebook	56	1	72557	29042	419	82
u	unknown	UNICEF France		173159234432	Facebook	38	1	72116	28425	386	89
u	unknown	Vattenfall Sverige		608975645850217	Facebook	28	1	70435	32458	912	258
u	unknown	Un país moderno	Unidas Podemos	577723459314066	Facebook	61	1	68533	31156	361	79
u	unknown	Rädda Barnen		72659261793	Facebook	77	1	68296	20452	717	164
u	unknown	Vlaams Belang	Vlaams Belang	56605856504	Facebook	66	1	68237	31534	457	100
u	unknown	kontrast.at	kontrast.at	1079650008770485	Facebook	104	1	67085	26236	346	109
u	unknown	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	68	1	65603	27402	178	31
u	unknown	Håll Sverige Rent	Håll Sverige Rent	236879092476	Facebook	11	1	64404	27425	570	121
u	unknown	Greenpeace Italia	Greenpeace Italia	35346524498	Facebook	83	1	62972	25998	217	32
u	unknown	CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	94	1	62463	29850	240	51
u	unknown	Save the Children España	Save the Children España	57845333112	Facebook	19	1	60258	28419	312	70
u	unknown	Referendum Commission		580832208630212	Facebook	28	1	59263	26519	438	91
u	unknown	London Gov	the Greater London Authority	713179875369048	Facebook	38	1	57753	24568	606	114
u	unknown	TheArticle	TheArticle	607840469632004	Facebook	25	1	57457	25565	756	168
u	unknown	School Cuts	National Education Union	871798409656672	Facebook	151	1	57014	13245	573	91
u	unknown	Labour Future	Labour Future	112846662487263	Facebook	24	1	56887	25102	462	95
u	unknown	Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	170	1	56656	19082	235	24
u	unknown	Andreas Schieder	SPÖ	290881691011354	Facebook	157	1	56401	18369	444	87
u	unknown	Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	93	1	56213	24129	514	123
u	unknown	Centerpartiet	Centerpartiet	12690894340	Facebook	125	1	55585	20696	764	177
u	unknown	Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	163	1	55378	23407	229	41
u	unknown	Le Monde		14892757589	Facebook	34	1	54716	19727	137	14
u	unknown	Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	71	1	53755	22622	1152	255
u	unknown	PSOE	PSOE	189318235003	Facebook	259	1	53130	21265	195	33
u	unknown	NT Live	NT Live	107334993856	Facebook	112	1	52554	17454	526	41
u	unknown	Patryk Jaki		199877710116314	Facebook	206	1	52432	20992	252	57
u	unknown	Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	33	1	51323	21488	549	147
u	unknown	Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	164	1	51317	22677	167	38
u	unknown	Facebook Nordic	Facebook	334318366655425	Facebook	9	1	50527	23669	313	77
u	unknown	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	79	1	50052	20395	221	41
u	unknown	Dungeon Defenders		107960282569653	Facebook	227	1	49847	18199	306	33
u	unknown	Global Justice Now	Global Justice Now	6707857033	Facebook	451	1	49713	8991	2256	27
u	unknown	NHS Against Brexit	Scientists for EU	2126073340865034	Facebook	32	1	49535	13628	300	43
u	unknown	ACNUR Comite español		94118672764	Facebook	33	1	49479	21720	212	37
u	unknown	FDP	FDP	21289227249	Facebook	549	1	49340	14449	545	24
u	unknown	Claudia Gamon	NEOS	447992848717452	Facebook	238	1	48378	17037	306	53
u	unknown	Campact e.V.	Campact e.V.	82734241364	Facebook	33	1	48244	20467	329	76
u	unknown	Harald Vilimsky		547597092025909	Facebook	171	1	48101	20715	455	109
u	unknown	EU-kommissionen i Sverige		155824787799	Facebook	18	1	46400	22327	203	49
u	unknown	Electoral Commission UK	The Electoral Commission	841894835830532	Facebook	43	1	46118	19329	372	78
u	unknown	Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	38	1	45348	20430	94	20
u	unknown	Dan Lok		998837360158985	Facebook	53	1	45047	18535	1644	417
u	unknown	Alex Salmond	Slainte Media	136191876445102	Facebook	81	1	44989	15605	237	27
u	unknown	MasterClass		687589164666184	Facebook	3	1	44942	22471	199	40
u	unknown	Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	111	1	44628	16604	201	29
u	unknown	InFacts	InFacts	678120165658753	Facebook	75	1	43713	11213	288	39
u	unknown	Maplanèteverte	Ma Planète Verte	340654233462962	Facebook	58	1	43511	10133	403	58
u	unknown	En bättre framtid		1173808162671999	Facebook	41	1	43410	16079	483	120
u	unknown	Röda Korset		111630258867610	Facebook	51	1	42587	12345	170	58
u	unknown	Dominic Hannigan	Dominic Hannigan	210059959032336	Facebook	185	1	42457	13494	238	38
u	unknown	Medici Senza Frontiere		65737832194	Facebook	25	1	42277	17807	172	56
u	unknown	350.org		12185972707	Facebook	83	1	42095	10149	226	28
u	unknown	Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	329	1	40739	16630	189	36
u	unknown	UK government	UK government	408582579294175	Facebook	11	1	40368	17713	422	136
u	unknown	Sverige för UNHCR		643137272398136	Facebook	70	1	39824	10339	204	56
u	unknown	Andy Street	The Conservative Party	625464517632792	Facebook	375	1	39821	12750	566	27
u	unknown	WWF España		57973661707	Facebook	38	1	39581	17255	183	29
u	unknown	Mayor of London	the Greater London Authority	360322167647280	Facebook	17	1	39041	16458	365	70
u	unknown	Facebook Brussels	Facebook	287739491272583	Facebook	18	1	38863	16818	378	95
u	unknown	PSC Partit dels  Socialistes de Catalunya	PSC Partit dels  Socialistes de Catalunya	87930687376	Facebook	82	1	38650	16200	249	62
u	unknown	Collectif : Féministes contre le cyberharcèlement		1026099724099181	Facebook	78	1	38482	10529	208	0
u	unknown	Vihreät - De Gröna		33722070600	Facebook	30	1	38153	13697	144	23
u	unknown	Greenpeace Österreich	Greenpeace Österreich	32984679070	Facebook	510	1	38111	10456	557	10
u	unknown	Avaaz	Avaaz	8340223883	Facebook	30	1	37578	16261	332	67
u	unknown	Greenpeace Greece	Greenpeace Greece	31324524225	Facebook	42	1	37433	15311	100	14
u	unknown	Primes écologique		152399322377561	Facebook	19	1	37289	15498	433	92
u	unknown	PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	73	1	37246	16002	136	27
u	unknown	En Comú Podem	En Comú Podem	463627663844039	Facebook	50	1	36674	15475	127	34
u	unknown	DéFI	DéFI	173518112695794	Facebook	143	1	36672	8796	255	24
u	unknown	Renew	Renew  Party	1923371311278106	Facebook	158	1	36489	8897	455	60
u	unknown	Plaid Cymru	Plaid Cymru	26416930992	Facebook	26	1	36472	14507	197	40
u	unknown	JW3	JW3	6587671199	Facebook	17	1	36377	13884	411	91
u	unknown	DIE LINKE	DIE LINKE	47694585682	Facebook	230	1	35321	12390	185	14
u	unknown	Feministiskt initiativ	Feministiskt initiativ	112513375470294	Facebook	23	1	34975	11875	292	116
u	unknown	Compromís	Compromís	194053080624605	Facebook	50	1	34875	14572	155	34
u	unknown	Liberalerna	Liberalerna	132266740623	Facebook	92	1	34854	11774	194	52
u	unknown	Barcelona en Comú	Barcelona en Comú	247118052078814	Facebook	226	1	33946	7884	488	37
u	unknown	SPOLU - občianska demokracia	SPOLU - občianska demokracia	1057020590987528	Facebook	168	1	33566	11515	249	40
u	unknown	Save the Children Italia		46590675335	Facebook	26	1	33513	14391	105	36
u	unknown	Amnistía Internacional España		78151799929	Facebook	28	1	33384	14842	235	38
u	unknown	WeWorld Onlus		299584710061488	Facebook	169	1	33357	12556	220	32
u	unknown	Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	89	1	32829	14937	70	22
u	unknown	Asthma UK	Asthma UK	40952091012	Facebook	14	1	32628	14720	265	57
u	unknown	Groen	Groen	84920854319	Facebook	177	1	32604	10998	175	22
u	unknown	INBOX	New Digital Media	369693523475596	Facebook	36	1	32588	14062	37	3
u	unknown	Syre		1531320107133721	Facebook	64	1	32457	8070	409	113
u	unknown	La Prime Énergie		336155273400553	Facebook	27	1	32432	12763	290	64
u	unknown	IKEA	IKEA	112961202185776	Facebook	78	1	32168	12881	125	25
u	unknown	National Theatre		9212864972	Facebook	29	1	32146	12385	241	58
u	unknown	Instant PPI UK		616112792139038	Facebook	73	1	32122	11736	320	73
u	unknown	Open Vld	Open Vld	53668151866	Facebook	266	1	31831	11988	231	43
u	unknown	Delphinus		20411877802	Facebook	11	1	31146	15135	20	1
u	unknown	London Conservatives	London Conservatives	660899050767643	Facebook	8	1	31038	12614	583	134
u	unknown	ČSSD	ČSSD	111041662264882	Facebook	687	1	30826	8252	163	39
u	unknown	Roberta Metsola		406824526101449	Facebook	462	1	30675	9565	323	14
u	unknown	Michal Šimečka • Progresívne Slovensko		194278021265803	Facebook	245	1	29505	7841	223	8
u	unknown	Saco	Saco	133910158381	Facebook	36	1	29128	5976	166	40
u	unknown	Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	172	1	28742	8251	99	1
u	unknown	Co-operative Party		7569385657	Facebook	74	1	28719	9561	452	60
u	unknown	WWF UK		311627208673	Facebook	32	1	28659	12040	220	36
u	unknown	The Bamboo Brush Society		1152885191422950	Facebook	76	1	28604	11151	128	16
u	unknown	Another Europe Is Possible	Another Europe is Possible	1652149835054791	Facebook	25	1	28565	6124	236	39
u	unknown	EU Watch	EU Watch	136146920436020	Facebook	35	1	28338	8850	88	12
u	unknown	Voices for Refugees - أصوات لأجل اللاجئين		1601274913421469	Facebook	32	1	28036	11781	151	21
u	unknown	Progress	Progress Ltd	160136337364839	Facebook	40	1	27722	6198	251	29
u	unknown	Tuxy		870667836405958	Facebook	10	1	27581	12656	129	33
u	unknown	Moderaterna	Moderaterna	7719591155	Facebook	105	1	27487	6674	257	62
u	unknown	Die Grünen	Die Grünen	21759893033	Facebook	93	1	27264	8660	203	36
u	unknown	LSAP	Lëtzebuerger Sozialistesch Aarbechterpartei	47216059667	Facebook	101	1	27129	8267	180	9
u	unknown	Skandia		139767876088719	Facebook	3	1	27123	12739	102	31
u	unknown	Unionen		175656912484553	Facebook	31	1	27033	10773	273	77
u	unknown	Gazeta Wyborcza		63563473556	Facebook	315	1	26836	8701	61	8
u	unknown	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	353868374653514	Facebook	53	1	26634	11395	65	12
u	unknown	Ingredientes que Suman		586540488142205	Facebook	13	1	26632	11933	80	19
u	unknown	Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	135	1	26597	11341	44	11
u	unknown	Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	101	1	26451	10462	82	21
u	unknown	Wholesome Culture		1664959567149320	Facebook	7	1	26242	11605	63	12
u	unknown	Make.org	Make.org	122037308191612	Facebook	46	1	26164	11186	247	56
u	unknown	Jörgen Warborn EU-kandidat		56002955332	Facebook	91	1	25700	6623	266	68
u	unknown	Greens/EFA in the European Parliament		150527751674751	Facebook	53	1	25559	10159	62	9
u	unknown	Covestro		150793518281117	Facebook	16	1	25432	11236	42	13
u	unknown	Green Party of England and Wales	The Green Party of England and Wales	20995300784	Facebook	19	1	25195	8443	63	3
u	unknown	Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	129	1	25155	8059	345	92
u	unknown	Gaia		182073298490036	Facebook	5	1	24813	11735	223	93
u	unknown	Wacky Politicians	Ladbrokes Belgium	325449998160769	Facebook	85	1	24634	9720	67	3
u	unknown	Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	27	1	24574	11354	73	18
u	unknown	5Pillars	5 Pillars	490858150969676	Facebook	9	1	24212	11235	251	53
u	unknown	Kristdemokraterna Stockholm	Kristdemokraterna Stockholm	176875999028086	Facebook	87	1	24207	7484	179	55
u	unknown	Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	14	1	24154	10266	100	38
u	unknown	Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	347	1	24125	9737	90	17
u	unknown	Save the Refugees		1931458237163388	Facebook	22	1	24107	7793	158	29
u	unknown	David Casa	David Casa	193035580892638	Facebook	85	1	24048	6472	86	5
u	unknown	Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	97	1	23993	7763	154	30
u	unknown	National Education Union	National Education Union	241312696375349	Facebook	13	1	23818	10580	267	75
u	unknown	Microsoft Education		171047642947607	Facebook	6	1	23370	9253	208	41
u	unknown	Change.org		83996318078	Facebook	21	1	23341	6554	132	15
u	unknown	Mon Homéo Mon Choix		1643185362449069	Facebook	27	1	23246	9229	208	44
u	unknown	Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	175	1	23176	8637	48	15
u	unknown	Greenpeace International		7297163299	Facebook	5	1	23143	10353	28	11
u	unknown	Podem	Unides Podem-Esquerra Unida	792238440859918	Facebook	42	1	23090	9737	103	37
u	unknown	Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	48	1	23019	10916	46	20
u	unknown	McCabe 4 Mayor	John Mccabe	564061654107377	Facebook	510	1	22701	4801	832	8
u	unknown	Les Energies du Soleil		1684031805239401	Facebook	14	1	22665	10058	264	79
u	unknown	More United	More United	618113871680733	Facebook	17	1	22585	7584	272	61
u	unknown	Assets For Life		1536572196655036	Facebook	48	1	22530	5002	317	62
u	unknown	Fundación Anesvad	Jose Manuel Bran Garcia	131231529742	Facebook	183	1	22466	8508	231	45
u	unknown	Ayuda LGTB		315021912539118	Facebook	41	1	22401	9319	166	30
u	unknown	SDP Hrvatske	SDP Hrvatske	129634970518	Facebook	54	1	22146	8777	68	2
u	unknown	Peter Mertens	PVDA	236485149843971	Facebook	211	1	22103	6722	216	28
u	unknown	Ministère de l'Intérieur		103146727990	Facebook	21	1	21908	8838	128	28
u	unknown	Alfred Sant	Alfred Sant	537789116260209	Facebook	114	1	21870	8273	94	11
u	unknown	Oxford Academic (Oxford University Press)		188890111132385	Facebook	6	1	21813	9533	315	67
u	unknown	Europees Parlement Nederland		270788920480	Facebook	47	1	21719	9104	202	49
u	unknown	Lizette Risgaard		547601668763372	Facebook	68	1	21500	8179	249	65
u	unknown	Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	88	1	21377	7207	267	73
u	unknown	Partido Por un Mundo más Justo · M+J	Partido Por un Mundo más Justo · M+J	147468905314265	Facebook	15	1	21377	9926	138	26
u	unknown	e.on		369122343101775	Facebook	28	1	21332	7700	241	73
u	unknown	GRUNDIG		1508163162762486	Facebook	14	1	21207	9628	45	9
u	unknown	Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	81	1	21133	8888	84	20
u	unknown	Progresívne Slovensko	Progresívne Slovensko	557862947737785	Facebook	57	1	21097	6486	179	40
u	unknown	Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	755	1	21052	4775	411	14
u	unknown	MBRC		1853495178284518	Facebook	90	1	20950	6560	186	17
u	unknown	Evropski parlament Slovenija	Evropski parlament Slovenija	183314631692914	Facebook	136	1	20942	6124	126	5
u	unknown	Luke 'Ming' Flanagan MEP	Luke 'Ming' Flanagan MEP	182354901841834	Facebook	3	1	20838	10419	101	20
u	unknown	Leave.EU		794492093982367	Facebook	13	1	20774	10387	172	84
u	unknown	Linnéa Engström		1409490812643464	Facebook	36	1	20765	5845	160	22
u	unknown	Socialdemokraterna i Stockholm	Socialdemokraterna i Stockholm	117056501654820	Facebook	22	1	20562	6477	192	60
u	unknown	Mutualité chrétienne (MC)	Mutualité chrétienne (MC)	180233078762668	Facebook	61	1	20455	5731	115	15
u	unknown	Labour South East	The Labour Party.	123817579216	Facebook	23	1	20426	7974	269	73
u	unknown	Zora Jaurová • Progresívne Slovensko		267456060571592	Facebook	122	1	20410	6060	183	18
u	unknown	Γιώργος Χατζημάρκος	Γιώργος Χατζημάρκος	2128150737398149	Facebook	81	1	20387	5750	53	2
u	unknown	Liam Byrne	Liam Byrne MP	147894618876725	Facebook	58	1	20262	4390	104	6
u	unknown	Agence Isolation Pour Tous		568528630290119	Facebook	23	1	20250	8353	249	58
u	unknown	Party of European Socialists	Party of European Socialists	148097975226385	Facebook	86	1	20075	6443	84	4
u	unknown	Världsnaturfonden WWF		371791194529	Facebook	6	1	19990	7957	179	39
u	unknown	Our Future, Our Choice	Our Future, Our Choice	1777176712575796	Facebook	78	1	19983	5057	187	19
u	unknown	Liberal Alliance	Liberal Alliance	106952222676974	Facebook	348	1	19930	4619	198	42
u	unknown	Esquerra Barcelona	Esquerra Barcelona	374070875952519	Facebook	25	1	19909	8683	104	25
u	unknown	Vote For Your Future	Vote For Your Future	2026046207505845	Facebook	19	1	19856	7963	168	31
u	unknown	Vote Hoult	The Social Co. Limited	2291808890907656	Facebook	63	1	19702	5588	214	28
u	unknown	Initiative Neue Soziale Marktwirtschaft (INSM)	Initiative Neue Soziale Marktwirtschaft (INSM)	121678260974	Facebook	450	1	19620	5015	274	7
u	unknown	Stop Cambio Climático		124967441456981	Facebook	32	1	19600	8470	61	11
u	unknown	Fine Gael	Fine Gael	264172043210	Facebook	8	1	19470	8184	96	30
u	unknown	Entega		198244400189055	Facebook	97	1	19357	6384	350	70
u	unknown	World Animal Protection Danmark		33588644626	Facebook	5	1	19220	8033	223	51
u	unknown	Coalition for Reform in Political Advertising UK	Alex Tait on behalf of The Coalition for Reform in Political Advertising 	275297063168071	Facebook	22	1	19174	6697	136	29
u	unknown	Game of Sultans		185311195624361	Facebook	7	1	19045	8406	424	100
u	unknown	Kristdemokraterna	Kristdemokraterna	115198178364	Facebook	67	1	19043	4696	137	38
u	unknown	Pela Case		119283008140727	Facebook	17	1	18970	6883	44	11
u	unknown	Demand Better for BCP	BCP Liberal Democrats	586338961847589	Facebook	135	1	18965	5087	328	22
u	unknown	The Week Junior		799576543492660	Facebook	16	1	18811	7230	129	13
u	unknown	John Crombez	sp.a	264131406977201	Facebook	82	1	18777	7687	105	21
u	unknown	Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	46	1	18731	8156	14	4
u	unknown	European Parliament in the UK	European Parliament in the UK	310175149000473	Facebook	9	1	18659	6324	108	25
u	unknown	ExxonMobil		925007000949719	Facebook	37	1	18585	6242	167	42
u	unknown	România în primul rând	Future Innovation	770704223323599	Facebook	87	1	18547	8168	20	4
u	unknown	Amnesty International Polska		57544755889	Facebook	62	1	18478	5926	63	17
u	unknown	SP	SP	128393027527	Facebook	142	1	18433	7142	216	39
u	unknown	Diakonia		42676805259	Facebook	20	1	18325	6257	40	12
u	unknown	CIWF France	CIWF France	335868279790722	Facebook	5	1	18263	8498	238	56
u	unknown	Μανώλης Κεφαλογιάννης / Manolis Kefalogiannis		51638783172	Facebook	81	1	18255	3941	44	0
u	unknown	Momentum	Momentum	155710354774360	Facebook	17	1	18180	4309	142	24
u	unknown	Fidesz	Fidesz	9844779306	Facebook	76	1	18130	8474	58	28
u	unknown	Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	281	1	18074	5116	195	10
u	unknown	LO Sverige		163820136238	Facebook	5	1	17888	7720	223	48
u	unknown	Sheffield City Region Mayor	Sheffield City Region Mayoral Combined Authority	2064459193832465	Facebook	13	1	17847	5890	166	31
u	unknown	Yeovil Conservatives	The Yeovil Constituency Conservative Association of 17 The Park, Yeovil, Somerset, BA20 1DN.	1597713690525854	Facebook	13	1	17717	7163	117	39
u	unknown	Facebook	Facebook	726281677519881	Facebook	5	1	17589	8794	88	17
u	unknown	Mes économies d'énergie		124948231440251	Facebook	11	1	17403	6790	194	38
u	unknown	Épargne Malin		1864684416941008	Facebook	19	1	17378	7501	584	161
u	unknown	Céréal Bio & Céréal France		1636261843328359	Facebook	4	1	17325	6927	87	23
u	unknown	Reprieve	Reprieve	107485499287	Facebook	9	1	17323	5511	131	34
u	unknown	Sozialdemokratische Partei Europas	Sozialdemokratische Partei Europas	338549033673221	Facebook	66	1	17313	6332	57	7
u	unknown	Unis pour les Droits Humains		1642871805813802	Facebook	28	1	17242	6968	16	0
u	unknown	Care2		25852730092	Facebook	13	1	17147	7231	214	40
u	unknown	More In Common		199254923808679	Facebook	3	1	17125	7493	486	171
u	unknown	foodwatch France		194934737335658	Facebook	14	1	17071	6030	205	39
u	unknown	Keskusta	Suomen Keskusta	55312855747	Facebook	33	1	17019	4168	75	7
u	unknown	Greenpeace Luxembourg		67370457805	Facebook	119	1	16951	4156	143	2
u	unknown	UNO-Flüchtlingshilfe		236934790401	Facebook	47	1	16943	5362	209	45
u	unknown	Mónica Oltra	Compromís	81107269227	Facebook	16	1	16934	7647	59	13
u	unknown	Junts per Catalunya	Junts per Catalunya	386166375144833	Facebook	35	1	16931	6538	60	9
u	unknown	Aides énergétiques pour tous		789578834730248	Facebook	16	1	16834	6784	198	46
u	unknown	Možemo - politička platforma	Možemo - politička platforma	1064762700374086	Facebook	22	1	16804	5767	38	4
u	unknown	Tout sur le nucléaire / Alles over kernenergie		585236024850280	Facebook	13	1	16687	6955	69	19
u	unknown	Pernille Weiss	Det Konservative Folkeparti	2071183673144991	Facebook	30	1	16651	6202	247	64
u	unknown	Oxfam Italia		150200761667597	Facebook	139	1	16635	5076	141	13
u	unknown	Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	18	1	16544	7608	28	8
u	unknown	España Ciudadana		349800235527721	Facebook	18	1	16379	7141	80	20
u	unknown	مفوضية اللاجئين		188842724507690	Facebook	61	1	16253	5357	128	8
u	unknown	Hargreaves Lansdown		139193179458411	Facebook	44	1	16249	3669	224	16
u	unknown	HC Strache	FPÖ	74865038590	Facebook	66	1	16247	7027	92	28
u	unknown	Vladimír Bilčík SPOLU - občianska demokracia	SPOLU - občianska demokracia	1501859650125625	Facebook	186	1	16242	4533	143	9
u	unknown	Eclairelavie		475156612973063	Facebook	31	1	16207	5233	213	39
u	unknown	Blendle		181375052003138	Facebook	75	1	16159	5187	193	30
u	unknown	The Good Show		1923750267869320	Facebook	8	1	16093	7859	50	9
u	unknown	2 Min Ecologie		433170297221149	Facebook	67	1	16068	5469	184	32
u	unknown	Klang der Solidarität		385076005313967	Facebook	75	1	15987	6327	42	6
u	unknown	Kokoomus	Kokoomus	201285237101	Facebook	147	1	15816	3158	449	16
u	unknown	Banque mondiale		155174084508744	Facebook	104	1	15732	5248	49	1
u	unknown	Saine Abondance		2106701562887023	Facebook	23	1	15669	6451	176	44
u	unknown	Viite - Tieteen ja teknologian vihreät		73631194779	Facebook	6	1	15638	6101	30	2
u	unknown	Ioannis Vardakastanis	Ioannis Vardakastanis	195643347979465	Facebook	92	1	15630	6073	63	4
