spend_code	spend_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_50	0 - 50	DK	Denmark	5764	1136	16430039	3790849	138655	14911
50_100	50 - 100	DK	Denmark	3853	983	8163468	2137721	49513	15637
100_1k	100 - 1k	DK	Denmark	1482	416	30173138	9588355	264942	67943
1k_5k	1k - 5k	DK	Denmark	145	52	8267278	3642700	119650	32004
5k_10k	5k - 10k	DK	Denmark	25	15	1236215	543031	27161	5455
10k_50k	10k - 50k	DK	Denmark	1	1	10888	5444	484	96
