country_code_filter	country_name_filter	audience_code	audience_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
PT	Portugal	f18_24	female (18-24)	3607	1055	9408585	3899762	28301	4584
PT	Portugal	m18_24	male (18-24)	3384	1011	9205662	3874781	29363	5310
PT	Portugal	m25_34	male (25-34)	3781	1129	6432118	2680816	23205	4149
PT	Portugal	f25_34	female (25-34)	4139	1182	4879061	1968761	17058	2427
PT	Portugal	m35_44	male (35-44)	3680	1108	4275631	1708159	15405	2580
PT	Portugal	f35_44	female (35-44)	4042	1158	3791161	1466715	13067	1805
PT	Portugal	f45_54	female (45-54)	3996	1111	3103628	1167151	11082	1459
PT	Portugal	m45_54	male (45-54)	3595	1060	2756590	1068709	10744	1626
PT	Portugal	f55_64	female (55-64)	3224	992	2496190	935562	9597	1118
PT	Portugal	f65_	female (65+)	2731	869	1934779	729775	7711	943
PT	Portugal	m55_64	male (55-64)	2917	950	1798036	683546	7057	824
PT	Portugal	m65_	male (65+)	2555	840	1592725	611882	6264	747
PT	Portugal	f13_17	female (13-17)	528	210	852777	324309	1937	166
PT	Portugal	m13_17	male (13-17)	486	194	564966	215180	1365	132
PT	Portugal	u35_44	unknown (35-44)	3066	934	67732	26506	287	48
PT	Portugal	u25_34	unknown (25-34)	3029	916	55568	22365	244	42
PT	Portugal	u45_54	unknown (45-54)	2799	844	33708	12974	144	24
PT	Portugal	u18_24	unknown (18-24)	2299	714	28572	11490	114	18
PT	Portugal	u65_	unknown (65+)	1767	622	12400	4660	51	6
PT	Portugal	u55_64	unknown (55-64)	1987	704	11831	4424	48	6
PT	Portugal	u13_17	unknown (13-17)	313	150	2567	971	5	0
