country_code_filter	country_name_filter	age_code	age_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
DK	Denmark	13_17	13-17	859	293	2261317	701071	14955	3379
DK	Denmark	18_24	18-24	8556	1365	32709716	10358823	256099	62346
DK	Denmark	25_34	25-34	9605	1500	24468105	7738307	215046	51350
DK	Denmark	35_44	35-44	9752	1483	18909143	6007407	184870	43675
DK	Denmark	45_54	45-54	9390	1440	17690268	5486107	179586	42972
DK	Denmark	55_64	55-64	8581	1352	14390028	4334182	148274	36192
DK	Denmark	65_	65+	7810	1250	13817404	4128111	144631	35987
