advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Fidesz	Fidesz	9844779306	Facebook	f55_64	female (55-64)	HU	Hungary	18	1	484666	223074	2254	1004
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	f55_64	female (55-64)	HU	Hungary	54	1	176793	58442	481	137
Jobbik Magyarországért Mozgalom	Országgyűlés Hivatala Jobbik Frakció	287770891404	Facebook	f55_64	female (55-64)	HU	Hungary	3	1	69634	30120	198	99
Jakab Péter	Országgyűlés Hivatala Jobbik Frakció	781150971947219	Facebook	f55_64	female (55-64)	HU	Hungary	3	1	63006	31503	178	84
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	f55_64	female (55-64)	HU	Hungary	23	1	47800	10604	196	40
Dr. Lukács László György	Országgyűlés Hivatala Jobbik Frakció	490006464353222	Facebook	f55_64	female (55-64)	HU	Hungary	1	1	46417	23209	143	71
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	f55_64	female (55-64)	HU	Hungary	5	1	45614	18077	94	18
Demokratikus Koalíció	Demokratikus Koalíció	169599166463839	Facebook	f55_64	female (55-64)	HU	Hungary	8	1	43866	11467	159	40
European Parliament	European Parliament	178362315106	Facebook	f55_64	female (55-64)	HU	Hungary	1	1	40303	20151	100	20
Cseh Katalin - Momentum	Momentum Mozgalom	682448271826776	Facebook	f55_64	female (55-64)	HU	Hungary	6	1	28759	6958	143	31
Gyöngyösi Márton	Országgyűlés Hivatala Jobbik Frakció	781030738624077	Facebook	f55_64	female (55-64)	HU	Hungary	2	1	13575	6744	83	41
MSZP	MSZP	115388925185513	Facebook	f55_64	female (55-64)	HU	Hungary	5	1	12528	4042	30	6
KDNP és Frakciója	KDNP és Frakciója	230385242742	Facebook	f55_64	female (55-64)	HU	Hungary	22	1	10926	1965	28	6
Mi Hazánk Mozgalom		620030171664750	Facebook	f55_64	female (55-64)	HU	Hungary	2	1	10165	2033	4	1
Alfahír	Alfahír Hírportál	525574220799452	Facebook	f55_64	female (55-64)	HU	Hungary	1	1	8835	1767	27	5
Dr. Szoboszlay György Csaba, közszereplő, LMP	Szoboszlay György Csaba	202727753244884	Facebook	f55_64	female (55-64)	HU	Hungary	1	1	5214	1042	16	3
Jávor Benedek	Párbeszéd Magyarországért	131797633528377	Facebook	f55_64	female (55-64)	HU	Hungary	4	1	3049	568	11	2
MSZP Budapest	MSZP Budapest	414715951917446	Facebook	f55_64	female (55-64)	HU	Hungary	9	1	2415	570	20	4
Semjén Zsolt	Országgyűlés Hivatala KDNP frakció	228731803847927	Facebook	f55_64	female (55-64)	HU	Hungary	8	1	1921	420	3	0
MSZP Nyíregyháza	MSZP	740771415954618	Facebook	f55_64	female (55-64)	HU	Hungary	3	1	1607	268	1	0
Harrach Péter	Országgyűlés Hivatala KDNP frakció	206160682739388	Facebook	f55_64	female (55-64)	HU	Hungary	5	1	1567	161	4	1
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	f55_64	female (55-64)	HU	Hungary	4	1	1398	490	2	0
Burány Sándor	Párbeszéd Magyarországért	739883629458065	Facebook	f55_64	female (55-64)	HU	Hungary	1	1	1378	689	21	4
Gyurcsány Ferenc	Demokratikus Koalíció	187301974635606	Facebook	f55_64	female (55-64)	HU	Hungary	1	1	1336	267	4	0
Dr. Brenner Koloman	Országgyűlés Hivatala Jobbik Frakció	180924612473518	Facebook	f55_64	female (55-64)	HU	Hungary	3	1	1152	208	2	0
