week_code	week_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w020	Week 20	2019-05-13	2019-05-13	DK	Denmark	1998	287	3437188	1070914	29374	7522
w019	Week 19	2019-05-06	2019-05-12	DK	Denmark	3479	411	33692128	10489409	320430	80552
w018	Week 18	2019-04-29	2019-05-05	DK	Denmark	2767	390	14494824	4439525	125440	30391
w017	Week 17	2019-04-22	2019-04-28	DK	Denmark	2336	386	10486214	3221927	91211	22957
w016	Week 16	2019-04-15	2019-04-21	DK	Denmark	1988	392	7564739	2376168	75009	18916
w015	Week 15	2019-04-08	2019-04-14	DK	Denmark	1893	489	5063990	1566864	48432	10510
w014	Week 14	2019-04-01	2019-04-07	DK	Denmark	1347	433	4535751	1309832	50962	10977
w013	Week 13	2019-03-25	2019-03-31	DK	Denmark	1033	340	4312328	1380833	44236	10014
w012	Week 12	2019-03-18	2019-03-24	DK	Denmark	934	321	3928074	1223290	40110	8758
w011	Week 11	2019-03-11	2019-03-17	DK	Denmark	820	285	3904657	1216517	35851	7953
w010	Week 10	2019-03-04	2019-03-10	DK	Denmark	843	277	4693550	1419680	42752	8977
w009	Week 9	2019-02-25	2019-03-03	DK	Denmark	443	149	1734024	485519	16739	3973
w008	Week 8	2019-02-18	2019-02-24	DK	Denmark	393	97	1355491	392108	10211	1952
w007	Week 7	2019-02-11	2019-02-17	DK	Denmark	300	73	1203312	377311	10222	1976
w006	Week 6	2019-02-04	2019-02-10	DK	Denmark	234	61	1007888	312772	7373	1798
w005	Week 5	2019-01-28	2019-02-03	DK	Denmark	246	57	775373	232442	6284	1448
w004	Week 4	2019-01-21	2019-01-27	DK	Denmark	182	50	618986	185630	4168	974
w003	Week 3	2019-01-14	2019-01-20	DK	Denmark	164	49	535127	202789	4002	1210
w002	Week 2	2019-01-07	2019-01-13	DK	Denmark	114	43	447789	124358	4004	806
w001	Week 1	2019-01-01	2019-01-06	DK	Denmark	82	35	325365	83744	3410	611
