recent_code	recent_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
rd1	Yesterday	2019-05-07	2019-05-07	LV	Latvia	130	39	501026	172958	2765	326
rd2	Last 2 days	2019-05-06	2019-05-07	LV	Latvia	136	41	1038302	353542	5612	652
rd3	Last 3 days	2019-05-05	2019-05-07	LV	Latvia	164	46	1455334	485320	7981	762
rd4	Last 4 days	2019-05-04	2019-05-07	LV	Latvia	177	48	2222054	762665	12096	1363
rd5	Last 5 days	2019-05-03	2019-05-07	LV	Latvia	195	54	2933468	1012765	15535	1890
rd6	Last 6 days	2019-05-02	2019-05-07	LV	Latvia	215	65	3683306	1278077	19223	2508
rw1	Last week	2019-05-01	2019-05-07	LV	Latvia	229	70	4387452	1530783	22941	3129
rw2	Last 2 weeks	2019-04-24	2019-05-07	LV	Latvia	433	106	7516729	2563413	37716	5406
rw3	Last 3 weeks	2019-04-17	2019-05-07	LV	Latvia	569	138	8197200	2769670	41632	5692
rw4	Last 4 weeks	2019-04-10	2019-05-07	LV	Latvia	811	198	9512239	3259057	47110	6218
rm1	Last month	2019-04-08	2019-05-07	LV	Latvia	877	223	9954777	3434697	48580	6349
rm2	Last 2 months	2019-03-09	2019-05-07	LV	Latvia	1430	385	12395659	4150017	60705	7084
rm3	Last 3 months	2019-02-07	2019-05-07	LV	Latvia	1609	422	13395196	4515659	63944	7468
rm6	Last 6 months	2019-01-01	2019-05-07	LV	Latvia	1704	447	13441669	4534741	64196	7494
