age_code	age_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
13_17	13-17	SI	Slovenia	54	14	31271	10798	99	7
18_24	18-24	SI	Slovenia	471	74	4163525	1509067	23263	3489
25_34	25-34	SI	Slovenia	485	78	3770207	1292411	18831	2490
35_44	35-44	SI	Slovenia	480	79	2519613	812600	11887	1098
45_54	45-54	SI	Slovenia	458	77	1469610	468549	6809	463
55_64	55-64	SI	Slovenia	447	75	1207799	374377	7090	380
65_	65+	SI	Slovenia	414	65	697420	212182	4380	210
