advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	platform_code_filter	platform_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
bigFM		50957555959	Facebook	f	Facebook	DE	Germany	8	1	359992	102000	792	0
Jens Spahn	Jens Spahn	92576009043	Facebook	f	Facebook	DE	Germany	83	1	357913	67999	8616	99
Nicola Beer		206866712830769	Facebook	f	Facebook	DE	Germany	66	1	351929	83998	7733	299
MBRC		1853495178284518	Facebook	f	Facebook	DE	Germany	30	1	351157	86765	3724	430
PLANSECUR		154750267921215	Facebook	f	Facebook	DE	Germany	3	1	349997	160000	1497	300
BSH GmbH & Co.KG Zentrum für erneuerbare Energien		214526595274349	Facebook	f	Facebook	DE	Germany	3	1	349997	160000	1497	300
Bosch Global		185652704861747	Facebook	f	Facebook	DE	Germany	4	1	349995	129999	1995	399
Robert Farle	Robert Farle	1565754943752371	Facebook	f	Facebook	DE	Germany	6	1	349988	99997	2593	499
VICE Deutschland		434856276671984	Facebook	f	Facebook	DE	Germany	3	1	349879	159941	1596	599
Mike Mohring	CDU-Fraktion im Thüringer Landtag	188677361503511	Facebook	f	Facebook	DE	Germany	32	1	346968	73000	3968	200
SPD Hamburg	SPD Hamburg	130273271119	Facebook	f	Facebook	DE	Germany	11	1	339989	77000	3889	700
Piratenpartei	Piratenpartei	149871337782	Facebook	f	Facebook	DE	Germany	9	1	336991	136000	2191	600
Politaia.org		617383885287512	Facebook	f	Facebook	DE	Germany	4	1	331325	155126	897	148
Jaydee		583861311967005	Facebook	f	Facebook	DE	Germany	24	1	330976	71000	4376	500
SPD Dresden	SPD Dresden	57318667478	Facebook	f	Facebook	DE	Germany	81	1	329919	72000	9619	400
Ansaar International e.V.		354608017990902	Facebook	f	Facebook	DE	Germany	7	1	329613	89984	2244	417
Daniel Freund	Bündnis 90 / Die Grünen Kreisverband Aachen	566872987051379	Facebook	f	Facebook	DE	Germany	11	1	329151	95678	2682	399
Klimaschutz Campus Flensburg		169326740361757	Facebook	f	Facebook	DE	Germany	18	1	325282	111654	2574	200
GRÜNE Hamburg		25406037041	Facebook	f	Facebook	DE	Germany	107	1	324893	77000	11393	200
Markenverband e.V.	Markenverband e.V.	482176671952628	Facebook	f	Facebook	DE	Germany	129	1	316862	57998	12770	0
FDP Hessen	FDP Hessen	188188564583	Facebook	f	Facebook	DE	Germany	8	1	314992	66000	792	0
BÜNDNIS 90/DIE GRÜNEN Sachsen-Anhalt	BÜNDNIS 90/DIE GRÜNEN Sachsen-Anhalt	106637900016	Facebook	f	Facebook	DE	Germany	21	1	314978	80999	4078	500
Gaby Bischoff	SPD Berlin	2118608965082575	Facebook	f	Facebook	DE	Germany	31	1	310969	88000	3069	0
Game of Sultans		185311195624361	Facebook	f	Facebook	DE	Germany	7	1	310076	141755	8511	2028
Knut Fleckenstein		194900680538033	Facebook	f	Facebook	DE	Germany	27	1	306973	88000	4273	400
FÜR Karlsruhe	FÜR Karlsruhe - Politik mit christlicher Herzenshaltung e.V.	260790977428638	Facebook	f	Facebook	DE	Germany	15	1	303984	98999	2284	200
Genialbau Klub		1852419151474650	Facebook	f	Facebook	DE	Germany	9	1	302195	63440	2415	413
Hannes Jaenicke	David Michel Löwe 	731404243600603	Facebook	f	Facebook	DE	Germany	3	1	299996	150000	1497	299
Better Myself		2277053292570587	Facebook	f	Facebook	DE	Germany	4	1	299996	120000	1996	400
Nachhaltiger leben in Berlin		349902658926430	Facebook	f	Facebook	DE	Germany	18	1	299982	62000	3782	500
Goldman Sachs		121388362246	Facebook	f	Facebook	DE	Germany	2	1	299879	149940	887	177
Johannes Fridrich	Dr. Johannes Fridrich	264276451134860	Facebook	f	Facebook	DE	Germany	47	1	298953	102000	5553	500
PooPick		929784923871028	Facebook	f	Facebook	DE	Germany	17	1	298365	61875	2475	199
Jürgen Todenhöfer		12084075837	Facebook	f	Facebook	DE	Germany	4	1	296652	111621	4598	871
Berlin Partner für Wirtschaft und Technologie	Berlin Partner für Wirtschaft und Technologie	490874321062716	Facebook	f	Facebook	DE	Germany	57	1	293693	58000	6818	300
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	f	Facebook	DE	Germany	5	1	291916	122155	2253	450
DIE LINKE. Rhein-Erft-Kreis		954987347952113	Facebook	f	Facebook	DE	Germany	12	1	285988	60000	3188	500
BÜNDNIS 90/DIE GRÜNEN Rheinland-Pfalz	Bündnis 90/Die Grünen Rheinland-Pfalz	88331883353	Facebook	f	Facebook	DE	Germany	52	1	276948	55000	5148	0
innogy		1204092086289007	Facebook	f	Facebook	DE	Germany	11	1	276775	87790	3162	797
Holzkern		550085078491459	Facebook	f	Facebook	DE	Germany	5	1	272767	110187	2399	1024
BIG Partei Deutschland	BIG Partei Deutschland	353378298097249	Facebook	f	Facebook	DE	Germany	29	1	269970	53999	2870	0
PARTEI MENSCH UMWELT TIERSCHUTZ	PARTEI MENSCH UMWELT TIERSCHUTZ	108568039165729	Facebook	f	Facebook	DE	Germany	15	1	269946	62985	2564	289
Matthias Ecke	SPD Sachsen	751533138525902	Facebook	f	Facebook	DE	Germany	16	1	260961	81988	2383	200
Länderbüro Hessen und Rheinland-Pfalz der Friedrich Naumann-Stiftung		875054569220633	Facebook	f	Facebook	DE	Germany	6	1	259994	55000	594	0
Münzen-günstiger		1122030794553049	Facebook	f	Facebook	DE	Germany	4	1	259911	114972	1995	399
γυρίζουμε		278308089460720	Facebook	f	Facebook	DE	Germany	7	1	259651	109114	2159	541
Green Lifestyle	Sabine Maria Mrozek	284495589164564	Facebook	f	Facebook	DE	Germany	33	1	254948	56997	4066	199
Grüne Mainz	Bündnis 90/Die Grünen Mainz	442503965827807	Facebook	f	Facebook	DE	Germany	17	1	250982	81999	2482	200
REWE		111315165557626	Facebook	f	Facebook	DE	Germany	2	1	249997	109999	597	100
CDU in Niedersachsen	CDU in Niedersachsen	109460782417586	Facebook	f	Facebook	DE	Germany	4	1	249995	79999	1995	399
Schmeckt Richtig		943698425669936	Facebook	f	Facebook	DE	Germany	2	1	249993	109999	1497	599
Bayer		519185471487841	Facebook	f	Facebook	DE	Germany	2	1	249993	109997	1497	599
Monika Hohlmeier	Monika Hohlmeier	139065632780165	Facebook	f	Facebook	DE	Germany	12	1	249988	56000	1187	0
Kampf dem Gemurkse	Freie Bürger für Baden-Baden e.V.	217852272501802	Facebook	f	Facebook	DE	Germany	11	1	249866	85973	2787	699
aboalarm		148847421861	Facebook	f	Facebook	DE	Germany	3	1	249697	109850	1331	266
Bud Spencer & Terence Hill		478719615593928	Facebook	f	Facebook	DE	Germany	2	1	249663	109855	597	99
CDU Hamburg	CDU-Bürgerschaftsfraktion Hamburg	173796242642081	Facebook	f	Facebook	DE	Germany	23	1	245977	60000	2677	100
FDP Ennepetal		408356325884227	Facebook	f	Facebook	DE	Germany	33	1	240967	48000	4067	200
Juka Dojo Nienstedten		177691558958677	Facebook	f	Facebook	DE	Germany	17	1	236983	46000	3283	400
Kommando - International Special Operations Magazine		129571753756828	Facebook	f	Facebook	DE	Germany	3	1	236046	118024	833	152
Manuela Ripa	Manuela Magda Franca Maria Ripa	271226510199428	Facebook	f	Facebook	DE	Germany	10	1	235989	52999	3490	900
Christiane Hinninger		333672360622676	Facebook	f	Facebook	DE	Germany	8	1	229992	52000	1992	300
SPD Berlin	SPD Berlin	134137749971478	Facebook	f	Facebook	DE	Germany	41	1	226959	58000	4059	0
Barbara Meyer-Gluche	B90/Grüne Saarbrücken	183342321839259	Facebook	f	Facebook	DE	Germany	28	1	226834	58959	3969	299
medisim - Institut für medizinische Fortbildung		264857807671	Facebook	f	Facebook	DE	Germany	8	1	221992	77000	2218	623
Stiftung Mercator	Stiftung Mercator	206584163580	Facebook	f	Facebook	DE	Germany	8	1	220992	47000	1592	200
Ørsted		170902079673829	Facebook	f	Facebook	DE	Germany	10	1	217989	42999	2971	589
Open Doors Deutschland		182704598535	Facebook	f	Facebook	DE	Germany	4	1	216046	73210	728	99
FDP Karlsruhe-Stadt	FDP Kreisverband Karlsruhe-Stadt	342930772424635	Facebook	f	Facebook	DE	Germany	39	1	214951	39998	5060	300
CDU Rhein-Hunsrück	CDU Rhein-Hunsrück	253060498157297	Facebook	f	Facebook	DE	Germany	17	1	212983	45000	1683	0
FXCM Deutschland		135468543147955	Facebook	f	Facebook	DE	Germany	7	1	212902	86527	4548	1011
Ein Prozent für unser Land		1108547985862807	Facebook	f	Facebook	DE	Germany	5	1	210979	74996	1694	299
Umweltinstitut München e.V.		201710366528032	Facebook	f	Facebook	DE	Germany	6	1	210944	44986	593	0
CDU Stadtverband Neuwied	CDU Stadtverband Neuwied 	381665481945049	Facebook	f	Facebook	DE	Germany	5	1	209995	45000	495	0
Deutsches Historisches Museum		129808045485	Facebook	f	Facebook	DE	Germany	4	1	209995	74999	795	99
Graue Panther wählen	Rudolf Görg 	2014695908579485	Facebook	f	Facebook	DE	Germany	10	1	209990	57000	2590	400
vorwärts		99923813221	Facebook	f	Facebook	DE	Germany	54	1	209841	38979	5343	0
Bündnis Grundeinkommen	Bündnis Grundeinkommen	548285578684618	Facebook	f	Facebook	DE	Germany	27	1	207969	64998	3872	300
Wholesome Culture		1664959567149320	Facebook	f	Facebook	DE	Germany	7	1	207260	89688	403	73
sea-eye		728126633959903	Facebook	f	Facebook	DE	Germany	6	1	202347	71065	866	85
Freie Wähler Bundesvereinigung	Freie Wähler Bundesvereinigung	204327886385912	Facebook	f	Facebook	DE	Germany	10	1	200982	51998	2989	500
The Palestine Institute for Public Diplomacy		158233651450504	Facebook	f	Facebook	DE	Germany	4	1	200040	100021	888	178
re:BLOG		282126665310796	Facebook	f	Facebook	DE	Germany	1	1	199999	100000	998	499
Jusos in der SPD	Jusos in der SPD	40415227476	Facebook	f	Facebook	DE	Germany	4	1	199996	40000	1996	400
M1		1220658008054651	Facebook	f	Facebook	DE	Germany	3	1	199995	69999	464	92
Tilt		169065407139584	Facebook	f	Facebook	DE	Germany	2	1	199990	99996	997	199
PNL		1557763364456217	Facebook	f	Facebook	DE	Germany	1	1	199711	99856	498	99
Ökokiste Bosshammersch Hof		184240301644569	Facebook	f	Facebook	DE	Germany	16	1	197984	74000	1984	100
Baum Reiter & Collegen - Rechtsanwälte		120122241454995	Facebook	f	Facebook	DE	Germany	18	1	197975	40998	3381	399
Verv		560545637307176	Facebook	f	Facebook	DE	Germany	6	1	197902	85959	1059	309
Landtag Rheinland-Pfalz	Landtag Rheinland-Pfalz	1339267256128796	Facebook	f	Facebook	DE	Germany	11	1	194982	41998	2288	299
Pamura		2202939006594824	Facebook	f	Facebook	DE	Germany	1	1	193997	96999	484	96
FDP Worms	FDP Worms	423656078410758	Facebook	f	Facebook	DE	Germany	19	1	193981	37000	1881	0
Michael Bloss		587477178350898	Facebook	f	Facebook	DE	Germany	18	1	193981	39999	1782	0
Kommunalwahl Pforzheim 2019	Andreas Bonnet	392366071366256	Facebook	f	Facebook	DE	Germany	23	1	191977	62000	2277	0
Mehr Demokratie e.V.	Mehr Demokratie e.V.	40874340559	Facebook	f	Facebook	DE	Germany	8	1	191954	79981	1191	99
C&A Foundation		1271896626240982	Facebook	f	Facebook	DE	Germany	7	1	191882	57551	1099	151
Interessenvertretung ungeborener Menschen e.V.		783026275091881	Facebook	f	Facebook	DE	Germany	13	1	190912	53981	1042	0
Markus Rinderspacher		587618004619757	Facebook	f	Facebook	DE	Germany	4	1	190744	84626	790	143
POST VON GEHRKE	Elmar Gehrke	630172117364339	Facebook	f	Facebook	DE	Germany	12	1	189988	89000	2088	499
Niklas Nienaß		2280286458870451	Facebook	f	Facebook	DE	Germany	8	1	189677	46924	790	0
Luisa Boos	Luisa Boos	46262733106	Facebook	f	Facebook	DE	Germany	9	1	185982	42995	1290	100
Pela Case		119283008140727	Facebook	f	Facebook	DE	Germany	17	1	185116	56128	599	132
The Bamboo Brush Society		1152885191422950	Facebook	f	Facebook	DE	Germany	35	1	184234	79425	402	60
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	f	Facebook	DE	Germany	34	1	184011	80167	653	185
Dr. Peter Liese, MdEP		62058563854	Facebook	f	Facebook	DE	Germany	54	1	180854	39964	5344	0
aio		466985563669445	Facebook	f	Facebook	DE	Germany	2	1	180315	89716	535	89
SPD Rheinland-Pfalz	SPD Rheinland-Pfalz	330165526782	Facebook	f	Facebook	DE	Germany	7	1	179993	42000	1493	200
wachsverpackt		811583129176833	Facebook	f	Facebook	DE	Germany	44	1	179057	34721	3023	81
Arndt Kohn	SPD-Unterbezirk in der Städteregion Aachen	1232732846774130	Facebook	f	Facebook	DE	Germany	19	1	175981	43000	1881	0
Parents for Future Germany	Matthias Dominik Dörrie	574804479653735	Facebook	f	Facebook	DE	Germany	6	1	174977	40991	1793	299
agrarheute		152897127443	Facebook	f	Facebook	DE	Germany	7	1	174541	39887	568	0
Bündnis 90/Die Grünen Dortmund	Bündnis 90/Die Grünen Kreisverband Dortmund	1760904514159207	Facebook	f	Facebook	DE	Germany	13	1	171987	49000	2087	200
Martin Sichert		1509620576000837	Facebook	f	Facebook	DE	Germany	6	1	170993	39999	993	99
ROHEM - Feuerungstechnik		155910041148920	Facebook	f	Facebook	DE	Germany	4	1	169996	70000	796	100
Deutschland Kurier		336677843601760	Facebook	f	Facebook	DE	Germany	5	1	169995	40000	1695	300
Tiemo Wölken		1747943185455863	Facebook	f	Facebook	DE	Germany	7	1	166993	36000	1093	100
Keimster		395030544181100	Facebook	f	Facebook	DE	Germany	8	1	164990	64999	6991	1599
Andreas von Brühl		227743204230314	Facebook	f	Facebook	DE	Germany	18	1	164982	35000	2182	100
LKR Kreisverband Konstanz	Günther Hückmann	735906753281103	Facebook	f	Facebook	DE	Germany	5	1	163691	35710	490	0
TIDAL		898781006883472	Facebook	f	Facebook	DE	Germany	1	1	161420	80710	402	80
Bündnis C - Christen für Deutschland	Bündnis C - Christen für Deutschland	675671552542620	Facebook	f	Facebook	DE	Germany	4	1	160996	65000	1196	200
