country_code_filter	country_name_filter	day_code	day_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
SI	Slovenia	d133	2019-05-13	347	58	472566	139025	3884	151
SI	Slovenia	d132	2019-05-12	361	61	502976	147888	4077	151
SI	Slovenia	d131	2019-05-11	384	63	534990	155429	4020	151
SI	Slovenia	d130	2019-05-10	376	62	547686	164194	3920	163
SI	Slovenia	d129	2019-05-09	384	64	533573	160500	3951	149
SI	Slovenia	d128	2019-05-08	343	61	363704	107432	3045	128
SI	Slovenia	d127	2019-05-07	330	58	559722	196784	3646	487
SI	Slovenia	d126	2019-05-06	238	54	502303	192123	2306	497
SI	Slovenia	d125	2019-05-05	238	56	483649	188779	2325	512
SI	Slovenia	d124	2019-05-04	250	55	768850	300834	2920	762
SI	Slovenia	d123	2019-05-03	267	63	550174	203455	2213	389
SI	Slovenia	d122	2019-05-02	274	67	540398	193864	2525	350
SI	Slovenia	d121	2019-05-01	273	70	528987	183389	2440	339
SI	Slovenia	d120	2019-04-30	288	77	605794	224591	2550	359
SI	Slovenia	d119	2019-04-29	302	77	1252843	516091	6460	1189
SI	Slovenia	d118	2019-04-28	265	71	813137	341412	5364	869
SI	Slovenia	d117	2019-04-27	256	71	775977	330172	4969	839
SI	Slovenia	d116	2019-04-26	263	77	810989	346102	4992	894
SI	Slovenia	d115	2019-04-25	232	79	133787	39786	677	18
SI	Slovenia	d114	2019-04-24	225	80	123539	34498	597	8
SI	Slovenia	d113	2019-04-23	251	82	183969	57371	826	54
SI	Slovenia	d112	2019-04-22	220	79	105881	31836	610	6
SI	Slovenia	d111	2019-04-21	241	84	116531	36135	645	15
SI	Slovenia	d110	2019-04-20	227	86	92863	27233	406	6
SI	Slovenia	d109	2019-04-19	244	91	120946	38519	469	35
SI	Slovenia	d108	2019-04-18	246	99	127714	34693	602	6
SI	Slovenia	d107	2019-04-17	248	106	119561	31948	670	14
SI	Slovenia	d106	2019-04-16	259	113	84190	29452	562	37
SI	Slovenia	d105	2019-04-15	308	119	122241	43915	641	45
SI	Slovenia	d104	2019-04-14	304	123	156191	60232	606	64
