advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Радан Кънев	Радан Кънев	1461853244069926	Facebook	d138	2019-05-18	BG	Bulgaria	4	1	267655	107273	690	84
Постоянна ромска конференция	Roma Standing Conference	2169116143357997	Facebook	d138	2019-05-18	BG	Bulgaria	2	1	226099	99730	177	0
informo.bg	informo.bg	262524054082832	Facebook	d138	2019-05-18	BG	Bulgaria	1	1	124171	62085	61	12
Росен Богомилов	Ivanov Hristo	1183492355137046	Facebook	d138	2019-05-18	BG	Bulgaria	2	1	83332	41666	415	83
European Parliament	European Parliament	178362315106	Facebook	d138	2019-05-18	BG	Bulgaria	1	1	83111	41556	207	41
Ваня Григорова - независим кандидат за евродепутат	Vanya Grigorova 	344617396401957	Facebook	d138	2019-05-18	BG	Bulgaria	1	1	22449	4489	44	0
Стефан Тафров	Стефан Тафров	233810563693016	Facebook	d138	2019-05-18	BG	Bulgaria	1	1	22222	11111	55	11
Лиляна Павлова	Лиляна Павлова	119576588238010	Facebook	d138	2019-05-18	BG	Bulgaria	3	1	21785	8750	41	0
Демократична България	Демократична България	995342840629890	Facebook	d138	2019-05-18	BG	Bulgaria	3	1	20563	7281	72	10
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	d138	2019-05-18	BG	Bulgaria	1	1	9962	4981	24	4
Кристиян Шкварек	Oblakov Nikolay	651747871952382	Facebook	d138	2019-05-18	BG	Bulgaria	1	1	8711	1742	17	0
Любомира Ганчева	Gancheva Lyubomira	483954725396036	Facebook	d138	2019-05-18	BG	Bulgaria	1	1	7300	1460	12	0
Зелените ставаме Зелено движение	Ivanov Hristo	247214619360	Facebook	d138	2019-05-18	BG	Bulgaria	1	1	6556	1311	65	13
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	d138	2019-05-18	BG	Bulgaria	2	1	5591	1118	24	3
Пламена Заячка	Zayachka Plamena	265202954078265	Facebook	d138	2019-05-18	BG	Bulgaria	2	1	5478	1096	96	0
Ангел Джамбазки	Войчин Мирчо	139581756144530	Facebook	d138	2019-05-18	BG	Bulgaria	2	1	3314	1323	43	0
European Commission	European Commission	107898832590939	Facebook	d138	2019-05-18	BG	Bulgaria	2	1	3307	1653	8	1
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	d138	2019-05-18	BG	Bulgaria	1	1	1197	239	2	0
БСП Русе - Мъдрост и ново начало		732480440438324	Facebook	d138	2019-05-18	BG	Bulgaria	1	1	333	0	29	0
Коалиция за България		524358618088095	Facebook	d138	2019-05-18	BG	Bulgaria	1	1	284	0	25	0
ВМРО Горна Оряховица		245988949432379	Facebook	d138	2019-05-18	BG	Bulgaria	1	1	166	0	14	0
Simona Maria Vlădica	Amerisoft	236992636715917	Facebook	d138	2019-05-18	BG	Bulgaria	2	1	13	6	0	0
Βασιλική Λαζαράκου	Βασιλική Λαζαράκου 	443842809693601	Facebook	d138	2019-05-18	BG	Bulgaria	1	1	8	1	0	0
INBOX	New Digital Media	369693523475596	Facebook	d138	2019-05-18	BG	Bulgaria	1	1	7	3	0	0
Vote for a Woman / Stem op een Vrouw		1329572193784367	Facebook	d138	2019-05-18	BG	Bulgaria	1	1	7	0	0	0
