advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Greenpeace France		39435457457	Facebook	1k_5k	1k - 5k	FR	France	25	1	19897062	9598602	124955	24996
European Parliament		178362315106	Facebook	1k_5k	1k - 5k	FR	France	21	1	12514093	5906630	80075	16018
Make.org	Make.org	122037308191612	Facebook	1k_5k	1k - 5k	FR	France	9	1	6838826	3369425	43480	8697
Parlement européen en France	Parlement européen en France	279757933824	Facebook	1k_5k	1k - 5k	FR	France	8	1	4999598	2199811	39989	7999
Primes écologique		152399322377561	Facebook	1k_5k	1k - 5k	FR	France	11	1	4599989	1900000	54989	11000
La Prime Énergie		336155273400553	Facebook	1k_5k	1k - 5k	FR	France	7	1	3498757	1399505	34980	6997
Agence Isolation Pour Tous		568528630290119	Facebook	1k_5k	1k - 5k	FR	France	7	1	2599622	1099838	34987	6998
Aides énergétiques pour tous		789578834730248	Facebook	1k_5k	1k - 5k	FR	France	6	1	2398555	999399	29975	5996
Médecins du Monde France		265420476920	Facebook	1k_5k	1k - 5k	FR	France	7	1	1999682	899867	34988	6999
Mon Homéo Mon Choix		1643185362449069	Facebook	1k_5k	1k - 5k	FR	France	4	1	1999513	799806	19991	3999
Ministère de l'Intérieur		103146727990	Facebook	1k_5k	1k - 5k	FR	France	3	1	1729505	780607	12852	2570
Mes économies d'énergie		124948231440251	Facebook	1k_5k	1k - 5k	FR	France	4	1	1595073	651042	17899	3580
CIWF France	CIWF France	335868279790722	Facebook	1k_5k	1k - 5k	FR	France	3	1	1499853	599942	14995	2999
Les Energies du Soleil		1684031805239401	Facebook	1k_5k	1k - 5k	FR	France	4	1	1399994	599999	19995	3999
Le HCR, l'Agence des Nations Unies pour les Réfugiés		112542522148670	Facebook	1k_5k	1k - 5k	FR	France	4	1	1399683	599863	19991	3999
Economiser Energie		286272318578056	Facebook	1k_5k	1k - 5k	FR	France	3	1	1199997	500000	14997	3000
European Commission		107898832590939	Facebook	1k_5k	1k - 5k	FR	France	3	1	1022476	511239	5111	1022
Route Auto		252868201731333	Facebook	1k_5k	1k - 5k	FR	France	1	1	999998	499999	4998	999
Always France		183045748427091	Facebook	1k_5k	1k - 5k	FR	France	1	1	999890	499945	4998	999
European GNSS Agency		128217567344601	Facebook	1k_5k	1k - 5k	FR	France	1	1	999875	499938	4998	999
Paris Première		140770432659757	Facebook	1k_5k	1k - 5k	FR	France	1	1	999829	499915	4998	999
FHE Group		1241383025915322	Facebook	1k_5k	1k - 5k	FR	France	1	1	989052	494526	4944	989
Mama Quilla		387951911757339	Facebook	1k_5k	1k - 5k	FR	France	1	1	925947	462974	4628	925
European Greens		141366725876424	Facebook	1k_5k	1k - 5k	FR	France	6	1	878456	385887	7057	1411
Épargne Malin		1864684416941008	Facebook	1k_5k	1k - 5k	FR	France	14	1	852081	387772	23131	9123
