country_code_filter	country_name_filter	gender_code	gender_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
DE	Germany	f	female	32005	4154	172765194	53444139	1933332	157663
DE	Germany	m	male	30983	4073	224932418	71590884	2530902	238404
DE	Germany	u	unknown	20461	3714	1620283	522506	18022	1910
