advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	f	female	NL	Netherlands	83	1	4319624	1977627	34155	9204
Europees Parlement Nederland		270788920480	Facebook	f	female	NL	Netherlands	49	1	3731845	1582982	33137	8430
Stichting Vluchteling		120034538112114	Facebook	f	female	NL	Netherlands	83	1	3505623	1388928	53662	12650
Oxfam Novib		115289021825188	Facebook	f	female	NL	Netherlands	39	1	3197378	1328965	43442	13854
SP	SP	128393027527	Facebook	f	female	NL	Netherlands	161	1	2869703	1114777	34532	6342
Lilian Marijnissen	SP	844559615710915	Facebook	f	female	NL	Netherlands	59	1	2657547	1086615	13999	3431
Stichting De Noordzee		128160633899802	Facebook	f	female	NL	Netherlands	37	1	2253808	944753	13924	2852
D66	D66	52985377549	Facebook	f	female	NL	Netherlands	45	1	2250734	900690	13811	3135
Vereniging Eigen Huis		371735371563	Facebook	f	female	NL	Netherlands	15	1	2198553	896453	16545	3709
Bespaarkiosk.nl		1659811130952704	Facebook	f	female	NL	Netherlands	3	1	1999984	899994	14996	2999
Amnesty International Nederland	Amnesty International Nederland	57729029960	Facebook	f	female	NL	Netherlands	42	1	1701397	624236	11626	1973
Facebook	Facebook	726281677519881	Facebook	f	female	NL	Netherlands	5	1	1679350	839676	8413	1675
Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	326441484085577	Facebook	f	female	NL	Netherlands	7	1	1552000	686898	8292	1793
NPO Zapp		205247699486388	Facebook	f	female	NL	Netherlands	6	1	1448327	710336	1728	487
GroenLinks	GroenLinks	175740570505	Facebook	f	female	NL	Netherlands	49	1	1258530	464681	7198	1782
European Commission		107898832590939	Facebook	f	female	NL	Netherlands	9	1	1209066	575642	7140	1413
CDA	CDA	320374518118	Facebook	f	female	NL	Netherlands	12	1	1108490	488314	6207	1322
Ben & Jerry's		147006749798	Facebook	f	female	NL	Netherlands	4	1	928817	442809	5721	1292
Milieu Centraal		177508708941577	Facebook	f	female	NL	Netherlands	13	1	815579	324020	3340	1038
Vandebron		263935850440177	Facebook	f	female	NL	Netherlands	11	1	745056	322402	4843	1012
Blendle		181375052003138	Facebook	f	female	NL	Netherlands	81	1	728441	249332	8160	1428
Wilde Ganzen		105516159523693	Facebook	f	female	NL	Netherlands	12	1	722177	281943	2341	685
Henk Jan Ormel	CDA	823537391322678	Facebook	f	female	NL	Netherlands	22	1	714998	231942	4005	730
VVD		121264564551002	Facebook	f	female	NL	Netherlands	33	1	705904	295460	2318	329
European Greens	European Greens	141366725876424	Facebook	f	female	NL	Netherlands	20	1	678396	322822	6208	1789
