country_code_filter	country_name_filter	day_code	day_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
LU	Luxembourg	d132	2019-05-12	298	70	741718	286947	3364	251
LU	Luxembourg	d131	2019-05-11	325	77	703712	282741	2973	254
LU	Luxembourg	d130	2019-05-10	332	78	688868	281192	3139	259
LU	Luxembourg	d129	2019-05-09	320	75	597467	206039	2698	259
LU	Luxembourg	d128	2019-05-08	319	75	625737	212636	2746	258
LU	Luxembourg	d127	2019-05-07	316	72	542996	189642	3280	261
LU	Luxembourg	d126	2019-05-06	302	72	372834	130103	2773	245
LU	Luxembourg	d125	2019-05-05	257	77	227064	76262	1543	152
LU	Luxembourg	d124	2019-05-04	261	73	318338	120287	1595	146
LU	Luxembourg	d123	2019-05-03	279	80	507490	163575	2832	248
LU	Luxembourg	d122	2019-05-02	278	76	294933	106959	1468	136
LU	Luxembourg	d121	2019-05-01	270	71	471728	140693	2632	298
LU	Luxembourg	d120	2019-04-30	315	79	559172	155469	3557	99
LU	Luxembourg	d119	2019-04-29	316	78	492124	173939	1861	115
LU	Luxembourg	d118	2019-04-28	280	76	256425	99872	1318	81
LU	Luxembourg	d117	2019-04-27	275	75	240653	96324	1268	115
LU	Luxembourg	d116	2019-04-26	314	81	257612	105145	1330	121
LU	Luxembourg	d115	2019-04-25	275	79	66130	15999	526	40
LU	Luxembourg	d114	2019-04-24	271	83	28069	7282	479	5
LU	Luxembourg	d113	2019-04-23	302	87	146331	33441	1033	112
LU	Luxembourg	d112	2019-04-22	273	92	45092	14224	317	20
LU	Luxembourg	d111	2019-04-21	281	95	39509	10721	280	18
LU	Luxembourg	d110	2019-04-20	275	98	44709	11332	310	22
LU	Luxembourg	d109	2019-04-19	308	109	154785	49631	1039	50
LU	Luxembourg	d108	2019-04-18	293	106	42989	10242	272	17
LU	Luxembourg	d107	2019-04-17	290	107	67913	15286	447	55
LU	Luxembourg	d106	2019-04-16	318	111	127981	37617	748	111
LU	Luxembourg	d105	2019-04-15	388	122	187061	51536	1251	120
LU	Luxembourg	d104	2019-04-14	399	135	171697	49010	856	39
LU	Luxembourg	d103	2019-04-13	398	143	189437	52407	909	37
LU	Luxembourg	d102	2019-04-12	474	152	474417	123085	2366	47
LU	Luxembourg	d101	2019-04-11	436	156	206252	56622	1002	69
LU	Luxembourg	d100	2019-04-10	399	152	327101	79229	1214	62
LU	Luxembourg	d099	2019-04-09	417	159	163604	46915	912	53
LU	Luxembourg	d098	2019-04-08	410	154	149830	38783	1001	18
LU	Luxembourg	d097	2019-04-07	386	143	96167	26733	656	11
LU	Luxembourg	d096	2019-04-06	404	145	333794	75536	2201	18
LU	Luxembourg	d095	2019-04-05	396	149	107316	27267	1011	18
LU	Luxembourg	d094	2019-04-04	360	141	119278	28990	776	35
LU	Luxembourg	d093	2019-04-03	326	136	78038	20668	685	18
LU	Luxembourg	d092	2019-04-02	294	126	145703	36533	849	24
LU	Luxembourg	d091	2019-04-01	265	114	115090	31186	985	17
LU	Luxembourg	d090	2019-03-31	269	116	176529	62638	955	77
LU	Luxembourg	d089	2019-03-30	282	123	499457	168948	2887	176
LU	Luxembourg	d088	2019-03-29	297	130	203696	66450	1932	78
LU	Luxembourg	d087	2019-03-28	305	130	202136	69814	2072	96
LU	Luxembourg	d086	2019-03-27	282	125	247352	90965	1973	185
LU	Luxembourg	d085	2019-03-26	249	111	184233	71544	1090	154
LU	Luxembourg	d084	2019-03-25	231	111	209262	80952	1374	169
LU	Luxembourg	d083	2019-03-24	226	105	204396	74873	1218	158
LU	Luxembourg	d082	2019-03-23	204	101	173219	68655	991	152
LU	Luxembourg	d081	2019-03-22	229	107	203294	80249	1650	145
LU	Luxembourg	d080	2019-03-21	195	103	163251	67776	783	146
LU	Luxembourg	d079	2019-03-20	197	98	170116	69904	896	145
LU	Luxembourg	d078	2019-03-19	182	92	168146	63510	840	144
LU	Luxembourg	d077	2019-03-18	187	82	156298	59923	693	143
LU	Luxembourg	d076	2019-03-17	146	71	79457	28661	426	107
LU	Luxembourg	d075	2019-03-16	155	77	118519	41887	575	163
LU	Luxembourg	d074	2019-03-15	163	72	108346	35587	442	81
LU	Luxembourg	d073	2019-03-14	138	66	74235	29904	376	91
LU	Luxembourg	d072	2019-03-13	132	60	110329	22620	302	1
LU	Luxembourg	d071	2019-03-12	127	63	14882	3542	141	2
LU	Luxembourg	d070	2019-03-11	125	60	36178	11146	210	10
LU	Luxembourg	d069	2019-03-10	115	55	47152	16289	378	2
LU	Luxembourg	d068	2019-03-09	125	65	38016	11257	260	4
LU	Luxembourg	d067	2019-03-08	133	70	45040	14053	268	5
LU	Luxembourg	d066	2019-03-07	110	50	68977	19635	352	25
LU	Luxembourg	d065	2019-03-06	119	44	77112	22518	625	46
LU	Luxembourg	d064	2019-03-05	136	39	59459	15488	284	22
LU	Luxembourg	d063	2019-03-04	82	38	39890	11015	218	22
LU	Luxembourg	d062	2019-03-03	75	35	37726	8934	208	22
LU	Luxembourg	d061	2019-03-02	77	36	37667	8883	208	22
LU	Luxembourg	d060	2019-03-01	78	38	37714	8898	208	22
LU	Luxembourg	d059	2019-02-28	87	34	53235	12922	275	25
LU	Luxembourg	d058	2019-02-27	84	33	53138	12902	275	25
LU	Luxembourg	d057	2019-02-26	76	36	23871	6545	135	3
LU	Luxembourg	d056	2019-02-25	75	36	23879	6547	136	3
LU	Luxembourg	d055	2019-02-24	70	34	30763	7893	147	2
LU	Luxembourg	d054	2019-02-23	69	33	23857	6240	137	3
LU	Luxembourg	d053	2019-02-22	73	36	33160	9318	200	6
LU	Luxembourg	d052	2019-02-21	68	32	30233	8165	163	4
LU	Luxembourg	d051	2019-02-20	62	28	18689	4884	52	3
LU	Luxembourg	d050	2019-02-19	64	30	17058	4453	53	2
LU	Luxembourg	d049	2019-02-18	65	28	17617	5331	64	5
LU	Luxembourg	d048	2019-02-17	57	25	14713	3985	43	2
LU	Luxembourg	d047	2019-02-16	57	25	16369	4315	76	2
LU	Luxembourg	d046	2019-02-15	52	21	16613	4335	74	2
LU	Luxembourg	d045	2019-02-14	52	21	16892	4476	76	3
LU	Luxembourg	d044	2019-02-13	52	20	15071	4026	42	2
LU	Luxembourg	d043	2019-02-12	57	22	18742	5507	62	3
LU	Luxembourg	d042	2019-02-11	54	21	18146	5353	59	2
LU	Luxembourg	d041	2019-02-10	53	21	19716	6266	78	2
LU	Luxembourg	d040	2019-02-09	54	22	21526	7164	87	4
LU	Luxembourg	d039	2019-02-08	56	23	19997	6317	78	2
LU	Luxembourg	d038	2019-02-07	57	23	20982	6810	91	6
LU	Luxembourg	d037	2019-02-06	63	27	23575	7398	78	6
LU	Luxembourg	d036	2019-02-05	51	21	16716	4917	39	2
LU	Luxembourg	d035	2019-02-04	47	19	13898	3604	36	2
LU	Luxembourg	d034	2019-02-03	47	18	13897	3603	36	2
LU	Luxembourg	d033	2019-02-02	46	19	13912	3610	36	2
LU	Luxembourg	d032	2019-02-01	55	19	13947	3620	36	2
LU	Luxembourg	d031	2019-01-31	61	19	14089	3660	37	2
LU	Luxembourg	d030	2019-01-30	60	20	15393	4317	40	3
LU	Luxembourg	d029	2019-01-29	60	18	12888	3566	36	3
LU	Luxembourg	d028	2019-01-28	65	19	11480	3167	35	3
LU	Luxembourg	d027	2019-01-27	46	15	2962	1454	15	2
LU	Luxembourg	d026	2019-01-26	47	16	2970	1455	15	2
LU	Luxembourg	d025	2019-01-25	52	18	8969	3205	189	2
