advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
sp.a	sp.a	57253967150	Facebook	rw3	Last 3 weeks	BE	Belgium	366	1	26805602	10649309	126976	26461
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	rw3	Last 3 weeks	BE	Belgium	125	1	26677424	11136982	84136	22106
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	rw3	Last 3 weeks	BE	Belgium	66	1	15868180	6883815	141131	33542
Vlaams Belang	Vlaams Belang	56605856504	Facebook	rw3	Last 3 weeks	BE	Belgium	42	1	15277605	6965823	92497	25367
Open Vld	Open Vld	53668151866	Facebook	rw3	Last 3 weeks	BE	Belgium	356	1	13250116	5028857	91492	17442
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	rw3	Last 3 weeks	BE	Belgium	111	1	10240945	4884527	42218	8389
European Parliament		178362315106	Facebook	rw3	Last 3 weeks	BE	Belgium	20	1	8199998	3600000	67981	13599
Facebook Brussels	Facebook	287739491272583	Facebook	rw3	Last 3 weeks	BE	Belgium	16	1	7449985	3280000	63484	16300
Groen	Groen	84920854319	Facebook	rw3	Last 3 weeks	BE	Belgium	189	1	7286294	2482467	38621	5392
John Crombez	sp.a	264131406977201	Facebook	rw3	Last 3 weeks	BE	Belgium	59	1	5852777	2649666	29202	6191
IKEA	IKEA	112961202185776	Facebook	rw3	Last 3 weeks	BE	Belgium	75	1	5794909	2404992	21224	3999
VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	rw3	Last 3 weeks	BE	Belgium	150	1	5401765	1863978	60247	13199
Sign for my Future	Sign for my Future	1345513882259768	Facebook	rw3	Last 3 weeks	BE	Belgium	62	1	5389937	2228999	50637	13300
Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	rw3	Last 3 weeks	BE	Belgium	42	1	5282286	2369402	112615	25980
Peter Mertens	PVDA	236485149843971	Facebook	rw3	Last 3 weeks	BE	Belgium	529	1	4691361	1418598	59082	6947
DéFI	DéFI	173518112695794	Facebook	rw3	Last 3 weeks	BE	Belgium	169	1	4448936	1203815	38999	5633
Wacky Politicians	Ladbrokes Belgium	325449998160769	Facebook	rw3	Last 3 weeks	BE	Belgium	86	1	3804842	1491624	9707	533
Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	rw3	Last 3 weeks	BE	Belgium	90	1	3273223	1105739	24504	4912
Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	rw3	Last 3 weeks	BE	Belgium	8	1	2099823	869963	18490	4299
CD&V	CD&V	52997544531	Facebook	rw3	Last 3 weeks	BE	Belgium	89	1	1988155	593193	16285	2381
European Greens		141366725876424	Facebook	rw3	Last 3 weeks	BE	Belgium	28	1	1872175	789778	11960	3628
MR - Mouvement Réformateur	MR - Mouvement Réformateur	236330169511	Facebook	rw3	Last 3 weeks	BE	Belgium	53	1	1726674	490939	12620	1964
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	rw3	Last 3 weeks	BE	Belgium	44	1	1722120	558670	5675	415
Joris Vandenbroucke	Vandenbroucke Joris Jeroen J	984867054996076	Facebook	rw3	Last 3 weeks	BE	Belgium	13	1	1635169	655231	4080	1000
Mutualité chrétienne (MC)	Mutualité chrétienne (MC)	180233078762668	Facebook	rw3	Last 3 weeks	BE	Belgium	59	1	1539939	479999	11540	1699
Maurits Vande Reyde	Vande Reyde Maurits Jozef	1797427180478228	Facebook	rw3	Last 3 weeks	BE	Belgium	86	1	1487825	416830	10952	784
Kathleen Van Brempt	Kathleen Van Brempt	206193139504506	Facebook	rw3	Last 3 weeks	BE	Belgium	80	1	1400049	363050	8779	275
Brecht Warnez	Warnez Brecht Luc T	998887823550443	Facebook	rw3	Last 3 weeks	BE	Belgium	174	1	1277816	332997	17517	100
sp.a West-Vlaanderen	sp.a West-Vlaanderen	269157793205215	Facebook	rw3	Last 3 weeks	BE	Belgium	20	1	1174479	490649	4430	925
European Youth Forum	European Youth Forum	80161254850	Facebook	rw3	Last 3 weeks	BE	Belgium	3	1	1057614	513808	5185	997
Commission Européenne en Belgique / Europese Commissie in Belgie	Commission Européenne en Belgique / Europese Commissie in Belgie	295165170561769	Facebook	rw3	Last 3 weeks	BE	Belgium	9	1	1010991	395000	7390	1399
one brussels	one.brussels	244157445635331	Facebook	rw3	Last 3 weeks	BE	Belgium	78	1	978922	229000	8921	300
Tout sur le nucléaire / Alles over kernenergie		585236024850280	Facebook	rw3	Last 3 weeks	BE	Belgium	13	1	968161	398644	4691	1171
CD&V Limburg	CD&V Limburg	495564387205601	Facebook	rw3	Last 3 weeks	BE	Belgium	21	1	964851	222974	7677	1399
UNICEF Belgium	UNICEF Belgium	60589646095	Facebook	rw3	Last 3 weeks	BE	Belgium	17	1	929982	368999	5682	999
Conner Rousseau	Conner Rousseau	942750852588816	Facebook	rw3	Last 3 weeks	BE	Belgium	26	1	847427	205740	8209	1699
Kris Peeters	Kris Peeters	192181027566488	Facebook	rw3	Last 3 weeks	BE	Belgium	15	1	710985	262000	3465	500
sp.a Vlaams-Brabant	sp.a	299844037256	Facebook	rw3	Last 3 weeks	BE	Belgium	28	1	675972	162000	3172	100
Jan Jambon	Nieuw-Vlaamse Alliantie	60317812912	Facebook	rw3	Last 3 weeks	BE	Belgium	3	1	663707	285483	9635	1927
Kim De Witte	PVDA	315662412174661	Facebook	rw3	Last 3 weeks	BE	Belgium	14	1	662999	165496	5768	1096
Jos D'Haese	PVDA	1397002987227704	Facebook	rw3	Last 3 weeks	BE	Belgium	73	1	501049	101802	8237	699
Bart De Wever		24079407056	Facebook	rw3	Last 3 weeks	BE	Belgium	1	1	499999	200000	4998	1000
Greenpeace Belgium		73232790238	Facebook	rw3	Last 3 weeks	BE	Belgium	25	1	468975	131000	4075	400
Hendrik Bogaert	Bogaert Hendrik Frank	277636928983663	Facebook	rw3	Last 3 weeks	BE	Belgium	55	1	438909	95994	6580	400
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	rw3	Last 3 weeks	BE	Belgium	25	1	417028	107548	2707	363
Zuhal Demir	Nieuw-Vlaamse Alliantie	453932394796444	Facebook	rw3	Last 3 weeks	BE	Belgium	11	1	411988	111999	1888	199
Koen Geens	CD&V	294055357407926	Facebook	rw3	Last 3 weeks	BE	Belgium	46	1	410121	114583	4846	99
sp.a Limburg	sp.a Limburg	885074558184212	Facebook	rw3	Last 3 weeks	BE	Belgium	19	1	409315	166666	3015	299
Manu Diericx	Diericx Manu Romain C	311729416012864	Facebook	rw3	Last 3 weeks	BE	Belgium	15	1	406172	151236	1734	166
JONG CD&V	JONG CD&V	638247042856542	Facebook	rw3	Last 3 weeks	BE	Belgium	9	1	402991	140000	890	0
Kristof Hendrickx		125105154858140	Facebook	rw3	Last 3 weeks	BE	Belgium	2	1	399543	199772	1995	998
Olivier Chastel	MR - Mouvement Réformateur	36858143935	Facebook	rw3	Last 3 weeks	BE	Belgium	6	1	399494	139818	2590	499
Ecolo	Ecolo	38296327361	Facebook	rw3	Last 3 weeks	BE	Belgium	27	1	394972	84000	2673	0
Sander Loones	Nieuw-Vlaamse Alliantie	575160279283539	Facebook	rw3	Last 3 weeks	BE	Belgium	9	1	365991	72999	1941	279
PTB	PTB	53838654385	Facebook	rw3	Last 3 weeks	BE	Belgium	4	1	350996	160000	1596	300
Christian Leysen	Christian Leysen	403864600161608	Facebook	rw3	Last 3 weeks	BE	Belgium	9	1	335778	135905	7382	1398
Geert Bourgeois	Nieuw-Vlaamse Alliantie	649429725077632	Facebook	rw3	Last 3 weeks	BE	Belgium	6	1	311993	124999	1893	600
Bert Maertens	N-VA	230657213955622	Facebook	rw3	Last 3 weeks	BE	Belgium	12	1	301988	102000	1588	100
Elias Kartout	Nieuw-Vlaamse Alliantie	2593268540690171	Facebook	rw3	Last 3 weeks	BE	Belgium	4	1	300996	119999	1196	200
Marc Lejeune - 3ème au CDH à la Région	Marc Jean-Marie P Lejeune	1115141181990895	Facebook	rw3	Last 3 weeks	BE	Belgium	63	1	297576	58327	6121	0
Linda Lauwers -  18de plaats Kamer N-VA	Meeus Yannick	700417286687969	Facebook	rw3	Last 3 weeks	BE	Belgium	38	1	295830	105579	3685	0
ProDG	ProDG	89846075866	Facebook	rw3	Last 3 weeks	BE	Belgium	43	1	291416	104265	4161	0
L'affaire climat	Affaire Climat asbl	874181082603060	Facebook	rw3	Last 3 weeks	BE	Belgium	16	1	289979	75999	1583	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	rw3	Last 3 weeks	BE	Belgium	16	1	284974	63723	1706	200
Jan Cornillie		980619838787000	Facebook	rw3	Last 3 weeks	BE	Belgium	6	1	281661	112333	1211	163
Anja Vanrobaeys	Vanrobaeys Anja Maurits	795798820785493	Facebook	rw3	Last 3 weeks	BE	Belgium	28	1	274223	99100	3540	285
Hugues Bayet	Julien Fanuel 	538840262914740	Facebook	rw3	Last 3 weeks	BE	Belgium	7	1	269992	60000	693	0
USR Diaspora	USR Diaspora	1793510380925494	Facebook	rw3	Last 3 weeks	BE	Belgium	5	1	265002	116001	1353	231
Theo Francken	Nieuw-Vlaamse Alliantie	483497581789280	Facebook	rw3	Last 3 weeks	BE	Belgium	5	1	264995	115999	1295	199
N-VA Brugge	Nieuw-Vlaamse Alliantie	103746756361685	Facebook	rw3	Last 3 weeks	BE	Belgium	6	1	255994	81000	1394	200
Kristof Calvo	Kristof Calvo	345099982367937	Facebook	rw3	Last 3 weeks	BE	Belgium	7	1	254279	56428	1050	99
Lode Ceyssens	Lode Ceyssens	690224427744073	Facebook	rw3	Last 3 weeks	BE	Belgium	6	1	251650	79853	992	99
CDH liste à la Chambre province de Liège	CDH - Centre Démocrate Humaniste	268478507423505	Facebook	rw3	Last 3 weeks	BE	Belgium	3	1	249662	109860	1095	199
Maggie De Block	Maggie De Block	1410219772556421	Facebook	rw3	Last 3 weeks	BE	Belgium	24	1	247089	87055	2409	77
CDH Arr. du Centre	CDH - Centre Démocrate Humaniste	180515685456740	Facebook	rw3	Last 3 weeks	BE	Belgium	13	1	240660	74895	1285	0
Jesuit Refugee Service Europe - JRS	JRS Europe	1568112950115984	Facebook	rw3	Last 3 weeks	BE	Belgium	9	1	234990	52999	2090	299
Elio Di Rupo	Parti Socialiste (PS)	16301530829	Facebook	rw3	Last 3 weeks	BE	Belgium	6	1	219142	49802	989	99
Meyrem Almaci	Meyrem Almaci	1943402032590802	Facebook	rw3	Last 3 weeks	BE	Belgium	8	1	216991	45999	1592	199
UNHCR Belgium		948453825344452	Facebook	rw3	Last 3 weeks	BE	Belgium	1	1	214285	85714	2142	428
CSP Ostbelgien	CSP Ostbelgien	119271231424655	Facebook	rw3	Last 3 weeks	BE	Belgium	33	1	213320	53500	2955	0
Sabine de Bethune	Sabine de Bethune	254157758598438	Facebook	rw3	Last 3 weeks	BE	Belgium	3	1	210996	104999	696	99
Koen Van den Heuvel	Koen Van den Heuvel	1953990651532264	Facebook	rw3	Last 3 weeks	BE	Belgium	33	1	207967	57999	3267	0
Steven Vandeput	Nieuw-Vlaamse Alliantie	983442595060481	Facebook	rw3	Last 3 weeks	BE	Belgium	4	1	204996	71000	1195	199
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	rw3	Last 3 weeks	BE	Belgium	3	1	201200	100601	1009	199
11.11.11		289193165531	Facebook	rw3	Last 3 weeks	BE	Belgium	1	1	199998	99999	998	499
Cieltje Van Achter-pagina	Nieuw-Vlaamse Alliantie	187309815219219	Facebook	rw3	Last 3 weeks	BE	Belgium	3	1	199996	70000	1096	199
Europahuis Ryckevelde	Ryckevelde vzw	119449038070827	Facebook	rw3	Last 3 weeks	BE	Belgium	4	1	199814	39963	795	99
Marie Arena		109149719130331	Facebook	rw3	Last 3 weeks	BE	Belgium	13	1	197217	50208	763	0
Peter Van Rompuy	CD&V	257794051588457	Facebook	rw3	Last 3 weeks	BE	Belgium	27	1	194473	81250	2598	0
Vincent De Wolf	Vincent Gilles De Wolf	399983396831282	Facebook	rw3	Last 3 weeks	BE	Belgium	11	1	194323	41666	1073	16
