country_code_filter	country_name_filter	day_code	day_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
NL	Netherlands	d132	2019-05-12	783	152	2326983	1002784	17400	3296
NL	Netherlands	d131	2019-05-11	861	167	2578407	1090645	19634	3869
NL	Netherlands	d130	2019-05-10	903	178	2789284	1161166	21221	4036
NL	Netherlands	d129	2019-05-09	899	173	3876227	1672145	31182	6344
NL	Netherlands	d128	2019-05-08	828	169	2633980	1130281	20385	4636
NL	Netherlands	d127	2019-05-07	796	163	2752017	1176257	22775	4614
NL	Netherlands	d126	2019-05-06	739	166	2664922	1167784	19140	4552
NL	Netherlands	d125	2019-05-05	720	174	1393966	589178	9622	1914
NL	Netherlands	d124	2019-05-04	719	183	1280192	534353	8680	1759
NL	Netherlands	d123	2019-05-03	761	189	4353999	1821657	40403	9116
NL	Netherlands	d122	2019-05-02	746	188	1167874	436334	8719	2005
NL	Netherlands	d121	2019-05-01	733	180	1105872	435728	9456	2060
NL	Netherlands	d120	2019-04-30	916	202	1166683	467354	11034	2087
NL	Netherlands	d119	2019-04-29	890	187	1064821	417900	7781	1853
NL	Netherlands	d118	2019-04-28	854	181	804405	321140	6536	1610
NL	Netherlands	d117	2019-04-27	852	187	675106	262593	5751	1423
NL	Netherlands	d116	2019-04-26	903	197	888716	340635	7209	1511
NL	Netherlands	d115	2019-04-25	848	193	535764	207859	4873	1052
NL	Netherlands	d114	2019-04-24	850	202	1055264	437146	5811	1065
NL	Netherlands	d113	2019-04-23	855	199	643863	260087	4366	797
NL	Netherlands	d112	2019-04-22	838	199	531248	211642	3755	683
NL	Netherlands	d111	2019-04-21	856	202	812148	311130	5423	958
NL	Netherlands	d110	2019-04-20	855	214	856136	329072	5656	1017
NL	Netherlands	d109	2019-04-19	886	225	761288	311461	4821	1044
NL	Netherlands	d108	2019-04-18	911	229	1095844	432942	6005	1327
NL	Netherlands	d107	2019-04-17	1014	232	6162062	2433567	59945	11354
NL	Netherlands	d106	2019-04-16	966	240	2205777	794108	12198	2126
NL	Netherlands	d105	2019-04-15	990	262	972102	376190	8916	1523
NL	Netherlands	d104	2019-04-14	1004	282	1443335	598126	10730	1979
NL	Netherlands	d103	2019-04-13	1014	298	1404078	589604	10757	1979
NL	Netherlands	d102	2019-04-12	1147	324	1541640	639528	12546	2163
NL	Netherlands	d101	2019-04-11	1052	319	1544705	620190	12443	2015
NL	Netherlands	d100	2019-04-10	987	319	1981660	836594	14694	2743
NL	Netherlands	d099	2019-04-09	967	315	1431580	549244	11259	1945
NL	Netherlands	d098	2019-04-08	984	316	1576447	641068	14153	2662
NL	Netherlands	d097	2019-04-07	916	295	1467535	574462	12154	2466
NL	Netherlands	d096	2019-04-06	915	301	1439392	568559	12151	2469
NL	Netherlands	d095	2019-04-05	955	306	1650233	611851	14213	2558
NL	Netherlands	d094	2019-04-04	889	285	1226807	425755	11190	1831
NL	Netherlands	d093	2019-04-03	819	263	1006215	363390	9041	1518
NL	Netherlands	d092	2019-04-02	781	262	1241629	472889	9922	1593
NL	Netherlands	d091	2019-04-01	691	228	763003	277735	8348	1312
NL	Netherlands	d090	2019-03-31	700	223	912008	338920	9120	1806
NL	Netherlands	d089	2019-03-30	701	216	908305	336690	9321	1804
NL	Netherlands	d088	2019-03-29	734	234	907723	318923	9649	1824
NL	Netherlands	d087	2019-03-28	730	230	871075	312505	10368	1894
NL	Netherlands	d086	2019-03-27	696	213	1006420	366392	10313	1962
NL	Netherlands	d085	2019-03-26	623	195	854822	323442	10039	1901
NL	Netherlands	d084	2019-03-25	590	195	966435	366168	10824	2202
NL	Netherlands	d083	2019-03-24	572	188	765220	303449	9370	1965
NL	Netherlands	d082	2019-03-23	579	193	702112	275907	8481	1716
NL	Netherlands	d081	2019-03-22	632	206	1006887	375718	11249	2051
NL	Netherlands	d080	2019-03-21	637	218	999313	332446	10569	1693
NL	Netherlands	d079	2019-03-20	681	230	1295659	430595	12915	1996
NL	Netherlands	d078	2019-03-19	591	212	1049600	359872	10210	1640
NL	Netherlands	d077	2019-03-18	591	210	1159551	417696	10251	1660
NL	Netherlands	d076	2019-03-17	494	184	973359	368488	7960	1478
NL	Netherlands	d075	2019-03-16	502	184	923889	366299	8917	1400
NL	Netherlands	d074	2019-03-15	504	180	1080415	433047	9066	1584
NL	Netherlands	d073	2019-03-14	440	165	1208902	500820	9682	2212
NL	Netherlands	d072	2019-03-13	381	164	775438	312513	8860	1758
NL	Netherlands	d071	2019-03-12	361	159	700356	249470	6887	1013
NL	Netherlands	d070	2019-03-11	356	156	1174912	398003	6541	703
NL	Netherlands	d069	2019-03-10	328	153	957874	383150	5952	1095
NL	Netherlands	d068	2019-03-09	355	176	2544785	1091535	16321	2978
