advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Kialo		729627343834501	Facebook	w011	Week 11	BG	Bulgaria	3	1	348647	138744	676	307
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	w011	Week 11	BG	Bulgaria	6	1	87340	37472	696	160
European Parliament		178362315106	Facebook	w011	Week 11	BG	Bulgaria	3	1	69992	34557	121	0
European Greens		141366725876424	Facebook	w011	Week 11	BG	Bulgaria	5	1	45420	17604	202	28
National Geographic		257826487601111	Facebook	w011	Week 11	BG	Bulgaria	1	1	23400	4680	46	0
One Billion Rising Bulgaria		579415982138368	Facebook	w011	Week 11	BG	Bulgaria	1	1	19885	3977	45	0
Медея		1526396310816752	Facebook	w011	Week 11	BG	Bulgaria	1	1	16666	3333	29	0
EPP Group in the European Committee of the Regions		200559876664896	Facebook	w011	Week 11	BG	Bulgaria	2	1	9993	1998	99	19
Council of the European Union		147547541961576	Facebook	w011	Week 11	BG	Bulgaria	3	1	6641	3015	20	3
EURACTIV		15299247059	Facebook	w011	Week 11	BG	Bulgaria	5	1	5609	1116	16	0
За чиста София без изгаряне на отпадъци		381457052650856	Facebook	w011	Week 11	BG	Bulgaria	1	1	4631	2315	40	0
Volen Siderov		48268614826	Facebook	w011	Week 11	BG	Bulgaria	1	1	4367	873	76	0
Greens/EFA in the European Parliament		150527751674751	Facebook	w011	Week 11	BG	Bulgaria	2	1	4251	1027	11	0
ETUC		129041250601685	Facebook	w011	Week 11	BG	Bulgaria	1	1	3632	1816	9	1
World Jewish Congress		130945114804	Facebook	w011	Week 11	BG	Bulgaria	1	1	3195	1597	7	1
European Commission - Development & Cooperation - EuropeAid		287842647957979	Facebook	w011	Week 11	BG	Bulgaria	6	1	2680	1143	0	0
NATO Strategic Communications Centre of Excellence		1456516717932002	Facebook	w011	Week 11	BG	Bulgaria	1	1	2437	1218	2	0
Вдъхновените		515186808906514	Facebook	w011	Week 11	BG	Bulgaria	1	1	2259	1129	22	0
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	w011	Week 11	BG	Bulgaria	2	1	2251	986	9	1
сТУденти		710941585944818	Facebook	w011	Week 11	BG	Bulgaria	1	1	2204	1102	21	0
On Your Sleeve	ON YOUR SLEEVE	247943179229148	Facebook	w011	Week 11	BG	Bulgaria	5	1	1787	386	5	0
γυρίζουμε		278308089460720	Facebook	w011	Week 11	BG	Bulgaria	2	1	1781	811	4	0
A Solution to Plastic Pollution - First International Online Summit		1098001547034272	Facebook	w011	Week 11	BG	Bulgaria	2	1	1660	332	20	2
European Action Week Against Racism		1224138274394269	Facebook	w011	Week 11	BG	Bulgaria	1	1	1616	323	5	1
TransformingTransport		1635700990066863	Facebook	w011	Week 11	BG	Bulgaria	1	1	1499	299	2	0
