day_code	day_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d137	2019-05-17	IE	Ireland	548	149	2680449	914251	16521	2082
d136	2019-05-16	IE	Ireland	599	155	3357156	1109390	20263	2634
d135	2019-05-15	IE	Ireland	569	159	2546264	869705	16430	2142
d134	2019-05-14	IE	Ireland	498	148	2094827	725785	13149	1951
d133	2019-05-13	IE	Ireland	464	142	1875026	647307	11537	1835
d132	2019-05-12	IE	Ireland	430	135	1685971	593712	9525	1564
d131	2019-05-11	IE	Ireland	451	138	1729147	613726	9419	1562
d130	2019-05-10	IE	Ireland	579	132	1995309	688058	11536	1696
d129	2019-05-09	IE	Ireland	542	132	1898384	694501	12137	2213
d128	2019-05-08	IE	Ireland	489	136	1374335	478873	8809	1530
d127	2019-05-07	IE	Ireland	487	127	1312349	441561	8848	1337
d126	2019-05-06	IE	Ireland	482	128	1292807	425641	8795	1192
d125	2019-05-05	IE	Ireland	479	130	1119328	387270	8126	1176
d124	2019-05-04	IE	Ireland	486	131	1544149	557352	11848	1881
d123	2019-05-03	IE	Ireland	510	138	1141500	401059	8050	1116
d122	2019-05-02	IE	Ireland	543	140	1137273	393100	7650	1046
d121	2019-05-01	IE	Ireland	518	140	1086918	366194	7286	997
d120	2019-04-30	IE	Ireland	575	158	1162731	411522	8251	1046
d119	2019-04-29	IE	Ireland	556	152	2301280	994084	12172	2076
d118	2019-04-28	IE	Ireland	534	153	1926192	843505	9092	1475
d117	2019-04-27	IE	Ireland	528	154	672055	230540	3716	412
d116	2019-04-26	IE	Ireland	562	158	730757	250810	4064	482
d115	2019-04-25	IE	Ireland	538	157	708243	233165	3681	391
d114	2019-04-24	IE	Ireland	507	154	791738	281616	3921	410
d113	2019-04-23	IE	Ireland	516	157	558956	195127	3066	375
d112	2019-04-22	IE	Ireland	442	149	927968	405497	4895	758
d111	2019-04-21	IE	Ireland	438	143	940059	412434	4710	748
d110	2019-04-20	IE	Ireland	444	157	918692	405590	4668	722
d109	2019-04-19	IE	Ireland	475	169	628504	253556	3119	397
d108	2019-04-18	IE	Ireland	478	168	728253	293767	3702	567
