advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
SDP Hrvatske	SDP Hrvatske	129634970518	Facebook	50k_100k	50k - 100k	HR	Croatia	7	1	699933	349970	682	0
pametno.org	pametno.org	144815235686385	Facebook	50k_100k	50k - 100k	HR	Croatia	5	1	499913	249959	440	0
Možemo - politička platforma	Možemo - politička platforma	1064762700374086	Facebook	50k_100k	50k - 100k	HR	Croatia	4	1	399996	200000	708	89
Valter Flego	Valter Flego	441675022557503	Facebook	50k_100k	50k - 100k	HR	Croatia	4	1	399812	199908	1508	533
MOST nezavisnih lista	MOST nezavisnih lista	388550077899912	Facebook	50k_100k	50k - 100k	HR	Croatia	3	1	299997	150000	976	178
Kialo		729627343834501	Facebook	50k_100k	50k - 100k	HR	Croatia	71	1	205736	102869	951	213
Ruža Tomašić		1434305366791182	Facebook	50k_100k	50k - 100k	HR	Croatia	2	1	199997	99999	187	0
Electrolux Hrvatska		1229501663771543	Facebook	50k_100k	50k - 100k	HR	Croatia	2	1	199997	99999	198	0
European Parliament		178362315106	Facebook	50k_100k	50k - 100k	HR	Croatia	2	1	199996	99998	187	0
Građani za Mislava Kolakušića	Kolakusic Mislav	374159272978399	Facebook	50k_100k	50k - 100k	HR	Croatia	2	1	199864	99933	532	89
European Greens		141366725876424	Facebook	50k_100k	50k - 100k	HR	Croatia	8	1	120638	60319	589	117
Karlo Ressler	HDZ - Hrvatska demokratska zajednica	272201060331942	Facebook	50k_100k	50k - 100k	HR	Croatia	1	1	99999	50000	88	0
Ivana Nikolić Popović	Nikolić Popović Ivana	160505204050427	Facebook	50k_100k	50k - 100k	HR	Croatia	1	1	99999	50000	99	0
Domagoj Maroević	HDZ - Hrvatska demokratska zajednica	377283356332665	Facebook	50k_100k	50k - 100k	HR	Croatia	1	1	99999	50000	88	0
Privredni.		1062000377172732	Facebook	50k_100k	50k - 100k	HR	Croatia	1	1	99999	50000	88	0
Marijana Petir		1418903245032313	Facebook	50k_100k	50k - 100k	HR	Croatia	1	1	99998	49999	98	0
Europski parlament, Ured za informiranje u Republici Hrvatskoj	Europski parlament, Ured za informiranje u Republici Hrvatskoj	508795765833382	Facebook	50k_100k	50k - 100k	HR	Croatia	1	1	99998	49999	88	0
Stjepan Ribić	HDZ - Hrvatska demokratska zajednica	451335681696047	Facebook	50k_100k	50k - 100k	HR	Croatia	1	1	99998	49999	444	89
GLAS Građansko-liberalni savez	GLAS Građansko-liberalni savez	231052047413325	Facebook	50k_100k	50k - 100k	HR	Croatia	1	1	99998	49999	444	89
Goran Pauk	HDZ - Hrvatska demokratska zajednica	581489628528785	Facebook	50k_100k	50k - 100k	HR	Croatia	1	1	99998	49999	98	0
Miro Bulj	MOST nezavisnih lista	1252295741481540	Facebook	50k_100k	50k - 100k	HR	Croatia	1	1	99998	49999	88	0
Zoran Bahtijarević		2195720960680577	Facebook	50k_100k	50k - 100k	HR	Croatia	1	1	99998	49999	498	99
Ivan Prskalo - Kandidat Mosta za EU Izbore		413937162730005	Facebook	50k_100k	50k - 100k	HR	Croatia	1	1	99998	50000	88	0
HSS Hrvatska		236043376446622	Facebook	50k_100k	50k - 100k	HR	Croatia	1	1	99998	49999	98	0
Krešo Beljak		52929105855	Facebook	50k_100k	50k - 100k	HR	Croatia	1	1	99998	49999	498	99
