advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Roberta Metsola		406824526101449	Facebook	45_54	45-54	MT	Malta	481	1	890826	275004	9439	381
Alfred Sant	Alfred Sant	537789116260209	Facebook	45_54	45-54	MT	Malta	137	1	875899	331260	4115	478
David Casa	David Casa	193035580892638	Facebook	45_54	45-54	MT	Malta	114	1	698839	198721	2280	142
Partit Nazzjonalista	Partit Nazzjonalista	159249234115841	Facebook	45_54	45-54	MT	Malta	18	1	561341	229484	3353	853
Cyrus Engerer	Cyrus Engerer	212468218793878	Facebook	45_54	45-54	MT	Malta	143	1	557104	166894	2436	120
Josef Caruana		166617437361908	Facebook	45_54	45-54	MT	Malta	71	1	465201	145606	2152	244
Joe Sammut		433245190070343	Facebook	45_54	45-54	MT	Malta	80	1	419971	159749	2057	203
Francis Zammit Dimech	Francis Zammit Dimech	117406495021568	Facebook	45_54	45-54	MT	Malta	151	1	303200	72584	2636	0
Adrian Delia	Partit Nazzjonalista	1442808799090985	Facebook	45_54	45-54	MT	Malta	26	1	269117	98315	1243	210
Alex Agius Saliba	Alex Agius Saliba	656955664383156	Facebook	45_54	45-54	MT	Malta	46	1	238429	107245	1561	172
Frank Psaila		458318884361628	Facebook	45_54	45-54	MT	Malta	86	1	210700	57231	1699	17
European Parliament		178362315106	Facebook	45_54	45-54	MT	Malta	36	1	207222	89308	688	105
PD Martin Cauchi Inglott		181379916072401	Facebook	45_54	45-54	MT	Malta	48	1	185253	63901	1046	58
David Stellini	David Stellini	1911257335785088	Facebook	45_54	45-54	MT	Malta	10	1	140498	62873	429	71
Miriam Dalli	Miriam Dalli	277980849002904	Facebook	45_54	45-54	MT	Malta	25	1	106328	27548	439	13
Ian Borg	Ian Borg	151496594943131	Facebook	45_54	45-54	MT	Malta	10	1	102615	39680	171	0
Lorna Vassallo	Lorna Vassallo	690417757823946	Facebook	45_54	45-54	MT	Malta	14	1	97387	33074	255	13
Michael Briguglio	Michael Briguglio	1040577706078198	Facebook	45_54	45-54	MT	Malta	83	1	85315	19554	1542	0
Riformi		1930216103678232	Facebook	45_54	45-54	MT	Malta	11	1	71315	14761	243	18
ICE Malta		130543903693435	Facebook	45_54	45-54	MT	Malta	3	1	68336	33254	259	32
Kialo		729627343834501	Facebook	45_54	45-54	MT	Malta	337	1	67498	28269	388	88
Roselyn Borg Knight	Roselyn Borg	446487702156732	Facebook	45_54	45-54	MT	Malta	54	1	63244	20202	795	13
Peter Agius	Peter Agius	263881160919130	Facebook	45_54	45-54	MT	Malta	17	1	60765	18700	274	15
Lovin Malta	Lovin Malta	1700937210129433	Facebook	45_54	45-54	MT	Malta	7	1	54641	25138	225	40
Robert Micallef for MEP	Robert James Bugeja	2123200014472283	Facebook	45_54	45-54	MT	Malta	17	1	53876	12192	320	14
