advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Roberta Metsola		406824526101449	Facebook	65_	65+	MT	Malta	480	1	891260	266288	9405	285
Alfred Sant	Alfred Sant	537789116260209	Facebook	65_	65+	MT	Malta	133	1	574065	208842	2714	281
David Casa	David Casa	193035580892638	Facebook	65_	65+	MT	Malta	114	1	503636	137237	2001	142
Josef Caruana		166617437361908	Facebook	65_	65+	MT	Malta	71	1	493653	150529	2166	227
Cyrus Engerer	Cyrus Engerer	212468218793878	Facebook	65_	65+	MT	Malta	143	1	446790	128747	1961	73
Joe Sammut		433245190070343	Facebook	65_	65+	MT	Malta	77	1	440066	151675	1958	183
Partit Nazzjonalista	Partit Nazzjonalista	159249234115841	Facebook	65_	65+	MT	Malta	18	1	383173	154890	2324	603
Francis Zammit Dimech	Francis Zammit Dimech	117406495021568	Facebook	65_	65+	MT	Malta	145	1	337467	80592	3127	0
PD Martin Cauchi Inglott		181379916072401	Facebook	65_	65+	MT	Malta	44	1	201601	66227	1148	58
Frank Psaila		458318884361628	Facebook	65_	65+	MT	Malta	63	1	198426	53374	1392	16
Adrian Delia	Partit Nazzjonalista	1442808799090985	Facebook	65_	65+	MT	Malta	27	1	198101	67501	1072	174
Alex Agius Saliba	Alex Agius Saliba	656955664383156	Facebook	65_	65+	MT	Malta	45	1	156987	69598	1002	106
David Stellini	David Stellini	1911257335785088	Facebook	65_	65+	MT	Malta	10	1	117729	54093	356	59
Riformi		1930216103678232	Facebook	65_	65+	MT	Malta	11	1	95740	19856	356	30
Lorna Vassallo	Lorna Vassallo	690417757823946	Facebook	65_	65+	MT	Malta	14	1	92116	29231	242	7
Michael Briguglio	Michael Briguglio	1040577706078198	Facebook	65_	65+	MT	Malta	84	1	84271	19063	1631	0
Ian Borg	Ian Borg	151496594943131	Facebook	65_	65+	MT	Malta	10	1	79390	30593	133	0
Miriam Dalli	Miriam Dalli	277980849002904	Facebook	65_	65+	MT	Malta	25	1	72769	20537	304	13
Roselyn Borg Knight	Roselyn Borg	446487702156732	Facebook	65_	65+	MT	Malta	54	1	65634	23630	827	15
Lovin Malta	Lovin Malta	1700937210129433	Facebook	65_	65+	MT	Malta	7	1	52033	23355	212	38
Peter Agius	Peter Agius	263881160919130	Facebook	65_	65+	MT	Malta	17	1	47560	13296	224	9
Live Communications for MEP Elections May 2019	Stephen Florian	962042630582450	Facebook	65_	65+	MT	Malta	21	1	47407	17203	314	0
Robert Micallef for MEP	Robert James Bugeja	2123200014472283	Facebook	65_	65+	MT	Malta	17	1	45049	10595	386	20
Josianne Cutajar		337620233111013	Facebook	65_	65+	MT	Malta	11	1	43624	9176	148	0
European Parliament Office in Malta	European Parliament Office in Malta	116353271736965	Facebook	65_	65+	MT	Malta	8	1	43231	16313	269	38
