advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	m18_24	male (18-24)	IT	Italy	98	1	3877719	1724029	11145	1891
Kialo		729627343834501	Facebook	m18_24	male (18-24)	IT	Italy	333	1	2235081	887783	10983	2511
Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	353868374653514	Facebook	m18_24	male (18-24)	IT	Italy	65	1	2169026	953209	3822	905
Ufficio d'informazione in Italia del Parlamento europeo		143544514130	Facebook	m18_24	male (18-24)	IT	Italy	40	1	1906207	828413	2332	244
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	m18_24	male (18-24)	IT	Italy	32	1	1679768	785148	4015	1035
Partito Democratico		77034286895	Facebook	m18_24	male (18-24)	IT	Italy	121	1	1332338	573502	4890	872
European Greens		141366725876424	Facebook	m18_24	male (18-24)	IT	Italy	52	1	1313487	590961	5120	1322
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	m18_24	male (18-24)	IT	Italy	67	1	1143322	473092	3209	811
Roberto Rosso	Roberto Rosso	1735684256653359	Facebook	m18_24	male (18-24)	IT	Italy	50	1	815122	348519	4697	1145
Fratelli d'Italia	Fratelli d'Italia	355710427861591	Facebook	m18_24	male (18-24)	IT	Italy	93	1	729060	299244	4262	978
Lara Comi	Lara Comi	155619044465389	Facebook	m18_24	male (18-24)	IT	Italy	93	1	596046	174044	2441	333
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	m18_24	male (18-24)	IT	Italy	67	1	574629	257796	1938	348
VICE Italia		1392630034386716	Facebook	m18_24	male (18-24)	IT	Italy	4	1	565474	282737	417	74
Riparte il futuro		476098022442147	Facebook	m18_24	male (18-24)	IT	Italy	40	1	553529	206931	1871	193
Videodrome		1773694896182795	Facebook	m18_24	male (18-24)	IT	Italy	45	1	460191	133184	1819	35
European Commission		107898832590939	Facebook	m18_24	male (18-24)	IT	Italy	7	1	451376	201204	1748	408
ISPI - Istituto per gli studi di politica internazionale	ISPI - Istituto per gli studi di politica internazionale	171795872872353	Facebook	m18_24	male (18-24)	IT	Italy	26	1	400589	167357	796	48
Giosi Ferrandino	Giosi Ferrandino	141856142632410	Facebook	m18_24	male (18-24)	IT	Italy	77	1	396415	148482	760	29
Oxfam Italia		150200761667597	Facebook	m18_24	male (18-24)	IT	Italy	147	1	392884	110109	4775	145
Antonio Tajani	Antonio Tajani	506531149512596	Facebook	m18_24	male (18-24)	IT	Italy	65	1	381195	114560	1261	201
Capire il cambiamento climatico		340472676679938	Facebook	m18_24	male (18-24)	IT	Italy	10	1	369650	168639	1564	347
Partito del Socialismo Europeo	Partito del Socialismo Europeo	1891926127734235	Facebook	m18_24	male (18-24)	IT	Italy	46	1	364360	114019	922	48
Antonio Silvio Calò	Antonio Silvio Calò	740380199679755	Facebook	m18_24	male (18-24)	IT	Italy	28	1	349211	136316	1285	227
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	m18_24	male (18-24)	IT	Italy	50	1	345906	160580	679	150
Amref Health Africa - Italia		48677844864	Facebook	m18_24	male (18-24)	IT	Italy	25	1	343095	137826	156	7
