advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	100_1k	100 - 1k	DK	Denmark	149	1	7758605	2549870	57629	15164
Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	100_1k	100 - 1k	DK	Denmark	78	1	3374811	909619	44854	10581
Lizette Risgaard		547601668763372	Facebook	100_1k	100 - 1k	DK	Denmark	41	1	2541236	1066746	17932	4951
Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	100_1k	100 - 1k	DK	Denmark	52	1	2480693	684525	28360	6751
European Parliament		178362315106	Facebook	100_1k	100 - 1k	DK	Denmark	24	1	2091102	883288	13091	3898
SF	SF	74796954245	Facebook	100_1k	100 - 1k	DK	Denmark	32	1	1627561	504259	15395	3481
Pia Olsen Dyhr	SF	49348971479	Facebook	100_1k	100 - 1k	DK	Denmark	34	1	1555730	482474	14366	3369
Pernille Weiss	Det Konservative Folkeparti	2071183673144991	Facebook	100_1k	100 - 1k	DK	Denmark	30	1	1431130	473450	16106	4038
Red Barnet		67571270393	Facebook	100_1k	100 - 1k	DK	Denmark	35	1	1366929	366089	16981	4475
Liberal Alliance	Liberal Alliance	106952222676974	Facebook	100_1k	100 - 1k	DK	Denmark	43	1	1264966	333859	13774	3675
Dansk Industri - DI	Dansk Industri	141343589252160	Facebook	100_1k	100 - 1k	DK	Denmark	27	1	1201289	333738	10970	2474
Mette Frederiksen	Socialdemokratiet	57497067718	Facebook	100_1k	100 - 1k	DK	Denmark	16	1	1035317	442663	8681	3136
Mona Juul	Mona Juul	2079067062409423	Facebook	100_1k	100 - 1k	DK	Denmark	19	1	928210	280860	9166	1973
SE Energi & Klima		169900309711559	Facebook	100_1k	100 - 1k	DK	Denmark	16	1	877672	315852	6460	1624
Enhedslisten	Enhedslisten	223040066022	Facebook	100_1k	100 - 1k	DK	Denmark	17	1	871766	291358	5946	1568
Søren Pape Poulsen	Søren Pape Poulsen	952334508116178	Facebook	100_1k	100 - 1k	DK	Denmark	20	1	861160	254503	9900	2942
Oxfam IBIS	Oxfam IBIS	144965885963	Facebook	100_1k	100 - 1k	DK	Denmark	20	1	852174	278285	8546	2065
Naser Khader		1995019340791443	Facebook	100_1k	100 - 1k	DK	Denmark	12	1	684205	192108	7926	1754
Dansk Folkeparti	Dansk Folkeparti	520449347983427	Facebook	100_1k	100 - 1k	DK	Denmark	9	1	618981	243439	4904	1850
Røde Kors		65929129383	Facebook	100_1k	100 - 1k	DK	Denmark	16	1	610912	134817	6947	1867
Alternativet	Alternativet	676061179094769	Facebook	100_1k	100 - 1k	DK	Denmark	10	1	574241	227117	5193	1592
Troels Lund Poulsen	Poulsen Troels Lund	139443622778678	Facebook	100_1k	100 - 1k	DK	Denmark	15	1	531111	113178	6489	1437
Tandlægeforeningen		1570552809858689	Facebook	100_1k	100 - 1k	DK	Denmark	1	1	499956	199982	669	133
Anders Baun EP valg 2019	Sorensen Anders Baun	549966298750692	Facebook	100_1k	100 - 1k	DK	Denmark	7	1	478918	155770	4093	842
Den Blå Planet		167018996755220	Facebook	100_1k	100 - 1k	DK	Denmark	7	1	436904	147382	2909	651
Folkekirkens Nødhjælp		276770505228	Facebook	100_1k	100 - 1k	DK	Denmark	12	1	435404	120555	3297	845
Sophie Løhde	Sophie Løhde	699619700116377	Facebook	100_1k	100 - 1k	DK	Denmark	11	1	427354	123687	5587	1187
Kialo		729627343834501	Facebook	100_1k	100 - 1k	DK	Denmark	263	1	419539	163515	3230	1027
Morten Klessen	Socialdemokratiet i Nordjylland	1039840406189567	Facebook	100_1k	100 - 1k	DK	Denmark	9	1	419527	147383	3656	824
Laura Lindahl	Laura Lindahl	504310436316194	Facebook	100_1k	100 - 1k	DK	Denmark	18	1	411392	95711	5538	1364
Simple Feast		571176036346620	Facebook	100_1k	100 - 1k	DK	Denmark	9	1	409991	85000	4491	900
Christina Egelund	Liberal Alliance	684016791662654	Facebook	100_1k	100 - 1k	DK	Denmark	12	1	404293	86075	4481	1036
Danske Medier	Danske Medier	300107073389986	Facebook	100_1k	100 - 1k	DK	Denmark	9	1	402653	140509	1880	539
Steen Holm Iversen	Steen Holm Iversen	301279783370957	Facebook	100_1k	100 - 1k	DK	Denmark	20	1	378128	86058	2733	966
Nikolaj Bøgh	Nikolaj Bøgh	674034729594774	Facebook	100_1k	100 - 1k	DK	Denmark	8	1	365885	103178	2987	690
Morten Østergaard	Radikale Venstre	252520351444054	Facebook	100_1k	100 - 1k	DK	Denmark	9	1	344759	73691	4840	1014
European Greens		141366725876424	Facebook	100_1k	100 - 1k	DK	Denmark	22	1	342991	154000	2344	824
Mellemfolkeligt Samvirke	Mellemfolkeligt Samvirke	5624899398	Facebook	100_1k	100 - 1k	DK	Denmark	16	1	341203	82149	3015	906
Venstres Ungdom - VU	Venstres Ungdom - VU	167412043730	Facebook	100_1k	100 - 1k	DK	Denmark	8	1	337652	99270	3579	785
Alex Vanopslagh	Alex Vanopslagh	671022293105597	Facebook	100_1k	100 - 1k	DK	Denmark	15	1	337568	77945	2346	772
Facebook Nordic	Facebook	334318366655425	Facebook	100_1k	100 - 1k	DK	Denmark	4	1	336867	168434	2255	1127
Claus Hasselmanns - Folketingskandidat		611297145887529	Facebook	100_1k	100 - 1k	DK	Denmark	6	1	330469	125113	2192	507
Nicolai Wammen	Socialdemokratiet	1458354184437993	Facebook	100_1k	100 - 1k	DK	Denmark	12	1	321678	104767	2705	750
