advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Podemos	Unidas Podemos	269212336568846	Facebook	f18_24	female (18-24)	ES	Spain	252	1	9376951	4164679	46652	11698
Partido Popular	Partido Popular	72249031214	Facebook	f18_24	female (18-24)	ES	Spain	844	1	6212607	2312838	36629	5438
PSOE	PSOE	189318235003	Facebook	f18_24	female (18-24)	ES	Spain	327	1	4866988	1897170	15550	2688
Ciudadanos	Ciudadanos	74078667754	Facebook	f18_24	female (18-24)	ES	Spain	3231	1	3183388	1027430	27612	2629
European Parliament		178362315106	Facebook	f18_24	female (18-24)	ES	Spain	59	1	2165656	968463	4447	963
PSC Partit dels  Socialistes de Catalunya	PSC Partit dels  Socialistes de Catalunya	87930687376	Facebook	f18_24	female (18-24)	ES	Spain	87	1	1578595	667971	9922	2511
SOS Colabora		351877478951783	Facebook	f18_24	female (18-24)	ES	Spain	28	1	1289258	554900	4298	1092
Fundación Anesvad	Jose Manuel Bran Garcia	131231529742	Facebook	f18_24	female (18-24)	ES	Spain	184	1	1188794	475004	7276	1129
PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	f18_24	female (18-24)	ES	Spain	58	1	957992	374069	4392	649
Respeto LGTB		2315084548728652	Facebook	f18_24	female (18-24)	ES	Spain	237	1	840492	328136	6704	430
Ayuda LGTB		315021912539118	Facebook	f18_24	female (18-24)	ES	Spain	42	1	752864	306871	3719	900
Ingredientes que Suman		586540488142205	Facebook	f18_24	female (18-24)	ES	Spain	6	1	713786	343661	755	121
Un país moderno	Unidas Podemos	577723459314066	Facebook	f18_24	female (18-24)	ES	Spain	34	1	667681	304148	3196	662
Parlamento Europeo - Oficina en España		161616883888862	Facebook	f18_24	female (18-24)	ES	Spain	17	1	597100	241173	1009	157
Compromís	Compromís	194053080624605	Facebook	f18_24	female (18-24)	ES	Spain	33	1	541669	219593	1560	334
Colores Contra la Violencia		491948314339036	Facebook	f18_24	female (18-24)	ES	Spain	31	1	540965	171227	1536	37
Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	f18_24	female (18-24)	ES	Spain	62	1	503801	210565	1747	277
Coalicion Canaria	Coalicion Canaria	1499578240271320	Facebook	f18_24	female (18-24)	ES	Spain	45	1	439452	164155	1388	226
Irene Montero	Unidas Podemos	699285113542248	Facebook	f18_24	female (18-24)	ES	Spain	8	1	406572	195211	3115	1042
The Bamboo Brush Society		1152885191422950	Facebook	f18_24	female (18-24)	ES	Spain	31	1	392328	163801	612	78
En Comú Podem	En Comú Podem	463627663844039	Facebook	f18_24	female (18-24)	ES	Spain	51	1	380486	150770	983	349
Partido Por un Mundo más Justo · M+J	Partido Por un Mundo más Justo · M+J	147468905314265	Facebook	f18_24	female (18-24)	ES	Spain	20	1	360187	164467	1869	332
PSOE Aragón	PSOE Aragón	170970449608409	Facebook	f18_24	female (18-24)	ES	Spain	507	1	355036	38340	23563	0
Podem	Unides Podem-Esquerra Unida	792238440859918	Facebook	f18_24	female (18-24)	ES	Spain	38	1	346963	153676	1471	504
EPP - European People's Party		48034275355	Facebook	f18_24	female (18-24)	ES	Spain	12	1	269290	113734	384	146
Somos Feminismo		2333471100264465	Facebook	f18_24	female (18-24)	ES	Spain	26	1	252794	64879	2273	0
Kialo		729627343834501	Facebook	f18_24	female (18-24)	ES	Spain	324	1	252059	96569	1209	300
AIESEC in Spain		114175352124	Facebook	f18_24	female (18-24)	ES	Spain	1	1	236001	94400	235	47
Avaaz	Avaaz	8340223883	Facebook	f18_24	female (18-24)	ES	Spain	11	1	228790	106694	966	234
Plan International España		366619768708	Facebook	f18_24	female (18-24)	ES	Spain	4	1	223640	111820	840	186
Mónica Oltra	Compromís	81107269227	Facebook	f18_24	female (18-24)	ES	Spain	15	1	212288	93406	891	227
MÉS per Mallorca	MÉS per Mallorca	183718528322316	Facebook	f18_24	female (18-24)	ES	Spain	39	1	207686	58520	993	80
Greens/EFA in the European Parliament		150527751674751	Facebook	f18_24	female (18-24)	ES	Spain	35	1	199649	90795	191	41
Pablo Iglesias	Unidas Podemos	414809308591481	Facebook	f18_24	female (18-24)	ES	Spain	4	1	190347	95173	8123	1624
Ana Oramas	Coalicion Canaria	1616759808576461	Facebook	f18_24	female (18-24)	ES	Spain	41	1	189499	64876	779	55
RefugiadosSOS		550220551831041	Facebook	f18_24	female (18-24)	ES	Spain	381	1	184408	30928	5100	73
Partido Socialista de la Región de Murcia (PSRM-PSOE)	Andres Collado Quereda	154616807805	Facebook	f18_24	female (18-24)	ES	Spain	18	1	182963	42817	631	0
FORO Asturias	FORO Asturias	157783340940291	Facebook	f18_24	female (18-24)	ES	Spain	11	1	166359	70025	275	53
Volt España		2112231695664686	Facebook	f18_24	female (18-24)	ES	Spain	5	1	128621	64097	148	0
GuiaOngs		180363908661176	Facebook	f18_24	female (18-24)	ES	Spain	1	1	120690	60345	59	0
EOI		155260568096	Facebook	f18_24	female (18-24)	ES	Spain	1	1	117589	47036	117	23
AmyCup		401726890005051	Facebook	f18_24	female (18-24)	ES	Spain	3	1	116219	57926	75	0
Oatly		592188124467085	Facebook	f18_24	female (18-24)	ES	Spain	1	1	116098	58049	115	58
César Sánchez Pérez	Andres De España Serrano	296979917059627	Facebook	f18_24	female (18-24)	ES	Spain	8	1	114525	55506	329	56
Runngo Sports		868792226536950	Facebook	f18_24	female (18-24)	ES	Spain	2	1	102719	51359	51	9
EAJ-PNV	EAJ-PNV	26830001203	Facebook	f18_24	female (18-24)	ES	Spain	36	1	101306	46003	523	78
Podemos Aragón	Unidas Podemos	570770963015441	Facebook	f18_24	female (18-24)	ES	Spain	3	1	100689	41058	106	14
European Greens		141366725876424	Facebook	f18_24	female (18-24)	ES	Spain	3	1	100569	49230	471	100
Helena Jiménez		474491039721227	Facebook	f18_24	female (18-24)	ES	Spain	4	1	92287	20627	240	0
Ecoembes		322056604527477	Facebook	f18_24	female (18-24)	ES	Spain	2	1	91239	38786	125	25
Podem Illes Balears	Podem Illes Balears	779897522101509	Facebook	f18_24	female (18-24)	ES	Spain	22	1	90624	21065	380	40
Objetivo Mediterráneo		178884916351222	Facebook	f18_24	female (18-24)	ES	Spain	135	1	89344	13280	2524	0
Wholesome Culture		1664959567149320	Facebook	f18_24	female (18-24)	ES	Spain	7	1	84613	36038	133	24
European Youth Event		919232861444360	Facebook	f18_24	female (18-24)	ES	Spain	7	1	84592	40838	358	75
Ivan Margot		321802035044580	Facebook	f18_24	female (18-24)	ES	Spain	1	1	81412	32565	81	16
El Mago Pop		531897766871154	Facebook	f18_24	female (18-24)	ES	Spain	1	1	79538	31815	79	15
España Ciudadana		349800235527721	Facebook	f18_24	female (18-24)	ES	Spain	16	1	78773	34140	301	82
Guillermo Fernández Vara		56504926071	Facebook	f18_24	female (18-24)	ES	Spain	4	1	78059	38165	64	0
Partido Socialista Europeo		442423976113917	Facebook	f18_24	female (18-24)	ES	Spain	14	1	77775	17456	209	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	f18_24	female (18-24)	ES	Spain	30	1	71615	34076	197	51
National Geographic		126590190702663	Facebook	f18_24	female (18-24)	ES	Spain	1	1	65814	26325	65	13
El CamBio Lógico		1934061403306510	Facebook	f18_24	female (18-24)	ES	Spain	6	1	65624	16462	293	0
Cambio-Aldaketa	Cambio  Aldaketa	190214741315793	Facebook	f18_24	female (18-24)	ES	Spain	15	1	63285	23624	407	149
Ayúdales		247984409234766	Facebook	f18_24	female (18-24)	ES	Spain	7	1	62223	13892	352	31
Humble Household		1746853745395190	Facebook	f18_24	female (18-24)	ES	Spain	46	1	59701	24875	476	103
Gaia		182073298490036	Facebook	f18_24	female (18-24)	ES	Spain	6	1	57643	26741	525	202
Orelia Jewellery		404191947424	Facebook	f18_24	female (18-24)	ES	Spain	1	1	54855	21942	12	0
Lingokids		497983453648415	Facebook	f18_24	female (18-24)	ES	Spain	19	1	52926	23772	117	23
Autoescuela Altea		123946284308383	Facebook	f18_24	female (18-24)	ES	Spain	1	1	52182	26091	25	0
