week_code	week_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w020	Week 20	2019-05-13	2019-05-15	HU	Hungary	801	171	23227399	9438652	44642	15654
w019	Week 19	2019-05-06	2019-05-12	HU	Hungary	1363	473	54052721	22596086	117994	46834
w018	Week 18	2019-04-29	2019-05-05	HU	Hungary	1232	475	33431106	14121373	77966	32009
w017	Week 17	2019-04-22	2019-04-28	HU	Hungary	1066	344	21346290	8354842	43381	14183
w016	Week 16	2019-04-15	2019-04-21	HU	Hungary	852	289	16414734	6778615	34552	11541
w015	Week 15	2019-04-08	2019-04-14	HU	Hungary	1011	410	15156474	6517359	28744	8622
w014	Week 14	2019-04-01	2019-04-07	HU	Hungary	803	349	8509160	3425269	25188	5738
w013	Week 13	2019-03-25	2019-03-31	HU	Hungary	508	245	2914648	1160080	9621	3187
w012	Week 12	2019-03-18	2019-03-24	HU	Hungary	477	202	4875568	1958418	18452	4553
w011	Week 11	2019-03-11	2019-03-17	HU	Hungary	293	122	4035524	1547634	10316	2621
w010	Week 10	2019-03-04	2019-03-10	HU	Hungary	294	122	1792674	644464	6327	1064
w009	Week 9	2019-02-25	2019-03-03	HU	Hungary	169	82	2136172	788147	5057	686
w008	Week 8	2019-02-18	2019-02-24	HU	Hungary	105	58	473503	177514	1262	281
w007	Week 7	2019-02-11	2019-02-17	HU	Hungary	74	49	520344	180250	1165	204
w006	Week 6	2019-02-04	2019-02-10	HU	Hungary	63	38	1084640	446714	2208	805
w005	Week 5	2019-01-28	2019-02-03	HU	Hungary	89	32	461244	169938	1627	143
w004	Week 4	2019-01-21	2019-01-27	HU	Hungary	58	27	52334	17138	273	23
w003	Week 3	2019-01-14	2019-01-20	HU	Hungary	72	32	192065	55706	568	66
w002	Week 2	2019-01-07	2019-01-13	HU	Hungary	50	26	1135292	554811	1474	530
w001	Week 1	2019-01-01	2019-01-06	HU	Hungary	32	15	30990	13044	293	16
