advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	LV	Latvia	27	1	2866238	1217095	15294	3147
Valdis Dombrovskis	Valdis Dombrovskis	984665731564266	Facebook	LV	Latvia	139	1	1993690	447150	13483	0
Roberts Zīle		508959865842254	Facebook	LV	Latvia	19	1	1551969	639994	4680	700
Eiropas Parlaments Latvijā	Eiropas Parlaments Latvijā	380325297593	Facebook	LV	Latvia	31	1	1165967	474999	6268	799
Jaunā Vienotība	Partiju apvienība “Jaunā Vienotība”	164326166970895	Facebook	LV	Latvia	27	1	1006903	269986	3472	199
Ijabs Ivars		345347539390006	Facebook	LV	Latvia	9	1	787268	339696	2444	398
Jaunā konservatīvā partija	Jaunā konservatīvā partija	595950207185585	Facebook	LV	Latvia	11	1	714976	265993	2688	399
Inese Ikstena Eiropas Parlamenta deputāta kandidāte		2214339072152669	Facebook	LV	Latvia	20	1	690754	170951	3175	299
Attīstībai / Par	partiju apvienība "Attīstībai/Par!"	634097313600056	Facebook	LV	Latvia	10	1	602977	239993	2589	399
Aleksejs Loskutovs		541229793055345	Facebook	LV	Latvia	26	1	590794	129962	2890	98
Mamikins.lv	Andrejs Mamikins	587293021433280	Facebook	LV	Latvia	8	1	499992	160000	1592	200
Kialo		729627343834501	Facebook	LV	Latvia	345	1	470436	188991	3038	734
Ansis Pūpols	Ansis Pūpols	534110743707105	Facebook	LV	Latvia	10	1	420989	119999	1389	99
Русский союз Латвии	Latvijas Krievu savienība	545693602214498	Facebook	LV	Latvia	4	1	399996	170000	1596	300
PROGRESĪVIE		184096511636333	Facebook	LV	Latvia	9	1	365350	132731	1436	149
European Greens	European Greens	141366725876424	Facebook	LV	Latvia	9	1	313732	138683	825	160
Jānis Grasbergs	Jānis Grasbergs	329580341010027	Facebook	LV	Latvia	5	1	219995	80000	495	0
Dmitrijs Golubevs	Dmitrijs Golubevs	603479506715383	Facebook	LV	Latvia	5	1	209995	72000	1295	200
Andis Kudors	Jaunā konservatīvā partija	378991322688846	Facebook	LV	Latvia	4	1	199996	40000	1995	399
Inese Vaidere	Vaidere Inese	779811265442970	Facebook	LV	Latvia	4	1	159995	34999	795	100
Krišjānis Feldmans	Jaunā konservatīvā partija	731540813660862	Facebook	LV	Latvia	4	1	154982	30997	395	0
Eiropas Savienības māja	Eiropas Savienības māja	169709889752394	Facebook	LV	Latvia	1	1	99999	49999	99	0
Nacionālā apvienība		118130241644848	Facebook	LV	Latvia	1	1	99998	50000	499	100
LViedvesmo		1948718882070549	Facebook	LV	Latvia	2	1	99998	19999	198	0
Rihards Kols	Rihards Kols	960297957323800	Facebook	LV	Latvia	5	1	84994	25999	494	0
Швеция		1001119573268082	Facebook	LV	Latvia	2	1	84341	41192	36	7
Greens/EFA in the European Parliament		150527751674751	Facebook	LV	Latvia	19	1	80070	34593	76	18
Kaspars Ģirģens “KPV LV”	Ģirģens Kaspars	773797506103713	Facebook	LV	Latvia	5	1	75994	20999	494	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	LV	Latvia	48	1	64072	29737	119	34
Eiropas Komisijas pārstāvniecība Latvijā	Eiropas Komisijas pārstāvniecība Latvijā	185497885323119	Facebook	LV	Latvia	4	1	61996	15000	395	0
Gatis Eglītis	Jaunā konservatīvā partija	203733280310341	Facebook	LV	Latvia	2	1	59998	15000	598	100
Armands Krauze		1404923176410685	Facebook	LV	Latvia	3	1	59997	12000	264	0
Māris Graudiņš		265541270533404	Facebook	LV	Latvia	3	1	55985	10997	296	0
Jaunā konservatīvā partija - Kurzeme		515829431874969	Facebook	LV	Latvia	1	1	49999	10000	99	0
Sandis Riekstiņš	Jaunā konservatīvā partija	1893097087626986	Facebook	LV	Latvia	1	1	49999	10000	99	0
Uldis Šalajevs - PRO		1684812314943573	Facebook	LV	Latvia	1	1	49999	9999	99	0
Agnese Villere Eiropas Parlamenta kandidāte	Jaunā konservatīvā partija	1086674038184163	Facebook	LV	Latvia	1	1	49999	10000	99	0
Sandra Kalniete		363128980541199	Facebook	LV	Latvia	1	1	49999	10000	99	0
PPA "Latviešu Nacionālisti"		335814573629639	Facebook	LV	Latvia	1	1	49999	9999	98	0
Latvijas Republikas Tieslietu ministrija		2132812093618251	Facebook	LV	Latvia	1	1	49999	10000	99	0
Centrālā vēlēšanu komisija		236758520084700	Facebook	LV	Latvia	1	1	49998	10000	99	0
Mocek		150722025287146	Facebook	LV	Latvia	1	1	49767	9953	87	0
VoteWatch Europe		355087424564148	Facebook	LV	Latvia	5	1	49269	20561	106	41
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	LV	Latvia	15	1	47182	19625	83	20
Raimonds Lejnieks - Puķe Eiropas Parlamenta deputāta kandidāts		1507452339567540	Facebook	LV	Latvia	18	1	45107	7000	1695	0
Прибыльные известия		563621860696849	Facebook	LV	Latvia	4	1	36805	8740	193	24
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	LV	Latvia	54	1	26932	11706	147	32
Game of Sultans		185311195624361	Facebook	LV	Latvia	5	1	26030	11407	559	111
Latvian Transatlantic organisation		145481184414	Facebook	LV	Latvia	3	1	24997	11000	264	0
BBC News Russian		190992343324	Facebook	LV	Latvia	1	1	24163	4832	55	0
Coastal Studies		11070113987	Facebook	LV	Latvia	2	1	21095	4219	75	0
Guardian Weekly		64525551258	Facebook	LV	Latvia	6	1	20019	7634	30	4
European Youth Event		919232861444360	Facebook	LV	Latvia	6	1	15751	7313	58	14
Roberts Putnis		114358009257511	Facebook	LV	Latvia	2	1	14927	5964	197	0
European Commission		107898832590939	Facebook	LV	Latvia	4	1	13673	6836	33	9
Arte		656089814494677	Facebook	LV	Latvia	6	1	13324	6172	36	5
Wholesome Culture		1664959567149320	Facebook	LV	Latvia	4	1	12852	5535	25	4
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	LV	Latvia	15	1	12237	4024	43	2
Andrejs Elksniņš - Андрей Элксниньш		1921193498149435	Facebook	LV	Latvia	2	1	10998	5000	176	0
Skaties.lv		246477898857961	Facebook	LV	Latvia	3	1	10997	2000	297	0
rus.delfi.lv		171908942830189	Facebook	LV	Latvia	2	1	10997	4999	197	0
Dana Reizniece-Ozola		2050464598316895	Facebook	LV	Latvia	2	1	10997	5000	176	0
Vikki lubit tortik		179348739480895	Facebook	LV	Latvia	1	1	9999	5000	88	0
Latvian Institute of International Affairs		106505309437949	Facebook	LV	Latvia	1	1	9999	5000	99	0
Meridian Group - izglītība ārzemēs, Ielts kursi Latvijā		165936033437118	Facebook	LV	Latvia	1	1	9999	5000	99	0
Vides izglītības fonds (FEE Latvia)		347993745240304	Facebook	LV	Latvia	1	1	9999	4999	98	0
Finanšu ministrija	Latvijas Republikas Finanšu ministrija	524714174238878	Facebook	LV	Latvia	1	1	9998	4999	98	0
Jurģis Klotiņš		546908615654275	Facebook	LV	Latvia	2	1	9998	2000	187	0
Baltic Council for International Education - izglītība ārzemēs		188236447909026	Facebook	LV	Latvia	1	1	9998	4999	98	0
Press.lv		1554765974735742	Facebook	LV	Latvia	2	1	9998	2000	176	0
Jevgeņijs Koroļs - Евгений Король		602735946907699	Facebook	LV	Latvia	2	1	9997	1999	197	0
IEVA Dzīvo Zaļi		2056076931321034	Facebook	LV	Latvia	1	1	9993	4997	98	0
Zaļā brīvība		660016677346773	Facebook	LV	Latvia	1	1	9990	4995	88	0
Minority SafePack		532492010145546	Facebook	LV	Latvia	7	1	9895	2097	39	0
Pela Case		119283008140727	Facebook	LV	Latvia	14	1	9506	3260	17	2
Coconut Bowls		451945511677873	Facebook	LV	Latvia	66	1	9108	2463	46	0
NATO Strategic Communications Centre of Excellence		1456516717932002	Facebook	LV	Latvia	1	1	8756	4378	8	0
LawlessLatvia		401371383212395	Facebook	LV	Latvia	1	1	8747	4374	86	0
Create.Refresh	Create.Refresh	1736881926615141	Facebook	LV	Latvia	4	1	8464	3915	23	4
