advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	RO	Romania	93	1	36920604	16558849	78641	23216
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	RO	Romania	181	1	33343742	15182546	93624	20799
România în primul rând	Future Innovation	770704223323599	Facebook	RO	Romania	94	1	27064279	12070744	29919	7143
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	RO	Romania	133	1	25708182	10980533	41469	10702
Romania #nuepsd	Future Innovation	293215748279337	Facebook	RO	Romania	34	1	13159797	6064928	8523	3592
Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	RO	Romania	82	1	11770645	5144876	43137	10252
European Parliament		178362315106	Facebook	RO	Romania	90	1	10354320	4754914	50265	9476
RMDSZ	RMDSZ	102601499822802	Facebook	RO	Romania	207	1	7588787	2272997	10671	1890
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	RO	Romania	37	1	7079929	3194983	9446	2626
Fără Penali în Funcții Publice	Uniunea Salvați România - USR	275621429636078	Facebook	RO	Romania	39	1	6224898	2930974	20014	5189
European Commission		107898832590939	Facebook	RO	Romania	13	1	5796982	2883496	14924	3962
Politice.net	politice.net	2546711162025064	Facebook	RO	Romania	12	1	3675992	1738001	3611	756
Litere.net	litere.net	1504323906337545	Facebook	RO	Romania	13	1	3669982	1689997	3148	798
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	RO	Romania	46	1	2784223	1298654	6072	1607
Departamentul pentru Agricultură și Dezvoltare Rurală al PSD	Partidul Social Democrat	339365506708219	Facebook	RO	Romania	13	1	2650971	1129994	3169	630
Kialo		729627343834501	Facebook	RO	Romania	271	1	2610059	1044007	13996	3204
George Simion		2212856535602171	Facebook	RO	Romania	26	1	2591962	1030994	5436	1428
Silvia Dinică		1128229287275038	Facebook	RO	Romania	21	1	2514949	1000987	4428	1029
Winkler Gyula		1560147330888040	Facebook	RO	Romania	22	1	2512978	1105000	3230	819
Viorel Catarama	Dreapta Liberală - DL	795022763862618	Facebook	RO	Romania	20	1	2395970	1120995	2285	420
PSD Galati	Partidul Social Democrat Galati	1585170161775563	Facebook	RO	Romania	22	1	2320970	989996	10332	2437
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	RO	Romania	30	1	2213426	899848	3587	684
Declic	Declic	686190454826244	Facebook	RO	Romania	14	1	2055979	950997	3526	945
Departamentul Fonduri Europene al PSD	Partidul Social Democrat	1030472763816931	Facebook	RO	Romania	8	1	1814904	805962	670	126
Video News		329122497569429	Facebook	RO	Romania	5	1	1704993	700999	1700	525
