advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Britain's Future	Britain's Future	1625300137516491	Facebook	d034	2019-02-03	202	1	837396	310293	7308	1197
People's Vote UK	People's Vote	748608695327755	Facebook	d034	2019-02-03	100	1	555726	166400	4271	399
Conservatives	The Conservative Party	8807334278	Facebook	d034	2019-02-03	139	1	126491	52057	998	133
We are the 52%	We are the 52%	466744973727718	Facebook	d034	2019-02-03	9	1	118688	37309	236	11
Vereniging Eigen Huis		371735371563	Facebook	d034	2019-02-03	7	1	107140	43804	735	180
Rädda Barnen		72659261793	Facebook	d034	2019-02-03	1	1	99999	50000	925	463
Scientists for EU	Scientists for EU	642444842524195	Facebook	d034	2019-02-03	3	1	62194	14878	255	28
Sheffield City Region Mayor	Sheffield City Region Mayoral Combined Authority	2064459193832465	Facebook	d034	2019-02-03	5	1	61805	23472	657	128
Europäisches Parlament - Verbindungsbüro in Deutschland		294494163510	Facebook	d034	2019-02-03	2	1	59999	30000	199	40
38 Degrees	38 Degrees	200006375787	Facebook	d034	2019-02-03	11	1	44313	14051	464	87
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	d034	2019-02-03	27	1	36095	7268	519	66
Plaid Cymru	Plaid Cymru	26416930992	Facebook	d034	2019-02-03	3	1	34517	13793	223	43
Kospel S.A.		105979422814402	Facebook	d034	2019-02-03	1	1	33333	13333	77	15
Μαρία Σπυράκη		657782574275153	Facebook	d034	2019-02-03	2	1	33332	6666	66	0
Feudo Arancio		1430685883840905	Facebook	d034	2019-02-03	3	1	32894	16052	147	28
Maroš Šefčovič		245361515516655	Facebook	d034	2019-02-03	2	1	30554	6111	60	0
Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	d034	2019-02-03	92	1	29501	8554	220	51
Roberta Metsola		406824526101449	Facebook	d034	2019-02-03	2	1	27499	5500	99	0
Manchester Scientists for EU	Scientists for EU	322781428186489	Facebook	d034	2019-02-03	2	1	27499	5500	114	0
EveryDoctor		588566814937101	Facebook	d034	2019-02-03	2	1	25999	5500	68	0
Petri Sarvamaa	Petri Sarvamaa	164624737027350	Facebook	d034	2019-02-03	2	1	25499	5000	99	0
The Labour Party	The Labour Party	25749647410	Facebook	d034	2019-02-03	1	1	24999	12500	144	28
Μανώλης Κεφαλογιάννης / Manolis Kefalogiannis		51638783172	Facebook	d034	2019-02-03	1	1	24999	5000	49	0
George Simion Unire		294035851052538	Facebook	d034	2019-02-03	1	1	24999	5000	10	0
EU Watch	EU Watch	136146920436020	Facebook	d034	2019-02-03	2	1	24999	5000	57	0
Klang der Solidarität		385076005313967	Facebook	d034	2019-02-03	12	1	22714	8801	40	2
Reform Judaism in Israel		118714234854754	Facebook	d034	2019-02-03	1	1	22222	11111	27	13
350.org		12185972707	Facebook	d034	2019-02-03	9	1	21469	4277	69	0
Greenpeace UK	Greenpeace UK 	9250349228	Facebook	d034	2019-02-03	39	1	21144	8803	110	13
James Buckley-Thorp	Tom Anthony James Buckley-Thorp	537321930057394	Facebook	d034	2019-02-03	6	1	20713	4571	104	0
Danilo Oscar Lancini		247390032110856	Facebook	d034	2019-02-03	3	1	20416	4583	53	0
Alex Salmond	Slainte Media	136191876445102	Facebook	d034	2019-02-03	1	1	19999	10000	115	23
Best For Britain	Best for Britain	1863944713844924	Facebook	d034	2019-02-03	27	1	19695	8693	268	92
Romana Tomc		1025408990823719	Facebook	d034	2019-02-03	3	1	18749	3750	37	0
Dude Dad		154100984604961	Facebook	d034	2019-02-03	2	1	18749	9375	556	111
Ben Houchen - Tees Valley Mayor	Ben Houchen	1934566156780439	Facebook	d034	2019-02-03	2	1	18666	3733	61	4
Davide Nicco		2002971773126709	Facebook	d034	2019-02-03	3	1	18532	3666	56	0
WeWorld Onlus		299584710061488	Facebook	d034	2019-02-03	5	1	18389	8088	12	2
Le Monde		14892757589	Facebook	d034	2019-02-03	6	1	18388	7344	19	3
Schwarzkopf Professional		150101695010185	Facebook	d034	2019-02-03	2	1	17256	8620	6	3
