advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
COALICION CANARIA		AR489541609348661248	Google	d132	2019-05-12	777	1	2892500	17500	13674	0
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	d132	2019-05-12	42	1	2772319	1170333	3559	546
Open Vld		AR369049153717665792	Google	d132	2019-05-12	264	1	2640000	0	13200	0
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	d132	2019-05-12	73	1	2446052	1051593	4477	981
European Greens		141366725876424	Facebook	d132	2019-05-12	41	1	2277251	1033660	14463	3772
mmb media agentur d.o.o.		AR524572049809604608	Google	d132	2019-05-12	356	1	2149999	96666	6400	0
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	d132	2019-05-12	343	1	2126536	862355	10253	1855
România în primul rând	Future Innovation	770704223323599	Facebook	d132	2019-05-12	37	1	2060195	908906	2085	506
Mediabrands Digital OÜ		AR530356305605427200	Google	d132	2019-05-12	336	1	1965738	153095	2939	0
FDP	FDP	21289227249	Facebook	d132	2019-05-12	1236	1	1909657	602783	19921	971
Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N  ZIELONI		AR489880258930016256	Google	d132	2019-05-12	1289	1	1818830	44425	7095	0
sp.a	sp.a	57253967150	Facebook	d132	2019-05-12	210	1	1756955	656450	8330	1553
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	d132	2019-05-12	102	1	1674409	708120	5481	1604
Parlement européen en France	Parlement européen en France	279757933824	Facebook	d132	2019-05-12	72	1	1628741	689375	9053	2262
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	d132	2019-05-12	17	1	1458709	690224	2944	1279
SPÖ	SPÖ	77393060080	Facebook	d132	2019-05-12	543	1	1401007	481949	11996	2061
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	d132	2019-05-12	235	1	1342165	451565	9083	1885
Sloboda a Solidarita		AR242125929453715456	Google	d132	2019-05-12	131	1	1316666	83333	2833	0
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	d132	2019-05-12	72	1	1283421	500871	2195	765
CDU Christlich Demokratische Union		AR68737343799951360	Google	d132	2019-05-12	240	1	1215000	0	6075	0
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	d132	2019-05-12	35	1	1190717	514611	788	196
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	d132	2019-05-12	760	1	1144400	356644	16369	2277
Fidesz	Fidesz	9844779306	Facebook	d132	2019-05-12	8	1	1024994	505000	3249	1624
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	d132	2019-05-12	133	1	1024027	340857	2863	351
AMERISOFT SRL		AR573801583431647232	Google	d132	2019-05-12	27	1	1018803	101880	120	0
