advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	d084	2019-03-25	363	1	3845262	1633273	18055	4253
Britain's Future	Britain's Future	1625300137516491	Facebook	d084	2019-03-25	1097	1	1193292	215666	50390	925
Liberaalipuolue - Vapaus valita r.p.		AR52536314842578944	Google	d084	2019-03-25	103	1	1050879	104393	229	0
Pologize Fashion		274227073497806	Facebook	d084	2019-03-25	1	1	999999	500000	8900	4450
Apodemia		115927088504184	Facebook	d084	2019-03-25	2	1	999998	400000	198	0
The Bamboo Brush Society		1152885191422950	Facebook	d084	2019-03-25	8	1	865992	363000	2392	400
The Labour Party	The Labour Party	25749647410	Facebook	d084	2019-03-25	13	1	784989	345500	5282	1243
2 Min Ecologie		433170297221149	Facebook	d084	2019-03-25	22	1	751978	243000	5778	900
SPD	SPD	47930567748	Facebook	d084	2019-03-25	71	1	728929	175000	11029	1000
Maroš Šefčovič		245361515516655	Facebook	d084	2019-03-25	4	1	708332	349166	3623	725
Primes écologique		152399322377561	Facebook	d084	2019-03-25	1	1	499999	200000	4999	1000
Eco-systèmes		180995598634858	Facebook	d084	2019-03-25	4	1	399998	200000	1998	1000
Sign for my Future	Sign for my Future	1345513882259768	Facebook	d084	2019-03-25	10	1	388332	175000	2232	641
Sosialidemokraatit SDP		108945982480217	Facebook	d084	2019-03-25	42	1	368909	168014	2229	631
Right To Vote	Right to Vote	408236463256774	Facebook	d084	2019-03-25	28	1	349993	70000	4042	810
Andy Street	The Conservative Party	625464517632792	Facebook	d084	2019-03-25	186	1	331451	105729	4406	219
1devis.io		1632519900186330	Facebook	d084	2019-03-25	39	1	322961	73000	4261	100
Vattenfall Sverige		608975645850217	Facebook	d084	2019-03-25	24	1	320369	146666	3910	1121
European Commission		107898832590939	Facebook	d084	2019-03-25	16	1	317136	147580	1193	295
Partido Popular Regional De Canarias		AR288284801977286656	Google	d084	2019-03-25	53	1	309901	28333	237	0
We are the 52%	We are the 52%	466744973727718	Facebook	d084	2019-03-25	10	1	284943	126989	1273	231
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	d084	2019-03-25	5	1	253411	118150	1531	306
Comité Justice & Libertés Pour Tous - CJL		223006651523189	Facebook	d084	2019-03-25	3	1	249999	112500	87	12
ONU Environnement		155723201059	Facebook	d084	2019-03-25	1	1	249999	125000	1112	222
Europees Parlement Nederland		270788920480	Facebook	d084	2019-03-25	5	1	248094	108571	3580	776
