week_code	week_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w019	Week 19	2019-05-06	2019-05-12	IT	Italy	3945	779	93496799	33554920	481749	51137
w018	Week 18	2019-04-29	2019-05-05	IT	Italy	3019	859	53620749	19523100	265779	32038
w017	Week 17	2019-04-22	2019-04-28	IT	Italy	2038	793	26809789	10036846	117284	14814
w016	Week 16	2019-04-15	2019-04-21	IT	Italy	2042	988	16889634	5847664	104679	8820
w015	Week 15	2019-04-08	2019-04-14	IT	Italy	2929	1433	33220537	11855859	188994	18115
w014	Week 14	2019-04-01	2019-04-07	IT	Italy	2562	1326	28762940	9931214	153815	13557
w013	Week 13	2019-03-25	2019-03-31	IT	Italy	2235	1121	29720568	11041289	143440	13525
w012	Week 12	2019-03-18	2019-03-24	IT	Italy	2202	1107	26492653	9397575	134880	11121
w011	Week 11	2019-03-11	2019-03-17	IT	Italy	1840	998	24193491	8833913	130546	11007
w010	Week 10	2019-03-04	2019-03-10	IT	Italy	1380	756	20316488	7102935	96590	8034
w009	Week 9	2019-02-25	2019-03-03	IT	Italy	734	375	13570712	5218571	63829	8166
w008	Week 8	2019-02-18	2019-02-24	IT	Italy	388	160	4700629	1892117	23252	3165
w007	Week 7	2019-02-11	2019-02-17	IT	Italy	383	137	4481827	1683363	34030	3913
w006	Week 6	2019-02-04	2019-02-10	IT	Italy	288	117	3108822	1065678	20966	2268
w005	Week 5	2019-01-28	2019-02-03	IT	Italy	261	103	1145969	373575	6531	177
w004	Week 4	2019-01-21	2019-01-27	IT	Italy	290	91	2918991	1107823	15908	1139
w003	Week 3	2019-01-14	2019-01-20	IT	Italy	259	89	2431557	909157	17607	1971
w002	Week 2	2019-01-07	2019-01-13	IT	Italy	254	78	2702040	858809	19267	1708
w001	Week 1	2019-01-01	2019-01-06	IT	Italy	211	67	2191967	770798	12799	971
