age_code	age_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
13_17	13-17	HU	Hungary	126	41	158334	65599	400	112
18_24	18-24	HU	Hungary	1751	209	25898526	10799369	81237	29500
25_34	25-34	HU	Hungary	1815	217	27031058	11293295	86943	31220
35_44	35-44	HU	Hungary	1839	215	20798575	8450385	65063	25234
45_54	45-54	HU	Hungary	1734	212	19162371	7669198	64467	25108
55_64	55-64	HU	Hungary	1663	204	20878606	8138259	74969	28728
65_	65+	HU	Hungary	1602	188	17084587	6485169	63158	23649
