advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Fidesz	Fidesz	9844779306	Facebook	45_54	45-54	HU	Hungary	121	1	5164203	2278455	25951	11126
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	45_54	45-54	HU	Hungary	21	1	1390655	636784	4346	1991
Kálmán Olga Hivatalos oldala	Kálmán Olga Hivatalos oldala	1878531865537365	Facebook	45_54	45-54	HU	Hungary	144	1	1319148	504854	3962	1492
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	45_54	45-54	HU	Hungary	120	1	1310165	553901	3905	1641
Demokratikus Koalíció	Demokratikus Koalíció	169599166463839	Facebook	45_54	45-54	HU	Hungary	132	1	1095623	318816	3707	793
MSZP	MSZP	115388925185513	Facebook	45_54	45-54	HU	Hungary	40	1	1004184	416550	3007	1234
Alfahír	Alfahír Hírportál	525574220799452	Facebook	45_54	45-54	HU	Hungary	48	1	752208	298194	2387	1003
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	45_54	45-54	HU	Hungary	102	1	714916	268366	2392	839
Partizán	Gulyás Márton Ferenc	1406386486355924	Facebook	45_54	45-54	HU	Hungary	90	1	656810	231931	1203	404
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	45_54	45-54	HU	Hungary	32	1	600008	238071	862	306
Jakab Péter	Jobbik Magyarországért Mozgalom	781150971947219	Facebook	45_54	45-54	HU	Hungary	11	1	551054	229429	1181	525
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	45_54	45-54	HU	Hungary	15	1	523999	224711	679	295
European Parliament	European Parliament	178362315106	Facebook	45_54	45-54	HU	Hungary	16	1	465059	199098	1990	430
Schmuck Erzsébet	LMP - Lehet Más a Politika	1461534750733248	Facebook	45_54	45-54	HU	Hungary	4	1	338505	144341	404	201
Csárdi Antal	LMP - Lehet Más a Politika	136387873164491	Facebook	45_54	45-54	HU	Hungary	4	1	285140	120859	524	231
Gyurcsány Ferenc	Demokratikus Koalíció	187301974635606	Facebook	45_54	45-54	HU	Hungary	16	1	230360	110470	612	288
Cseh Katalin - Momentum	Momentum Mozgalom	682448271826776	Facebook	45_54	45-54	HU	Hungary	22	1	184781	70024	367	144
KDNP és Frakciója	KDNP és Frakciója	230385242742	Facebook	45_54	45-54	HU	Hungary	43	1	156039	50392	283	80
Nemzeti Televízió	Alfahír Hírportál	164061553749320	Facebook	45_54	45-54	HU	Hungary	5	1	151757	75642	276	126
PestiSracok.hu	PestiSrácok.hu	264517713636590	Facebook	45_54	45-54	HU	Hungary	16	1	140899	32975	390	96
Gyöngyösi Márton	Jobbik Magyarországért Mozgalom	781030738624077	Facebook	45_54	45-54	HU	Hungary	29	1	129752	55199	457	198
Demeter Márta	LMP - Lehet Más a Politika	1372750529476614	Facebook	45_54	45-54	HU	Hungary	3	1	124858	57207	144	72
Európai Parlament Tájékoztatási Irodája	Európai Parlament Tájékoztatási Irodája	126893087354793	Facebook	45_54	45-54	HU	Hungary	27	1	115546	36211	151	48
Bana Tibor	Jobbik Magyarországért Mozgalom	184890488198962	Facebook	45_54	45-54	HU	Hungary	42	1	86481	20093	175	45
MSZP Budapest	MSZP Budapest	414715951917446	Facebook	45_54	45-54	HU	Hungary	38	1	84675	17491	268	59
