advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
SPÖ	SPÖ	77393060080	Facebook	55_64	55-64	AT	Austria	89	1	878217	354618	6269	1947
Wolfram Pirchner	Österreichischer Seniorenbund	296676857050295	Facebook	55_64	55-64	AT	Austria	10	1	714852	307269	5914	1578
Harald Vilimsky	FPÖ	547597092025909	Facebook	55_64	55-64	AT	Austria	37	1	618736	272026	4935	1139
Sebastian Kurz	Volkspartei	105151752909840	Facebook	55_64	55-64	AT	Austria	20	1	371675	165075	3913	831
European Parliament	European Parliament	178362315106	Facebook	55_64	55-64	AT	Austria	19	1	246585	103785	1031	314
FPÖ	FPÖ	169051073236170	Facebook	55_64	55-64	AT	Austria	13	1	226056	96060	2501	627
kontrast.at	kontrast.at	1079650008770485	Facebook	55_64	55-64	AT	Austria	30	1	219584	82852	3016	595
Lukas Mandl	Verein VSM - Vorzugsstimmen für Mandl	436914289678818	Facebook	55_64	55-64	AT	Austria	194	1	198717	50063	2521	153
Werner Kogler	Die Grünen	133612666671985	Facebook	55_64	55-64	AT	Austria	6	1	173439	81235	1191	275
Volkspartei Niederösterreich	Volkspartei Niederösterreich	185269004912086	Facebook	55_64	55-64	AT	Austria	60	1	159276	57190	2036	345
Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	55_64	55-64	AT	Austria	322	1	153768	33770	2726	239
Herbert Kickl	FPÖ	1977684662509834	Facebook	55_64	55-64	AT	Austria	5	1	143795	59837	1245	280
Norbert Hofer	FPÖ	1650580648552563	Facebook	55_64	55-64	AT	Austria	9	1	138606	56582	1590	394
FSG - Fraktion Sozialdemokratischer GewerkschafterInnen	GewerkschafterInnen in der SPÖ	364093897023468	Facebook	55_64	55-64	AT	Austria	14	1	129357	38017	1076	187
Beate Meinl-Reisinger	NEOS	243225039137708	Facebook	55_64	55-64	AT	Austria	5	1	127630	63815	1047	240
Claudia Gamon	NEOS	447992848717452	Facebook	55_64	55-64	AT	Austria	36	1	127035	40005	1064	245
NR KLUB JETZT	NR KLUB JETZT	833013456857401	Facebook	55_64	55-64	AT	Austria	75	1	119688	30940	1555	35
1Europa	Peter Glawischnig	320389701908367	Facebook	55_64	55-64	AT	Austria	21	1	110161	34077	1138	183
Andreas Schieder	SPÖ	290881691011354	Facebook	55_64	55-64	AT	Austria	9	1	106044	38912	683	180
Die Grünen	Die Grünen	21759893033	Facebook	55_64	55-64	AT	Austria	16	1	104825	43933	1216	320
OÖVP - die Oberösterreichische Volkspartei	Oberösterreichische Volkspartei	289163077789256	Facebook	55_64	55-64	AT	Austria	25	1	89567	21491	631	77
Stadt Wien	Stadt Wien	110971788921077	Facebook	55_64	55-64	AT	Austria	9	1	86063	26907	713	140
Othmar Karas	Volkspartei	395638503864459	Facebook	55_64	55-64	AT	Austria	5	1	77563	34111	1417	334
Team Kurz	Volkspartei	1446536545429987	Facebook	55_64	55-64	AT	Austria	5	1	73014	33580	694	160
Alex Bernhuber	Niederösterreichischer Bauernbund	382872055842390	Facebook	55_64	55-64	AT	Austria	10	1	67775	14802	671	126
Wochenblick	Wochenblick	991628130904203	Facebook	55_64	55-64	AT	Austria	7	1	66462	14060	353	44
Dominik Nepp	FPÖ-Wien	135953609780627	Facebook	55_64	55-64	AT	Austria	3	1	65734	32867	825	226
Günther Sidl	BSA Niederösterreich	806694216374998	Facebook	55_64	55-64	AT	Austria	13	1	62065	26678	1210	313
NEOS	NEOS	327450964017497	Facebook	55_64	55-64	AT	Austria	13	1	58222	21388	393	103
Thomas Stelzer	OÖVP - die Oberösterreichische Volkspartei	1786588968220782	Facebook	55_64	55-64	AT	Austria	15	1	52829	14441	335	34
FPÖ Niederösterreich	FPÖ Niederösterreich	150623338441911	Facebook	55_64	55-64	AT	Austria	8	1	52167	18365	577	178
Barbara M. Thaler	Tiroler Volkspartei	1945277729020140	Facebook	55_64	55-64	AT	Austria	294	1	48499	9413	2154	69
Wilfried Haslauer	Salzburger Volkspartei	49835536470	Facebook	55_64	55-64	AT	Austria	6	1	46883	14491	407	77
Wirtschaftsbund Österreich	Wirtschaftsbund Österreich	385183128166442	Facebook	55_64	55-64	AT	Austria	6	1	46770	14274	347	56
Simone Schmiedtbauer	Bauernbund	2423163447708524	Facebook	55_64	55-64	AT	Austria	9	1	41711	10036	468	82
Evelyn Regner	SPÖ	291746820967544	Facebook	55_64	55-64	AT	Austria	4	1	40262	18724	224	44
Pamela Rendi-Wagner	SPÖ-Parlamentsklub	1673371229636129	Facebook	55_64	55-64	AT	Austria	16	1	36505	11550	236	16
Volkspartei	Volkspartei	15078244418	Facebook	55_64	55-64	AT	Austria	2	1	33693	13555	446	223
KPÖ PLUS	KPÖ PLUS	849742871847407	Facebook	55_64	55-64	AT	Austria	3	1	30145	6275	194	32
Europa-Wahl 2019	Michael Eisenriegler Bakk Phil	489866264465481	Facebook	55_64	55-64	AT	Austria	22	1	27932	5533	574	0
GPA-djp	GPA-djp	214499840736	Facebook	55_64	55-64	AT	Austria	6	1	25884	7529	116	0
Amnesty International Austria	Amnesty International Austria	30925241455	Facebook	55_64	55-64	AT	Austria	3	1	24118	4823	254	45
Peter Pilz	NR KLUB JETZT	127399223970566	Facebook	55_64	55-64	AT	Austria	7	1	22124	4891	258	34
FPÖ Tirol - die Tiroler Freiheitlichen	FPÖ Tirol - die Tiroler Freiheitlichen	197677003596231	Facebook	55_64	55-64	AT	Austria	5	1	22025	4405	213	42
SPÖ Kärnten	SPÖ Kärnten	10150145829810364	Facebook	55_64	55-64	AT	Austria	7	1	21976	5521	246	33
Tiroler Volkspartei	Tiroler Volkspartei	217386655005525	Facebook	55_64	55-64	AT	Austria	6	1	19228	5005	140	32
Mario Kunasek	FPÖ - Landespartei Steiermark	66095458281	Facebook	55_64	55-64	AT	Austria	2	1	19139	3828	191	38
Die Grünen Oberösterreich	Die Grünen Oberösterreich	84955135551	Facebook	55_64	55-64	AT	Austria	4	1	17264	3690	153	28
VSStÖ - Verband sozialistischer Student_innen	VSStÖ - Verband sozialistischer Student_innen	69881866093	Facebook	55_64	55-64	AT	Austria	2	1	16864	3372	86	13
Sozialdemokratische Partei Europas	Sozialdemokratische Partei Europas	338549033673221	Facebook	55_64	55-64	AT	Austria	8	1	15279	5184	37	0
Alma Zadic	NR KLUB JETZT	1891626681100935	Facebook	55_64	55-64	AT	Austria	34	1	14930	2817	411	0
Christian Dax	SPÖ Burgenland	1232990493514860	Facebook	55_64	55-64	AT	Austria	8	1	14435	3103	159	24
Keinen Millimeter	Michael Dorner	356665748284436	Facebook	55_64	55-64	AT	Austria	3	1	13439	3692	53	0
Christine Haberlander	OÖVP - die Oberösterreichische Volkspartei	739265356233278	Facebook	55_64	55-64	AT	Austria	3	1	12815	2563	127	25
Alexander Van der Bellen	Österreichische Präsidentschaftskanzlei	138508202860897	Facebook	55_64	55-64	AT	Austria	1	1	12764	6382	63	12
Christian Zoll	Vorarlberger Volkspartei	601419393620184	Facebook	55_64	55-64	AT	Austria	1	1	12657	5063	12	2
Petra Steger	Petra Steger	1525366237690952	Facebook	55_64	55-64	AT	Austria	2	1	12644	5852	86	11
Peter Hametner	Peter Hametner	388385461980020	Facebook	55_64	55-64	AT	Austria	9	1	12348	2748	122	15
