advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Parlamento Europeu - Gabinete em Portugal	Parlamento Europeu - Gabinete em Portugal	170555122972051	Facebook	rd3	Last 3 days	PT	Portugal	1	1	703192	351596	702	351
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	rd3	Last 3 days	PT	Portugal	3	1	128522	56774	208	41
Esquerda Net	Esquerda Net	116426248469551	Facebook	rd3	Last 3 days	PT	Portugal	2	1	127858	49572	877	295
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	rd3	Last 3 days	PT	Portugal	1	1	58577	23430	58	11
SPEA - Sociedade Portuguesa para o Estudo das Aves	SPEA - Sociedade Portuguesa para o Estudo das Aves	152559446094	Facebook	rd3	Last 3 days	PT	Portugal	2	1	58440	11688	115	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	rd3	Last 3 days	PT	Portugal	3	1	57402	11854	123	0
Página Miguel Viegas		194651341130667	Facebook	rd3	Last 3 days	PT	Portugal	1	1	54545	27272	136	27
SNESup - Sindicato Nacional do Ensino Superior	SIndicato Nacional do Ensino Superior	1423076804611614	Facebook	rd3	Last 3 days	PT	Portugal	2	1	50803	10161	184	0
Partido Socialista Europeu	Partido Socialista Europeu	126509981274614	Facebook	rd3	Last 3 days	PT	Portugal	1	1	44970	8994	89	0
VoteWatch Europe		355087424564148	Facebook	rd3	Last 3 days	PT	Portugal	4	1	25761	10730	45	15
European Parliament		178362315106	Facebook	rd3	Last 3 days	PT	Portugal	2	1	17659	7698	42	6
CDS - PP Sesimbra	João António Anacleto Casaca 	354961308231340	Facebook	rd3	Last 3 days	PT	Portugal	2	1	15299	3000	59	0
Eu, Cláudio		329597637158905	Facebook	rd3	Last 3 days	PT	Portugal	2	1	9141	1828	18	0
ALDE Group – Liberals and Democrats in the European Parliament		123910440019	Facebook	rd3	Last 3 days	PT	Portugal	1	1	7952	3976	39	7
Rádio Azul	Ana Carla Mendes Gonçalves	143484195734712	Facebook	rd3	Last 3 days	PT	Portugal	1	1	4999	1000	99	0
Instituto Universitário da Maia - ISMAI		126517847414252	Facebook	rd3	Last 3 days	PT	Portugal	4	1	4610	872	111	0
Talking Europe		316028505828375	Facebook	rd3	Last 3 days	PT	Portugal	2	1	3050	1427	14	2
Soonfeed		214615931960850	Facebook	rd3	Last 3 days	PT	Portugal	3	1	1992	398	39	0
Conselho Português para a Paz e Cooperação		172967316057604	Facebook	rd3	Last 3 days	PT	Portugal	1	1	1968	393	38	0
Guardian Weekly		64525551258	Facebook	rd3	Last 3 days	PT	Portugal	4	1	1948	388	5	0
Climate-KIC		403370709744295	Facebook	rd3	Last 3 days	PT	Portugal	1	1	1325	662	3	0
Européens Sans Frontières		668031516635463	Facebook	rd3	Last 3 days	PT	Portugal	7	1	1306	538	2	0
Amélia Matos		321225328321818	Facebook	rd3	Last 3 days	PT	Portugal	1	1	999	0	99	0
Sindicato de Estudantes		1802546073329836	Facebook	rd3	Last 3 days	PT	Portugal	1	1	999	200	19	0
ReAJ - Amnistia Internacional Portugal		409107122499655	Facebook	rd3	Last 3 days	PT	Portugal	1	1	740	370	7	0
