country_code_filter	country_name_filter	region_code	region_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
AT	Austria	vienna	Vienna	8404	1123	43639801	14862950	401736	54367
AT	Austria	upper_austria	Upper Austria	7580	875	12332383	3271478	183329	9544
AT	Austria	styria	Styria	6410	866	3675566	1196761	36937	3627
AT	Austria	lower_austria	Lower Austria	7076	877	3497320	1094729	56369	3137
AT	Austria	tyrol	Tyrol	5819	840	2220237	622647	22722	1844
AT	Austria	carinthia	Carinthia	5385	731	1941386	615149	19449	2374
AT	Austria	salzburg	Salzburg	5760	794	1258099	369411	16632	1028
AT	Austria	vorarlberg	Vorarlberg	5071	712	939160	249200	11651	1655
AT	Austria	burgenland	Burgenland	5061	649	513392	113493	4730	258
