recent_code	recent_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
rd1	Yesterday	2019-05-15	2019-05-15	EE	Estonia	244	53	1049217	371396	4488	646
rd2	Last 2 days	2019-05-14	2019-05-15	EE	Estonia	261	54	2146556	757865	9636	1329
rd3	Last 3 days	2019-05-13	2019-05-15	EE	Estonia	275	57	3068083	1074935	13462	1758
rd4	Last 4 days	2019-05-12	2019-05-15	EE	Estonia	320	61	4572763	1551541	23455	3011
rd5	Last 5 days	2019-05-11	2019-05-15	EE	Estonia	357	64	5490271	1860398	27992	3539
rd6	Last 6 days	2019-05-10	2019-05-15	EE	Estonia	381	66	6442862	2187054	32653	4074
rw1	Last week	2019-05-09	2019-05-15	EE	Estonia	408	68	7325694	2493388	37449	4508
rw2	Last 2 weeks	2019-05-02	2019-05-15	EE	Estonia	564	96	13110609	4607962	71453	9888
rw3	Last 3 weeks	2019-04-25	2019-05-15	EE	Estonia	738	124	14365555	5051485	80916	11172
rw4	Last 4 weeks	2019-04-18	2019-05-15	EE	Estonia	872	162	15210272	5370658	83812	11493
rm1	Last month	2019-04-16	2019-05-15	EE	Estonia	903	166	15355967	5410483	84583	11554
rm2	Last 2 months	2019-03-17	2019-05-15	EE	Estonia	1592	399	17434757	6124926	95815	12693
rm3	Last 3 months	2019-02-15	2019-05-15	EE	Estonia	1842	452	18538498	6502879	100846	13098
rm6	Last 6 months	2019-01-01	2019-05-15	EE	Estonia	1993	477	18906862	6608862	104134	13147
