country_code_filter	country_name_filter	day_code	day_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
DK	Denmark	d133	2019-05-13	1998	287	3437188	1070914	29374	7522
DK	Denmark	d132	2019-05-12	2199	313	4404497	1340532	37461	9412
DK	Denmark	d131	2019-05-11	2262	335	5091697	1599937	47688	12189
DK	Denmark	d130	2019-05-10	2638	349	6104375	1859496	58981	15108
DK	Denmark	d129	2019-05-09	2386	334	5054678	1510051	53625	13326
DK	Denmark	d128	2019-05-08	2268	316	5494177	1722945	52140	12906
DK	Denmark	d127	2019-05-07	2135	292	5013134	1622721	46725	11738
DK	Denmark	d126	2019-05-06	1839	255	2529568	833725	23807	5870
DK	Denmark	d125	2019-05-05	1745	258	1906081	643458	17692	4037
DK	Denmark	d124	2019-05-04	1762	268	2008456	628649	17334	4124
