audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f25_34	female (25-34)	EE	Estonia	47	12	107572	22624	939	66
f35_44	female (35-44)	EE	Estonia	43	12	68707	13865	592	44
f18_24	female (18-24)	EE	Estonia	41	10	58137	14544	774	50
m25_34	male (25-34)	EE	Estonia	47	11	55674	12228	712	38
m18_24	male (18-24)	EE	Estonia	45	10	43024	10341	706	29
f45_54	female (45-54)	EE	Estonia	43	12	34796	7047	400	21
m35_44	male (35-44)	EE	Estonia	44	11	32533	6731	413	22
f55_64	female (55-64)	EE	Estonia	39	11	23319	4954	290	9
m45_54	male (45-54)	EE	Estonia	44	11	17540	3576	297	8
f65_	female (65+)	EE	Estonia	40	10	13147	2707	223	3
m55_64	male (55-64)	EE	Estonia	38	10	9449	1802	255	2
m65_	male (65+)	EE	Estonia	37	9	5073	941	136	1
u35_44	unknown (35-44)	EE	Estonia	28	11	635	135	5	0
u25_34	unknown (25-34)	EE	Estonia	31	10	421	87	6	0
u45_54	unknown (45-54)	EE	Estonia	23	10	217	48	1	0
u18_24	unknown (18-24)	EE	Estonia	18	7	85	22	0	0
u55_64	unknown (55-64)	EE	Estonia	15	8	57	13	0	0
u65_	unknown (65+)	EE	Estonia	13	8	50	13	0	0
f13_17	female (13-17)	EE	Estonia	4	2	14	6	0	0
m13_17	male (13-17)	EE	Estonia	4	2	14	6	0	0
u13_17	unknown (13-17)	EE	Estonia	4	2	0	0	0	0
