advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Lietuvos socialdemokratų partija - LSDP	Lietuvos socialdemokratų partija - LSDP	202360056491831	Facebook	d050	2019-02-19	LT	Lithuania	2	1	12499	4999	16	0
Martynas Nagevičius / LRLS Sostinės liberalai		1146633232128220	Facebook	d050	2019-02-19	LT	Lithuania	3	1	3665	1005	29	0
Success Resources		550751965021284	Facebook	d050	2019-02-19	LT	Lithuania	1	1	2292	458	26	5
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	d050	2019-02-19	LT	Lithuania	3	1	461	173	3	0
Council of the European Union		147547541961576	Facebook	d050	2019-02-19	LT	Lithuania	1	1	179	89	0	0
Vadim Rotari		516538278845787	Facebook	d050	2019-02-19	LT	Lithuania	1	1	120	24	0	0
Resonate Productions - musical journalism		1405480796154561	Facebook	d050	2019-02-19	LT	Lithuania	1	1	59	11	1	0
Animal Matters	Animal Matters	1439364926329185	Facebook	d050	2019-02-19	LT	Lithuania	1	1	33	6	0	0
Giving Brush		1945237355733646	Facebook	d050	2019-02-19	LT	Lithuania	2	1	26	0	2	0
Melba Culp		902971599738051	Facebook	d050	2019-02-19	LT	Lithuania	3	1	18	3	0	0
Sumatran Orangutan Society (SOS)	Sumatran Orangutan Society	352804059518	Facebook	d050	2019-02-19	LT	Lithuania	1	1	13	2	0	0
Lisa's Law Solicitors	Lisa's Law Solicitors	739722549392872	Facebook	d050	2019-02-19	LT	Lithuania	1	1	12	6	0	0
Lope De Aguirre Productions		382404075827196	Facebook	d050	2019-02-19	LT	Lithuania	1	1	10	2	0	0
CreativeTees		687860694745364	Facebook	d050	2019-02-19	LT	Lithuania	1	1	5	1	0	0
Le Monde		14892757589	Facebook	d050	2019-02-19	LT	Lithuania	6	1	5	1	0	0
International Panel of Parliamentarians for Freedom of Religion or Belief		1647745268803165	Facebook	d050	2019-02-19	LT	Lithuania	1	1	3	1	0	0
RSM MBA		110428762358678	Facebook	d050	2019-02-19	LT	Lithuania	1	1	3	1	0	0
Columbia University in the City of New York		102471088936	Facebook	d050	2019-02-19	LT	Lithuania	1	1	3	1	0	0
USR Diaspora	USR Diaspora	1793510380925494	Facebook	d050	2019-02-19	LT	Lithuania	1	1	2	1	0	0
Sacramento Kings		96222644025	Facebook	d050	2019-02-19	LT	Lithuania	1	1	1	0	0	0
Soviet Visuals		1160495674016675	Facebook	d050	2019-02-19	LT	Lithuania	4	1	1	0	0	0
Comitato Ventotene		512282875616533	Facebook	d050	2019-02-19	LT	Lithuania	1	1	1	0	0	0
Harvard Business Review		10423517786	Facebook	d050	2019-02-19	LT	Lithuania	1	1	1	0	0	0
CreativeLive		114420101917147	Facebook	d050	2019-02-19	LT	Lithuania	1	1	1	0	0	0
Andreas Schieder	SPÖ	290881691011354	Facebook	d050	2019-02-19	LT	Lithuania	2	1	0	0	0	0
Open Society Foundations		18983389920	Facebook	d050	2019-02-19	LT	Lithuania	2	1	0	0	0	0
YOGA BURN		146316959083110	Facebook	d050	2019-02-19	LT	Lithuania	1	1	0	0	0	0
Roposo - TV By The People		574950735891850	Facebook	d050	2019-02-19	LT	Lithuania	1	1	0	0	0	0
