day_code	day_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d127	2019-05-07	LT	Lithuania	208	39	1359581	515222	4882	626
d126	2019-05-06	LT	Lithuania	222	42	1434076	539723	5367	626
d125	2019-05-05	LT	Lithuania	183	45	1341158	538965	3833	771
d124	2019-05-04	LT	Lithuania	195	45	1415327	558607	5481	747
d123	2019-05-03	LT	Lithuania	208	54	1424834	559836	5451	781
d122	2019-05-02	LT	Lithuania	220	61	1799572	598764	6053	766
d121	2019-05-01	LT	Lithuania	203	55	1399690	505513	5342	726
d120	2019-04-30	LT	Lithuania	234	62	1501493	497530	5079	651
d119	2019-04-29	LT	Lithuania	225	56	2057384	961934	9826	1928
d118	2019-04-28	LT	Lithuania	205	53	895206	405970	4000	771
d117	2019-04-27	LT	Lithuania	206	56	899586	408666	4096	771
d116	2019-04-26	LT	Lithuania	241	61	493022	211026	1054	187
d115	2019-04-25	LT	Lithuania	216	64	440900	183927	997	108
d114	2019-04-24	LT	Lithuania	202	62	392159	162657	658	95
d113	2019-04-23	LT	Lithuania	228	62	342204	137997	790	136
d112	2019-04-22	LT	Lithuania	194	63	267967	113446	415	74
d111	2019-04-21	LT	Lithuania	216	65	312464	132554	590	100
d110	2019-04-20	LT	Lithuania	212	67	333855	134937	665	97
d109	2019-04-19	LT	Lithuania	222	70	354939	144907	676	110
d108	2019-04-18	LT	Lithuania	213	71	288865	125694	477	88
d107	2019-04-17	LT	Lithuania	185	73	61054	23164	268	38
d106	2019-04-16	LT	Lithuania	213	76	100549	42401	428	71
d105	2019-04-15	LT	Lithuania	266	88	160318	58106	518	56
d104	2019-04-14	LT	Lithuania	264	92	131270	52157	481	57
d103	2019-04-13	LT	Lithuania	275	102	129258	49428	475	55
d102	2019-04-12	LT	Lithuania	317	109	169017	58929	749	92
d101	2019-04-11	LT	Lithuania	307	116	218339	78146	1036	117
d100	2019-04-10	LT	Lithuania	281	116	182626	65442	842	76
d099	2019-04-09	LT	Lithuania	306	128	230526	63599	1409	114
d098	2019-04-08	LT	Lithuania	285	119	208044	61387	979	70
