country_code_filter	country_name_filter	day_code	day_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
HR	Croatia	d132	2019-05-12	299	88	1832097	583385	6994	332
HR	Croatia	d131	2019-05-11	336	94	1876759	597180	6781	349
HR	Croatia	d130	2019-05-10	367	97	2083047	655070	6696	394
HR	Croatia	d129	2019-05-09	343	95	1771162	550800	4933	276
HR	Croatia	d128	2019-05-08	293	88	1227361	382676	3348	207
HR	Croatia	d127	2019-05-07	295	88	2234491	801245	5130	638
HR	Croatia	d126	2019-05-06	276	86	1540732	549328	3467	437
HR	Croatia	d125	2019-05-05	269	87	1307974	467658	3367	425
HR	Croatia	d124	2019-05-04	241	84	1438779	570144	3521	560
HR	Croatia	d123	2019-05-03	263	92	1175277	461177	3818	329
HR	Croatia	d122	2019-05-02	256	93	1129096	451698	3494	318
HR	Croatia	d121	2019-05-01	249	89	875453	322563	3150	254
HR	Croatia	d120	2019-04-30	278	90	1930036	760287	5553	687
HR	Croatia	d119	2019-04-29	276	89	2006784	832444	7563	1240
HR	Croatia	d118	2019-04-28	254	87	1687280	708104	6372	1065
HR	Croatia	d117	2019-04-27	253	91	1637094	697052	6238	1034
HR	Croatia	d116	2019-04-26	267	93	1282807	537889	5150	882
HR	Croatia	d115	2019-04-25	219	86	213352	56782	831	22
HR	Croatia	d114	2019-04-24	205	82	183116	48238	646	11
HR	Croatia	d113	2019-04-23	218	79	243337	78226	886	97
HR	Croatia	d112	2019-04-22	181	79	93142	26772	308	7
HR	Croatia	d111	2019-04-21	202	82	78340	29406	403	22
HR	Croatia	d110	2019-04-20	202	90	73271	24295	587	7
HR	Croatia	d109	2019-04-19	222	99	163373	54283	700	67
HR	Croatia	d108	2019-04-18	218	100	124255	33632	539	8
HR	Croatia	d107	2019-04-17	221	107	152330	41661	648	8
HR	Croatia	d106	2019-04-16	243	111	216186	68431	937	69
HR	Croatia	d105	2019-04-15	288	122	376541	136061	950	77
HR	Croatia	d104	2019-04-14	290	124	334492	127287	813	78
HR	Croatia	d103	2019-04-13	302	134	388026	152273	1164	93
