day_code_filter	day_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d113	2019-04-23	HR	Croatia	Kialo		729627343834501	Facebook	32	1	87188	38755	403	90
d113	2019-04-23	HR	Croatia	Valter Flego	Valter Flego	441675022557503	Facebook	8	1	70664	15500	217	0
d113	2019-04-23	HR	Croatia	Ekonomska klinika		759896740773225	Facebook	1	1	24999	5000	49	0
d113	2019-04-23	HR	Croatia	Ivana Nikolić Popović	Nikolić Popović Ivana	160505204050427	Facebook	1	1	16666	3333	29	0
d113	2019-04-23	HR	Croatia	Zoran Bahtijarević		2195720960680577	Facebook	4	1	11748	5084	31	5
d113	2019-04-23	HR	Croatia	MOST nezavisnih lista	MOST nezavisnih lista	388550077899912	Facebook	2	1	7737	1547	13	0
d113	2019-04-23	HR	Croatia	Electrolux Hrvatska		1229501663771543	Facebook	2	1	4827	2413	3	0
d113	2019-04-23	HR	Croatia	Neovisni za Hrvatsku NHR - Sesvete		537156370085526	Facebook	1	1	4545	909	8	0
d113	2019-04-23	HR	Croatia	Medjimurje.info	Taradi Gorkic	948966671820077	Facebook	3	1	3256	1492	32	0
d113	2019-04-23	HR	Croatia	The Epoch		218371925673146	Facebook	2	1	2674	1253	3	0
d113	2019-04-23	HR	Croatia	Faktograf.hr	Faktograf.hr	1487935214842281	Facebook	1	1	1249	250	22	0
d113	2019-04-23	HR	Croatia	INA		258640607530666	Facebook	1	1	1249	249	2	0
d113	2019-04-23	HR	Croatia	UNICEF Europe & Central Asia		373536278864	Facebook	1	1	1050	420	0	0
d113	2019-04-23	HR	Croatia	Guardian Weekly		64525551258	Facebook	4	1	953	387	1	0
d113	2019-04-23	HR	Croatia	NewsMavens		145218379355757	Facebook	1	1	863	431	1	0
d113	2019-04-23	HR	Croatia	Gordan Maras		451079008266520	Facebook	1	1	714	357	7	0
d113	2019-04-23	HR	Croatia	Gorkić Taradi - Konobar s olovkom	Taradi Gorkic	1596258860660764	Facebook	1	1	499	250	4	0
d113	2019-04-23	HR	Croatia	EQUA		150066411717094	Facebook	1	1	445	89	8	0
d113	2019-04-23	HR	Croatia	The Good Lobby		1420129598280317	Facebook	3	1	297	85	1	0
d113	2019-04-23	HR	Croatia	Hrvatska akademska zajednica		355203304814553	Facebook	1	1	249	0	24	0
d113	2019-04-23	HR	Croatia	TRT World		1559901027613381	Facebook	1	1	209	104	0	0
d113	2019-04-23	HR	Croatia	Antun Babić kandidat za predsjednika države		1106971599482775	Facebook	2	1	181	0	16	0
d113	2019-04-23	HR	Croatia	Alberto Alemanno		179635265973968	Facebook	1	1	171	34	0	0
d113	2019-04-23	HR	Croatia	Deutschland.de		31292782350	Facebook	9	1	133	26	0	0
d113	2019-04-23	HR	Croatia	Climate-KIC		403370709744295	Facebook	1	1	101	50	0	0
d113	2019-04-23	HR	Croatia	ETUC		129041250601685	Facebook	1	1	69	34	0	0
d113	2019-04-23	HR	Croatia	Last Stop Brexit		820489154977103	Facebook	1	1	59	11	0	0
d113	2019-04-23	HR	Croatia	TaxEduportal		828411763950694	Facebook	1	1	56	11	0	0
d113	2019-04-23	HR	Croatia	Ocean Witness		1260352987396236	Facebook	1	1	55	11	0	0
d113	2019-04-23	HR	Croatia	Chug Bottles		1781974005205686	Facebook	1	1	53	26	0	0
d113	2019-04-23	HR	Croatia	I Love Crowdfunding Projects		112683756154005	Facebook	4	1	46	9	0	0
d113	2019-04-23	HR	Croatia	Basmah		137973986840264	Facebook	20	1	45	9	0	0
d113	2019-04-23	HR	Croatia	Gaia		182073298490036	Facebook	4	1	45	19	0	0
d113	2019-04-23	HR	Croatia	Stanford Graduate School of Business		208357009185713	Facebook	4	1	37	7	0	0
d113	2019-04-23	HR	Croatia	Européens Sans Frontières		668031516635463	Facebook	7	1	26	10	0	0
d113	2019-04-23	HR	Croatia	Mujalonga sul Mar 2019		296972123783651	Facebook	1	1	22	4	0	0
d113	2019-04-23	HR	Croatia	Tuunes		992176580926495	Facebook	4	1	21	8	0	0
d113	2019-04-23	HR	Croatia	RSM MBA		110428762358678	Facebook	3	1	19	9	0	0
d113	2019-04-23	HR	Croatia	Intimina		127412964006704	Facebook	2	1	15	3	0	0
d113	2019-04-23	HR	Croatia	THTC - The Hemp Trading Company		30239959348	Facebook	5	1	11	3	0	0
d113	2019-04-23	HR	Croatia	FT Content Solutions		1220981994590364	Facebook	2	1	10	2	0	0
d113	2019-04-23	HR	Croatia	pro aurum Kilchberg ZH		258246284700914	Facebook	3	1	8	1	0	0
d113	2019-04-23	HR	Croatia	Miapetra Kumpula-Natri		922311201130062	Facebook	1	1	7	1	0	0
d113	2019-04-23	HR	Croatia	EURACTIV		15299247059	Facebook	1	1	6	1	0	0
d113	2019-04-23	HR	Croatia	Alpine Garden Society		239451772739772	Facebook	1	1	4	2	0	0
d113	2019-04-23	HR	Croatia	YOGA BURN		146316959083110	Facebook	3	1	4	0	0	0
d113	2019-04-23	HR	Croatia	Karoline Edtstadler	Salzburger Volkspartei	1580540041983231	Facebook	6	1	3	0	0	0
d113	2019-04-23	HR	Croatia	Open Society Foundations		18983389920	Facebook	3	1	3	0	0	0
