advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Partito Democratico		77034286895	Facebook	u55_64	unknown (55-64)	IT	Italy	114	1	10365	4593	43	10
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	u55_64	unknown (55-64)	IT	Italy	306	1	8991	3650	44	8
Greenpeace Italia	Greenpeace Italia	35346524498	Facebook	u55_64	unknown (55-64)	IT	Italy	63	1	5953	2442	19	3
WeWorld Onlus		299584710061488	Facebook	u55_64	unknown (55-64)	IT	Italy	109	1	4314	1646	24	4
Medici Senza Frontiere		65737832194	Facebook	u55_64	unknown (55-64)	IT	Italy	22	1	3511	1466	14	5
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	u55_64	unknown (55-64)	IT	Italy	27	1	3062	1406	9	2
Save the Children Italia		46590675335	Facebook	u55_64	unknown (55-64)	IT	Italy	25	1	2979	1268	9	3
Oxfam Italia		150200761667597	Facebook	u55_64	unknown (55-64)	IT	Italy	80	1	2546	760	20	2
Fratelli d'Italia	Fratelli d'Italia	355710427861591	Facebook	u55_64	unknown (55-64)	IT	Italy	57	1	1956	739	10	2
European Parliament		178362315106	Facebook	u55_64	unknown (55-64)	IT	Italy	51	1	1942	824	8	1
CIWF Italia		576664002355828	Facebook	u55_64	unknown (55-64)	IT	Italy	24	1	1706	718	13	3
SiViaggia		762240900455909	Facebook	u55_64	unknown (55-64)	IT	Italy	4	1	1421	613	3	1
Roberto Rosso		1735684256653359	Facebook	u55_64	unknown (55-64)	IT	Italy	38	1	1244	524	7	1
Giorgia Meloni	Fratelli d'Italia	38919827644	Facebook	u55_64	unknown (55-64)	IT	Italy	34	1	1166	477	3	0
Riparte il futuro		476098022442147	Facebook	u55_64	unknown (55-64)	IT	Italy	28	1	1142	465	2	0
Stefano Maullu		150618724962388	Facebook	u55_64	unknown (55-64)	IT	Italy	29	1	1108	434	2	0
Lara Comi	Lara Comi	155619044465389	Facebook	u55_64	unknown (55-64)	IT	Italy	65	1	1016	297	3	0
Amref Health Africa - Italia		48677844864	Facebook	u55_64	unknown (55-64)	IT	Italy	24	1	988	390	5	0
Petizioni.it		1410474395723679	Facebook	u55_64	unknown (55-64)	IT	Italy	18	1	977	414	5	1
Matteo Gazzini	Matteo Gazzini	204493693449796	Facebook	u55_64	unknown (55-64)	IT	Italy	63	1	974	320	5	0
ARTE in italiano		1820709954654528	Facebook	u55_64	unknown (55-64)	IT	Italy	9	1	974	323	14	0
Massimiliano Smeriglio	Massimiliano Smeriglio	182266801912488	Facebook	u55_64	unknown (55-64)	IT	Italy	55	1	907	292	4	0
European Greens	European Greens	141366725876424	Facebook	u55_64	unknown (55-64)	IT	Italy	4	1	874	362	8	1
Enel Energia		1589410777971706	Facebook	u55_64	unknown (55-64)	IT	Italy	5	1	867	390	8	1
Capire il cambiamento climatico		340472676679938	Facebook	u55_64	unknown (55-64)	IT	Italy	10	1	799	360	3	0
