advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Greenpeace France		39435457457	Facebook	25_34	25-34	FR	France	130	1	6629673	2986703	32022	7464
European Parliament		178362315106	Facebook	25_34	25-34	FR	France	61	1	3171264	1414317	18220	4221
Parlement européen en France	Parlement européen en France	279757933824	Facebook	25_34	25-34	FR	France	72	1	2669604	1017494	12003	3131
Médecins du Monde France		265420476920	Facebook	25_34	25-34	FR	France	870	1	1911668	628647	27603	2041
La Prime Énergie		336155273400553	Facebook	25_34	25-34	FR	France	27	1	1239497	490289	11173	2480
Kialo		729627343834501	Facebook	25_34	25-34	FR	France	364	1	1225676	502874	7957	1939
Primes écologique		152399322377561	Facebook	25_34	25-34	FR	France	19	1	1181873	486424	13492	2872
Agence Isolation Pour Tous		568528630290119	Facebook	25_34	25-34	FR	France	25	1	1020825	426416	12389	2936
Le HCR, l'Agence des Nations Unies pour les Réfugiés		112542522148670	Facebook	25_34	25-34	FR	France	59	1	750277	304094	4255	818
Aides énergétiques pour tous		789578834730248	Facebook	25_34	25-34	FR	France	16	1	729784	300548	8563	1938
Ministère de l'Intérieur		103146727990	Facebook	25_34	25-34	FR	France	31	1	642875	269896	3196	681
UNICEF France		173159234432	Facebook	25_34	25-34	FR	France	38	1	625160	244012	3344	788
Mes économies d'énergie		124948231440251	Facebook	25_34	25-34	FR	France	11	1	602351	234417	6506	1295
Route Auto		252868201731333	Facebook	25_34	25-34	FR	France	5	1	544059	267088	2191	427
European Commission		107898832590939	Facebook	25_34	25-34	FR	France	5	1	542384	271192	2709	542
Céréal Bio & Céréal France		1636261843328359	Facebook	25_34	25-34	FR	France	5	1	540552	215948	2983	769
Mama Quilla		387951911757339	Facebook	25_34	25-34	FR	France	1	1	536947	268473	2684	536
Les Energies du Soleil		1684031805239401	Facebook	25_34	25-34	FR	France	14	1	531212	229714	5889	1656
Maplanèteverte	Ma Planète Verte	340654233462962	Facebook	25_34	25-34	FR	France	58	1	500729	117432	4535	680
SECIB Immobilier		378027698975144	Facebook	25_34	25-34	FR	France	24	1	495109	185909	6483	1787
Make.org	Make.org	122037308191612	Facebook	25_34	25-34	FR	France	50	1	491220	219037	4581	953
Economiser Energie		286272318578056	Facebook	25_34	25-34	FR	France	11	1	447807	175250	5453	1059
France Soleil		1928798227141536	Facebook	25_34	25-34	FR	France	12	1	447308	210989	5896	2007
Collectif : Féministes contre le cyberharcèlement		1026099724099181	Facebook	25_34	25-34	FR	France	91	1	443868	143605	1728	17
Mon Energie Verte		252140872017180	Facebook	25_34	25-34	FR	France	65	1	434996	157683	5265	1130
Unis pour les Droits Humains		1642871805813802	Facebook	25_34	25-34	FR	France	20	1	432737	181886	320	8
ONU Environnement		155723201059	Facebook	25_34	25-34	FR	France	1	1	419631	209815	1867	373
Le Monde		14892757589	Facebook	25_34	25-34	FR	France	34	1	410659	147796	974	119
VeganbottleGo		320828511985253	Facebook	25_34	25-34	FR	France	2	1	379924	151970	759	379
Miséricorde pour l'Humanité France		596904657000107	Facebook	25_34	25-34	FR	France	10	1	367634	140508	2835	542
Européens Sans Frontières		668031516635463	Facebook	25_34	25-34	FR	France	8	1	361221	147545	696	213
Conseil Solaire		1329380840472696	Facebook	25_34	25-34	FR	France	16	1	342755	131565	2790	864
Comme j'aime		146933438675224	Facebook	25_34	25-34	FR	France	5	1	339427	135001	4394	871
Klang der Solidarität		385076005313967	Facebook	25_34	25-34	FR	France	46	1	334697	139330	920	168
Mon Homéo Mon Choix		1643185362449069	Facebook	25_34	25-34	FR	France	21	1	322817	125644	2642	537
LIFE		167060196653670	Facebook	25_34	25-34	FR	France	49	1	309210	64291	2337	96
CIWF France	CIWF France	335868279790722	Facebook	25_34	25-34	FR	France	5	1	301356	137457	3771	887
Stop Impôt		1538720933075616	Facebook	25_34	25-34	FR	France	7	1	296026	140570	2189	871
Transition Energétique		753069428230726	Facebook	25_34	25-34	FR	France	10	1	291785	114129	2992	760
350.org		12185972707	Facebook	25_34	25-34	FR	France	60	1	277139	63511	1314	159
Dungeon Defenders		107960282569653	Facebook	25_34	25-34	FR	France	162	1	276876	111384	1167	128
EcoFuel Premium		520021431842443	Facebook	25_34	25-34	FR	France	15	1	259880	104468	1376	227
The Body Shop		120693511308364	Facebook	25_34	25-34	FR	France	3	1	257190	111047	628	231
Paris Première		140770432659757	Facebook	25_34	25-34	FR	France	3	1	238921	119461	1044	204
1devis.io		1632519900186330	Facebook	25_34	25-34	FR	France	67	1	229880	52393	2832	83
