country_code_filter	country_name_filter	impression_code	impression_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
FR	France	0_1k	0 - 1k	4111	1068	3042765	0	292227	6
FR	France	1k_5k	1k - 5k	3135	1387	10164465	2033299	198258	367
FR	France	5k_10k	5k - 10k	1305	764	7208098	3604409	79711	2641
FR	France	10k_50k	10k - 50k	2297	925	51876134	10375434	295167	52033
FR	France	50k_100k	50k - 100k	640	335	23776397	11888317	154710	48249
FR	France	100k_200k	100k - 200k	437	214	35465484	17732830	294501	77625
FR	France	200k_500k	200k - 500k	338	151	64642389	25857007	402639	92981
FR	France	500k_1m	500k - 1m	126	74	41004754	20502398	219418	59214
