advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Partit Nazzjonalista	Partit Nazzjonalista	159249234115841	Facebook	35_44	35-44	MT	Malta	13	1	658828	270144	5798	1301
Alfred Sant	Alfred Sant	537789116260209	Facebook	35_44	35-44	MT	Malta	28	1	404433	151647	1489	276
David Casa	David Casa	193035580892638	Facebook	35_44	35-44	MT	Malta	22	1	260661	100292	1251	195
Adrian Delia	Partit Nazzjonalista	1442808799090985	Facebook	35_44	35-44	MT	Malta	12	1	194885	78472	791	133
Cyrus Engerer	Cyrus Engerer	212468218793878	Facebook	35_44	35-44	MT	Malta	33	1	189768	43089	617	0
European Parliament	European Parliament	178362315106	Facebook	35_44	35-44	MT	Malta	15	1	169908	73260	821	145
Joseph Muscat	Partit Laburista	63887949740	Facebook	35_44	35-44	MT	Malta	6	1	158153	66657	1448	275
Francis Zammit Dimech	Francis Zammit Dimech	117406495021568	Facebook	35_44	35-44	MT	Malta	59	1	137744	33417	1061	14
Alex Agius Saliba	Alex Agius Saliba	656955664383156	Facebook	35_44	35-44	MT	Malta	22	1	114714	36440	582	38
Michael Briguglio	Michael Briguglio	1040577706078198	Facebook	35_44	35-44	MT	Malta	64	1	109892	26997	1382	0
Robert Micallef for MEP	Robert James Bugeja	2123200014472283	Facebook	35_44	35-44	MT	Malta	36	1	103874	25785	1037	0
Roselyn Borg Knight	Roselyn Borg	446487702156732	Facebook	35_44	35-44	MT	Malta	22	1	85528	34400	676	60
Ian Borg	Ian Borg	151496594943131	Facebook	35_44	35-44	MT	Malta	8	1	85290	24106	161	0
Roberta Metsola	Roberta Metsola	406824526101449	Facebook	35_44	35-44	MT	Malta	24	1	82766	21786	452	0
David Stellini	David Stellini	1911257335785088	Facebook	35_44	35-44	MT	Malta	7	1	74723	26576	483	90
Ralph Puli: Kap tal-Kunsilliera PN f'Hal Qormi	Ralph Puli	312887412236411	Facebook	35_44	35-44	MT	Malta	27	1	67365	13874	667	38
Frank Psaila	Frank Psaila	458318884361628	Facebook	35_44	35-44	MT	Malta	10	1	63293	13182	287	0
Lovin Malta	Lovin Malta	1700937210129433	Facebook	35_44	35-44	MT	Malta	5	1	60812	18809	496	99
Live Communications for MEP Elections May 2019	Stephen Florian	962042630582450	Facebook	35_44	35-44	MT	Malta	14	1	52223	13347	251	0
Josef Caruana	Josef Caruana	166617437361908	Facebook	35_44	35-44	MT	Malta	7	1	51182	16052	178	15
Miriam Dalli	Miriam Dalli	277980849002904	Facebook	35_44	35-44	MT	Malta	12	1	45116	13044	255	0
European Commission	European Commission	107898832590939	Facebook	35_44	35-44	MT	Malta	21	1	43494	21395	190	39
Peter Agius	Peter Agius	263881160919130	Facebook	35_44	35-44	MT	Malta	6	1	30926	7848	105	0
Malta Independent	Malta Independent	480288348662981	Facebook	35_44	35-44	MT	Malta	25	1	30067	7524	545	0
Romilda Baldacchino Zarb	Romilda Baldacchino Zarb	295310111175191	Facebook	35_44	35-44	MT	Malta	5	1	26454	6012	103	0
