age_code	age_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
13_17	13-17	FI	Finland	539	190	1113050	380163	9108	809
18_24	18-24	FI	Finland	4809	1046	16833644	6144287	161072	29397
25_34	25-34	FI	Finland	5480	1169	15754713	5554905	154307	25745
35_44	35-44	FI	Finland	5495	1172	12689748	4449734	126997	20501
45_54	45-54	FI	Finland	5043	1130	9892205	3382508	102973	14932
55_64	55-64	FI	Finland	4365	1061	8154131	2671563	88861	10624
65_	65+	FI	Finland	3932	967	7674706	2409711	87243	9950
