advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Sosialidemokraatit SDP		108945982480217	Facebook	25_34	25-34	FI	Finland	303	1	4444757	1707462	32374	7481
European Parliament		178362315106	Facebook	25_34	25-34	FI	Finland	57	1	2533028	1189217	18039	7028
Vihreät - De Gröna		33722070600	Facebook	25_34	25-34	FI	Finland	34	1	575318	224522	2685	622
Keskusta	Suomen Keskusta	55312855747	Facebook	25_34	25-34	FI	Finland	29	1	349970	83999	1508	166
WWF Suomi		119054448115588	Facebook	25_34	25-34	FI	Finland	7	1	287921	139127	1291	394
Kaisa Penny		259256970891807	Facebook	25_34	25-34	FI	Finland	40	1	213418	70331	1575	121
Perussuomalaiset	Perussuomalaiset	181106108341	Facebook	25_34	25-34	FI	Finland	14	1	212773	80512	1781	438
Oatly		585888148224935	Facebook	25_34	25-34	FI	Finland	3	1	212299	86239	1548	301
Kokoomus	Kokoomus	201285237101	Facebook	25_34	25-34	FI	Finland	227	1	202243	48704	3940	227
Ida Schauman	Schauman Ida Emilia Axelsdotter	1449434138617787	Facebook	25_34	25-34	FI	Finland	209	1	166570	23253	8009	0
Kialo		729627343834501	Facebook	25_34	25-34	FI	Finland	333	1	163839	65155	1200	333
Mikkel Näkkäläjärvi		617733068345315	Facebook	25_34	25-34	FI	Finland	72	1	159367	36446	2277	50
K-Supermarket		380462231997295	Facebook	25_34	25-34	FI	Finland	6	1	140229	59721	2666	597
XAMK - Kaakkois-Suomen ammattikorkeakoulu		1713318895550712	Facebook	25_34	25-34	FI	Finland	29	1	139765	53830	902	35
Vasemmistoliitto		60390955171	Facebook	25_34	25-34	FI	Finland	55	1	138269	27599	3241	226
Veli Paasimaa eduskuntaan		2500363800014955	Facebook	25_34	25-34	FI	Finland	5	1	128152	50976	1318	254
Amanda Pasanen		1590714481237792	Facebook	25_34	25-34	FI	Finland	6	1	117965	38639	1309	430
Antton Rönnholm	Rekilä Piia Annikki	575908612596562	Facebook	25_34	25-34	FI	Finland	26	1	112388	36174	1181	147
Sameli Sivonen		466817883509788	Facebook	25_34	25-34	FI	Finland	15	1	101794	24796	1352	196
Mia Haglund	Mia Haglund MEPiksi -kampanja	252498358197157	Facebook	25_34	25-34	FI	Finland	11	1	98647	22037	627	48
Viite - Tieteen ja teknologian vihreät		73631194779	Facebook	25_34	25-34	FI	Finland	6	1	94716	36876	189	17
Svensk Ungdom - RKP-nuoret		172659206933	Facebook	25_34	25-34	FI	Finland	13	1	89333	23588	535	0
Timo Huhtamäki		2161903010535300	Facebook	25_34	25-34	FI	Finland	6	1	86554	38614	767	248
Trendi & Lily		75905184635	Facebook	25_34	25-34	FI	Finland	1	1	85880	42940	214	42
Miapetra Kumpula-Natri	Euroopassa Suomen tähden  / Miapetra Kumpula-Natri	922311201130062	Facebook	25_34	25-34	FI	Finland	32	1	85013	23896	845	120
