advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Anti Poolamets - EKRE kandidaat Europarlamenti	Anti Poolamets	1532805486974348	Facebook	0_50	0 - 50	EE	Estonia	30	1	112618	23925	2960	0
Urmas Paet	Paet Urmas	223092011815453	Facebook	0_50	0 - 50	EE	Estonia	2	1	54826	10965	197	0
European Parliament	European Parliament	178362315106	Facebook	0_50	0 - 50	EE	Estonia	1	1	49843	9968	98	0
Jaak Madison	Madison Jaak	536519246456733	Facebook	0_50	0 - 50	EE	Estonia	1	1	49843	9968	98	0
Raimond Kaljulaid	Raimond Kaljulaid	1084372461606422	Facebook	0_50	0 - 50	EE	Estonia	4	1	24918	7975	394	0
Triin Saag	Saag Triin	2012394932389774	Facebook	0_50	0 - 50	EE	Estonia	3	1	15947	5981	296	0
Социал-демократическая партия	Sotsiaaldemokraatlik Erakond	383403508369488	Facebook	0_50	0 - 50	EE	Estonia	1	1	4983	996	98	0
Раймонд Кальюлайд	Raimond Kaljulaid	1535510530084119	Facebook	0_50	0 - 50	EE	Estonia	1	1	4983	996	98	0
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	0_50	0 - 50	EE	Estonia	2	1	191	45	0	0
Jaunā Vienotība	Partiju apvienība “Jaunā Vienotība”	164326166970895	Facebook	0_50	0 - 50	EE	Estonia	1	1	37	7	0	0
