spend_code	spend_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_50	0 - 50	CZ	Czechia	6689	918	40074830	10457416	132218	25507
50_100	50 - 100	CZ	Czechia	2914	714	14999133	4297156	57270	11415
100_1k	100 - 1k	CZ	Czechia	1656	362	29836288	13114588	117954	35324
1k_5k	1k - 5k	CZ	Czechia	153	56	11284485	5342894	70574	19599
5k_10k	5k - 10k	CZ	Czechia	12	8	294185	146868	2535	1189
10k_50k	10k - 50k	CZ	Czechia	1	1	8075	4037	359	71
