advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	1k_5k	1k - 5k	CZ	Czechia	17	1	5760638	2779001	32604	11709
European Commission		107898832590939	Facebook	1k_5k	1k - 5k	CZ	Czechia	5	1	2019798	1009900	10096	2019
Gambrinus		146991996743	Facebook	1k_5k	1k - 5k	CZ	Czechia	3	1	1999998	900000	14997	3000
European Greens		141366725876424	Facebook	1k_5k	1k - 5k	CZ	Czechia	7	1	664036	278523	5993	1199
Kialo		729627343834501	Facebook	1k_5k	1k - 5k	CZ	Czechia	38	1	433979	192933	3762	944
Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	1k_5k	1k - 5k	CZ	Czechia	6	1	37499	16666	242	48
Andrej Babiš	ANO	214827221987263	Facebook	1k_5k	1k - 5k	CZ	Czechia	3	1	35415	16666	121	24
TOP 09	TOP 09	90002267161	Facebook	1k_5k	1k - 5k	CZ	Czechia	4	1	35415	14583	161	32
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	1k_5k	1k - 5k	CZ	Czechia	3	1	33458	15423	232	46
Rosatom Global		1828572300805912	Facebook	1k_5k	1k - 5k	CZ	Czechia	1	1	31127	15563	692	138
European Youth Event		919232861444360	Facebook	1k_5k	1k - 5k	CZ	Czechia	1	1	30451	15226	152	30
Game of Sultans		185311195624361	Facebook	1k_5k	1k - 5k	CZ	Czechia	5	1	27224	11026	339	115
Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	1k_5k	1k - 5k	CZ	Czechia	2	1	20832	8333	80	16
Tomáš Zdechovský		275042429350706	Facebook	1k_5k	1k - 5k	CZ	Czechia	3	1	18749	8333	121	24
ČSSD	ČSSD	111041662264882	Facebook	1k_5k	1k - 5k	CZ	Czechia	4	1	14582	7291	161	32
Guardian Weekly		64525551258	Facebook	1k_5k	1k - 5k	CZ	Czechia	1	1	11857	4742	27	13
Wholesome Culture		1664959567149320	Facebook	1k_5k	1k - 5k	CZ	Czechia	1	1	11530	5765	51	10
Pavel Poc	Poc Pavel	202974613060409	Facebook	1k_5k	1k - 5k	CZ	Czechia	1	1	10416	4166	40	8
Jan Zahradil	ODS - Občanská demokratická strana	400970967000022	Facebook	1k_5k	1k - 5k	CZ	Czechia	1	1	10416	4166	40	8
Starostové a nezávislí	Starostové (STAN) s regionálními partnery a TOP 09	370583064327	Facebook	1k_5k	1k - 5k	CZ	Czechia	1	1	10416	4166	40	8
Europe Together		140105536131109	Facebook	1k_5k	1k - 5k	CZ	Czechia	1	1	8284	4142	41	8
Fibrenew International		108329495874655	Facebook	1k_5k	1k - 5k	CZ	Czechia	2	1	6509	2603	115	57
MasterClass		687589164666184	Facebook	1k_5k	1k - 5k	CZ	Czechia	2	1	6074	3037	27	5
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	1k_5k	1k - 5k	CZ	Czechia	2	1	5838	2919	29	5
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	1k_5k	1k - 5k	CZ	Czechia	1	1	4836	1934	48	9
