audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m25_34	male (25-34)	UK	United Kingdom	44273	4944	96749748	34140061	1103910	155293
f25_34	female (25-34)	UK	United Kingdom	44489	5001	90870069	32369351	1034548	152779
m35_44	male (35-44)	UK	United Kingdom	47388	4902	84132870	28762822	1022039	145148
m45_54	male (45-54)	UK	United Kingdom	46782	4792	83948414	28115890	1064848	145555
f35_44	female (35-44)	UK	United Kingdom	47874	4981	77422324	26501972	995330	141429
f18_24	female (18-24)	UK	United Kingdom	40711	4673	76950275	27909494	814541	112395
f45_54	female (45-54)	UK	United Kingdom	47486	4870	73165383	24537374	1003365	138114
m55_64	male (55-64)	UK	United Kingdom	44946	4542	67971419	22320591	873642	113573
m18_24	male (18-24)	UK	United Kingdom	40773	4626	65724753	23118653	742406	92542
f55_64	female (55-64)	UK	United Kingdom	45614	4588	64533460	21249797	908386	120749
f65_	female (65+)	UK	United Kingdom	43188	4283	60344682	19647389	844188	109221
m65_	male (65+)	UK	United Kingdom	42608	4222	53256531	17311063	697106	89010
f13_17	female (13-17)	UK	United Kingdom	3079	880	4038798	1248979	31846	1090
u45_54	unknown (45-54)	UK	United Kingdom	34875	4144	2764356	928425	37450	5322
u35_44	unknown (35-44)	UK	United Kingdom	34737	4260	2710211	927965	34195	4976
m13_17	male (13-17)	UK	United Kingdom	3144	870	2698277	868926	24728	915
u55_64	unknown (55-64)	UK	United Kingdom	32038	3786	2229298	733288	31152	4274
u65_	unknown (65+)	UK	United Kingdom	29758	3531	2119476	698141	29519	4098
u25_34	unknown (25-34)	UK	United Kingdom	27675	4044	1498667	524172	18001	2533
u18_24	unknown (18-24)	UK	United Kingdom	21169	3413	755447	259917	9192	1136
u13_17	unknown (13-17)	UK	United Kingdom	1712	661	48483	14776	456	18
