spend_code	spend_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_50	0 - 50	FI	Finland	4619	1037	20989762	5056105	307390	316
50_100	50 - 100	FI	Finland	4882	1042	502275	123742	5842	880
100_1k	100 - 1k	FI	Finland	1307	392	34085039	12195583	249407	63311
1k_5k	1k - 5k	FI	Finland	128	54	11631054	5406685	109167	21962
5k_10k	5k - 10k	FI	Finland	16	10	4508642	2204169	50226	25062
10k_50k	10k - 50k	FI	Finland	1	1	5304	2652	236	47
