advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Save the Children España	Save the Children España	57845333112	Facebook	w019	Week 19	ES	Spain	16	1	5059982	2384999	30283	6599
PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	w019	Week 19	ES	Spain	13	1	3719925	1629981	4886	899
Esquerra Barcelona	Esquerra Barcelona	374070875952519	Facebook	w019	Week 19	ES	Spain	25	1	2940974	1277000	14074	3500
Greenpeace España	Greenpeace España	133044800622	Facebook	w019	Week 19	ES	Spain	30	1	2449958	961994	5869	999
PSOE Aragón	PSOE Aragón	170970449608409	Facebook	w019	Week 19	ES	Spain	2323	1	2422332	193747	176067	100
Equipo Gabilondo	PSOE	2510416598973466	Facebook	w019	Week 19	ES	Spain	5	1	1401994	700000	2195	700
Barcelona en Comú	Barcelona en Comú	247118052078814	Facebook	w019	Week 19	ES	Spain	209	1	1334899	287949	22004	1784
Partido Socialista Europeo		442423976113917	Facebook	w019	Week 19	ES	Spain	7	1	1099989	549997	1092	99
European Greens	European Greens	141366725876424	Facebook	w019	Week 19	ES	Spain	7	1	894304	393111	7170	1787
PSOE	PSOE	189318235003	Facebook	w019	Week 19	ES	Spain	7	1	752188	311543	1382	347
European Parliament		178362315106	Facebook	w019	Week 19	ES	Spain	3	1	672759	336066	3347	669
Amaya Fernández	PP	486996548359961	Facebook	w019	Week 19	ES	Spain	32	1	653393	151201	2944	0
Sandra Gómez	PSOE	228752914179024	Facebook	w019	Week 19	ES	Spain	8	1	651492	309999	3642	1000
Compromís	Compromís	194053080624605	Facebook	w019	Week 19	ES	Spain	10	1	620545	233777	2479	377
Paco de la Torre	Paco de la Torre	121766447903661	Facebook	w019	Week 19	ES	Spain	2	1	599998	249999	998	200
Fernando Clavijo	Coalición Canaria	234189353400425	Facebook	w019	Week 19	ES	Spain	14	1	509986	204000	1386	0
ACNUR Comite español		94118672764	Facebook	w019	Week 19	ES	Spain	1	1	499998	199999	4998	999
Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	w019	Week 19	ES	Spain	112	1	498673	113722	10329	0
Jorge Azcón	Partido Popular Ayuntamiento de Zaragoza	1005758609559650	Facebook	w019	Week 19	ES	Spain	105	1	473895	90000	10395	0
Adrián Barbón	Federación Socialista Asturiana FSA-PSOE	281802578697399	Facebook	w019	Week 19	ES	Spain	5	1	399994	140000	1294	199
Plan International España	Jose Manuel Bran Garcia	366619768708	Facebook	w019	Week 19	ES	Spain	15	1	389984	139999	2284	199
Colores Contra la Violencia		491948314339036	Facebook	w019	Week 19	ES	Spain	7	1	372994	164333	961	99
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	w019	Week 19	ES	Spain	13	1	369960	152448	1285	73
GRUNDIG		1508163162762486	Facebook	w019	Week 19	ES	Spain	14	1	356879	163297	759	157
Podemos	Unidas Podemos	269212336568846	Facebook	w019	Week 19	ES	Spain	12	1	351170	120806	1815	530
Federación Socialista Asturiana FSA-PSOE	Federación Socialista Asturiana FSA-PSOE	48426568814	Facebook	w019	Week 19	ES	Spain	4	1	349995	129999	1595	299
Fundación Anesvad	Jose Manuel Bran Garcia	131231529742	Facebook	w019	Week 19	ES	Spain	28	1	286971	63999	2771	0
