audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m18_24	male (18-24)	BE	Belgium	10836	2018	58048837	22549060	376202	72926
f18_24	female (18-24)	BE	Belgium	11040	2062	52535448	20386480	312692	58703
m25_34	male (25-34)	BE	Belgium	12182	2205	52381827	20414898	354488	68450
f25_34	female (25-34)	BE	Belgium	12384	2257	41418548	16304481	267069	50431
m35_44	male (35-44)	BE	Belgium	12016	2165	37811678	14571057	261492	49011
f35_44	female (35-44)	BE	Belgium	12257	2220	31339482	12143405	210159	38999
m45_54	male (45-54)	BE	Belgium	11480	2088	29970252	11354557	223278	41424
f45_54	female (45-54)	BE	Belgium	11746	2148	27319954	10419778	201207	37387
f55_64	female (55-64)	BE	Belgium	10637	2002	23458525	8678387	190542	33827
m55_64	male (55-64)	BE	Belgium	10469	1957	21171155	7720544	175134	30464
f65_	female (65+)	BE	Belgium	9727	1819	16210687	5813150	142004	24192
m65_	male (65+)	BE	Belgium	9584	1778	13564950	4829688	119618	20071
f13_17	female (13-17)	BE	Belgium	1490	453	3968713	1512474	20088	3007
m13_17	male (13-17)	BE	Belgium	1454	437	3088663	1193122	16696	2664
u35_44	unknown (35-44)	BE	Belgium	9659	1894	614201	231559	4268	758
u25_34	unknown (25-34)	BE	Belgium	9282	1887	535019	202826	3575	640
u45_54	unknown (45-54)	BE	Belgium	8734	1781	325833	120577	2470	435
u55_64	unknown (55-64)	BE	Belgium	7137	1604	182918	66416	1491	256
u18_24	unknown (18-24)	BE	Belgium	6972	1530	169862	63274	1126	192
u65_	unknown (65+)	BE	Belgium	6378	1449	147132	51722	1246	197
u13_17	unknown (13-17)	BE	Belgium	847	324	9499	3557	57	6
