day_code	day_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d133	2019-05-13	AT	Austria	3944	193	4557475	1357671	52576	3752
d132	2019-05-12	AT	Austria	4327	206	5776962	1790508	64355	5918
d131	2019-05-11	AT	Austria	4403	214	6375566	1974353	68647	6361
d130	2019-05-10	AT	Austria	4354	213	6233587	1974824	66135	6487
d129	2019-05-09	AT	Austria	4274	212	6329832	2035450	64518	6380
d128	2019-05-08	AT	Austria	4076	198	6133192	1959478	63192	6289
d127	2019-05-07	AT	Austria	3502	187	5855789	1900178	58070	7436
d126	2019-05-06	AT	Austria	3247	179	4566856	1547081	46643	5894
d125	2019-05-05	AT	Austria	3075	189	4679444	1727512	41629	6304
d124	2019-05-04	AT	Austria	3142	190	4954987	1760186	47958	8078
d123	2019-05-03	AT	Austria	3162	195	4147698	1453243	39013	6537
d122	2019-05-02	AT	Austria	3161	197	4539368	1578214	39967	6261
d121	2019-05-01	AT	Austria	3060	192	6493722	2354263	65319	11710
d120	2019-04-30	AT	Austria	3588	227	5159957	1708328	53574	7606
d119	2019-04-29	AT	Austria	2908	221	5700344	2126600	45176	7967
d118	2019-04-28	AT	Austria	2785	209	3703585	1285663	34312	5153
d117	2019-04-27	AT	Austria	2757	224	3571600	1278686	32915	5228
d116	2019-04-26	AT	Austria	2827	227	3932264	1465016	35362	6069
d115	2019-04-25	AT	Austria	2533	229	3582642	1347366	32872	5244
d114	2019-04-24	AT	Austria	2459	215	2877258	956637	27781	3521
d113	2019-04-23	AT	Austria	2053	213	2427980	830078	22382	4304
d112	2019-04-22	AT	Austria	1785	221	1627602	550477	13248	1597
d111	2019-04-21	AT	Austria	1796	229	1615746	572120	12993	1598
d110	2019-04-20	AT	Austria	1791	238	1564087	514363	12921	1491
d109	2019-04-19	AT	Austria	1824	252	2442422	850041	18189	3031
d108	2019-04-18	AT	Austria	1577	259	1688766	566262	12607	2092
d107	2019-04-17	AT	Austria	1436	268	1282519	467432	10106	1452
d106	2019-04-16	AT	Austria	1323	280	1177070	395033	9427	1234
d105	2019-04-15	AT	Austria	1419	295	1343356	446371	10520	1286
d104	2019-04-14	AT	Austria	1377	308	1415593	517208	10489	1785
d103	2019-04-13	AT	Austria	1372	315	1423469	482982	10844	1596
d102	2019-04-12	AT	Austria	1422	353	1661808	568894	13212	1963
d101	2019-04-11	AT	Austria	1328	352	1236733	423935	10594	1276
d100	2019-04-10	AT	Austria	1191	342	1486049	510265	11019	1776
d099	2019-04-09	AT	Austria	1081	337	1085768	334631	9321	1324
d098	2019-04-08	AT	Austria	1060	336	978194	319921	8632	1060
d097	2019-04-07	AT	Austria	1040	335	1111377	383024	8773	1288
d096	2019-04-06	AT	Austria	1015	342	921705	299455	8101	1139
d095	2019-04-05	AT	Austria	1053	349	1013361	352549	9024	1048
d094	2019-04-04	AT	Austria	936	327	1024324	337613	8623	963
d093	2019-04-03	AT	Austria	825	305	740063	237412	5602	523
d092	2019-04-02	AT	Austria	803	292	680949	241253	5809	785
d091	2019-04-01	AT	Austria	757	274	1098934	340563	11760	1923
d090	2019-03-31	AT	Austria	843	263	806025	290780	6997	1138
d089	2019-03-30	AT	Austria	797	271	803907	281328	7035	1160
d088	2019-03-29	AT	Austria	829	280	819896	284143	7626	1161
d087	2019-03-28	AT	Austria	802	267	698643	232626	6513	877
d086	2019-03-27	AT	Austria	781	247	850681	296204	8377	1153
d085	2019-03-26	AT	Austria	775	238	1249345	440203	8918	1124
d084	2019-03-25	AT	Austria	729	241	632397	230418	5093	590
d083	2019-03-24	AT	Austria	697	225	509611	159215	4514	382
d082	2019-03-23	AT	Austria	702	225	464384	142840	4485	344
d081	2019-03-22	AT	Austria	724	236	678053	207367	6156	623
d080	2019-03-21	AT	Austria	760	235	934478	325599	8667	1087
d079	2019-03-20	AT	Austria	683	217	793415	283366	7405	923
d078	2019-03-19	AT	Austria	601	195	910868	336229	7286	1053
d077	2019-03-18	AT	Austria	603	204	770813	275817	6720	908
d076	2019-03-17	AT	Austria	525	174	819782	312127	6619	971
