advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	braga_district	Braga District	PT	Portugal	89	1	101023	42851	343	70
Partido Socialista Europeu	Partido Socialista Europeu	126509981274614	Facebook	braga_district	Braga District	PT	Portugal	64	1	81674	34598	96	7
National Geographic		107307059419	Facebook	braga_district	Braga District	PT	Portugal	4	1	55166	27579	27	5
European Commission		107898832590939	Facebook	braga_district	Braga District	PT	Portugal	10	1	24778	10691	37	14
Kialo		729627343834501	Facebook	braga_district	Braga District	PT	Portugal	351	1	12354	4915	38	10
Carlos Coelho		306796832807017	Facebook	braga_district	Braga District	PT	Portugal	6	1	10003	5001	43	8
Altino Bessa		160754387425025	Facebook	braga_district	Braga District	PT	Portugal	1	1	9999	5000	88	0
MEO		69209479569	Facebook	braga_district	Braga District	PT	Portugal	4	1	9040	3583	13	4
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	braga_district	Braga District	PT	Portugal	52	1	6802	3169	13	3
Francisco Mota		732285496890083	Facebook	braga_district	Braga District	PT	Portugal	1	1	4999	1000	99	0
Cidadãos de Esposende		503170089890542	Facebook	braga_district	Braga District	PT	Portugal	1	1	4946	2473	48	0
Bruno Ferreira - Sim, Mondim de Basto		373938609449326	Facebook	braga_district	Braga District	PT	Portugal	1	1	4516	903	89	0
Um universitário também chora		1429916380583545	Facebook	braga_district	Braga District	PT	Portugal	5	1	4176	1503	4	0
Uniarea		413110028708018	Facebook	braga_district	Braga District	PT	Portugal	5	1	4152	1479	5	0
José Manuel Fernandes		255056481315205	Facebook	braga_district	Braga District	PT	Portugal	3	1	4149	2074	12	1
item Industrietechnik		263210250720782	Facebook	braga_district	Braga District	PT	Portugal	6	1	4065	987	14	0
Nós, Cidadãos - Vila Real		502497713588256	Facebook	braga_district	Braga District	PT	Portugal	16	1	3991	36	380	0
Rios Livres		247517791943794	Facebook	braga_district	Braga District	PT	Portugal	9	1	3702	1483	9	1
Fundação Calouste Gulbenkian		49386033906	Facebook	braga_district	Braga District	PT	Portugal	1	1	3323	1661	1	0
Greens/EFA in the European Parliament		150527751674751	Facebook	braga_district	Braga District	PT	Portugal	52	1	3187	1227	3	0
ISCE DOURO		1575133286085806	Facebook	braga_district	Braga District	PT	Portugal	2	1	2843	562	8	0
Instituto Universitário da Maia - ISMAI	Instituto Universitário da Maia - ISMAI	126517847414252	Facebook	braga_district	Braga District	PT	Portugal	14	1	2811	613	13	0
Página Miguel Viegas		194651341130667	Facebook	braga_district	Braga District	PT	Portugal	5	1	2327	793	7	1
JRS Portugal - Serviço Jesuíta aos Refugiados		133133230037212	Facebook	braga_district	Braga District	PT	Portugal	1	1	2253	1126	1	0
Stone Brewing Spain		1619410238105995	Facebook	braga_district	Braga District	PT	Portugal	1	1	2109	843	0	0
