spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_1k	0 - 1k	BG	Bulgaria	European Parliament		178362315106	Facebook	50	1	4649379	2133643	8444	2064
0_1k	0 - 1k	BG	Bulgaria	Демократична България	Демократична България	995342840629890	Facebook	35	1	2581101	959146	5830	744
0_1k	0 - 1k	BG	Bulgaria	Kialo		729627343834501	Facebook	255	1	1996474	755909	9985	2392
0_1k	0 - 1k	BG	Bulgaria	Приоритети	БЗНС	1163987410423594	Facebook	56	1	1410413	502773	5022	150
0_1k	0 - 1k	BG	Bulgaria	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	49	1	921565	421284	1517	475
0_1k	0 - 1k	BG	Bulgaria	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	51	1	878836	355336	2653	601
0_1k	0 - 1k	BG	Bulgaria	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	24	1	815255	306809	1694	178
0_1k	0 - 1k	BG	Bulgaria	Бареков и Байрактаров без цензура - ТВ предаване		405986069871245	Facebook	10	1	750326	265858	1463	392
0_1k	0 - 1k	BG	Bulgaria	Стефан Тафров	Стефан Тафров	233810563693016	Facebook	39	1	719560	174198	3528	0
0_1k	0 - 1k	BG	Bulgaria	Лиляна Павлова	Лиляна Павлова	119576588238010	Facebook	24	1	700502	138905	2325	0
0_1k	0 - 1k	BG	Bulgaria	Път на младите	Път на младите	2051476654950711	Facebook	16	1	681026	233474	2448	261
0_1k	0 - 1k	BG	Bulgaria	Крум Дончев/Krum Donchev		155516354469476	Facebook	8	1	679340	324705	556	0
0_1k	0 - 1k	BG	Bulgaria	Valeri Simeonov		1967166133516609	Facebook	22	1	611124	142367	2124	0
0_1k	0 - 1k	BG	Bulgaria	Volen Siderov		48268614826	Facebook	22	1	548609	119952	1714	0
0_1k	0 - 1k	BG	Bulgaria	informo.bg	informo.bg	262524054082832	Facebook	6	1	514774	231379	1073	154
0_1k	0 - 1k	BG	Bulgaria	ПП ГЕРБ - София		336639303182606	Facebook	1	1	499999	200000	444	89
0_1k	0 - 1k	BG	Bulgaria	България на Труда и Разума - БТР		709384432421964	Facebook	9	1	494598	154547	1015	78
0_1k	0 - 1k	BG	Bulgaria	European Greens	European Greens	141366725876424	Facebook	6	1	375308	166990	874	254
0_1k	0 - 1k	BG	Bulgaria	Партия на ЗЕЛЕНИТЕ	Mitrakiev Boyan	1438204226503681	Facebook	13	1	375188	78040	1210	0
0_1k	0 - 1k	BG	Bulgaria	Кристиян Шкварек	Oblakov Nikolay	651747871952382	Facebook	17	1	353227	85321	1476	0
0_1k	0 - 1k	BG	Bulgaria	За Петър Чобанов	Chobanov Petar	762986410409232	Facebook	24	1	291069	65701	2092	0
0_1k	0 - 1k	BG	Bulgaria	Ангел Джамбазки	Войчин Мирчо	139581756144530	Facebook	9	1	237099	73613	699	0
0_1k	0 - 1k	BG	Bulgaria	Greens/EFA in the European Parliament		150527751674751	Facebook	13	1	198699	79642	309	49
0_1k	0 - 1k	BG	Bulgaria	European Commission		107898832590939	Facebook	2	1	182193	91097	234	91
0_1k	0 - 1k	BG	Bulgaria	Радан Кънев	Радан Кънев	1461853244069926	Facebook	8	1	174831	43236	707	0
0_1k	0 - 1k	BG	Bulgaria	Евро Ферт АД		271746059949890	Facebook	1	1	170940	85470	379	76
0_1k	0 - 1k	BG	Bulgaria	BRITA Bulgaria		1471240093191880	Facebook	1	1	166405	83203	82	0
0_1k	0 - 1k	BG	Bulgaria	Arte		656089814494677	Facebook	6	1	159645	68538	387	60
0_1k	0 - 1k	BG	Bulgaria	Ваня Григорова - независим кандидат за евродепутат	Vanya Grigorova 	344617396401957	Facebook	4	1	147342	32134	362	0
0_1k	0 - 1k	BG	Bulgaria	Ilhan Kyuchyuk	Ilhan Kyuchyuk	1637403469881344	Facebook	5	1	139028	27806	317	0
0_1k	0 - 1k	BG	Bulgaria	DESIGNitsa - Дизайница		676082905766490	Facebook	10	1	134789	29480	867	0
0_1k	0 - 1k	BG	Bulgaria	Фондация Българска Памет		540948509258655	Facebook	2	1	134105	53827	176	0
0_1k	0 - 1k	BG	Bulgaria	сТУденти		710941585944818	Facebook	25	1	112869	32505	2327	0
0_1k	0 - 1k	BG	Bulgaria	Росен Богомилов	Ivanov Hristo	1183492355137046	Facebook	2	1	109997	54999	597	99
0_1k	0 - 1k	BG	Bulgaria	European Youth Event		919232861444360	Facebook	5	1	103911	42808	167	57
0_1k	0 - 1k	BG	Bulgaria	Консерваторъ	Oblakov Nikolay	1840027882991452	Facebook	4	1	100360	20072	341	0
0_1k	0 - 1k	BG	Bulgaria	Party of European Socialists	Party of European Socialists	148097975226385	Facebook	7	1	95080	35119	145	24
0_1k	0 - 1k	BG	Bulgaria	Карлос Контрера	Войчин Мирчо	734105799990582	Facebook	12	1	93987	20999	1057	0
0_1k	0 - 1k	BG	Bulgaria	ВОЛЯ - Българските Родолюбци		317433685633688	Facebook	2	1	91600	45801	146	0
0_1k	0 - 1k	BG	Bulgaria	Кеворк Кеворкян		490656127781163	Facebook	1	1	88849	44425	78	0
0_1k	0 - 1k	BG	Bulgaria	Болници Medical Park		648144405325576	Facebook	2	1	87550	43776	138	0
0_1k	0 - 1k	BG	Bulgaria	Give A Vote		2186129244970085	Facebook	1	1	86878	34751	86	17
0_1k	0 - 1k	BG	Bulgaria	Center for European Integration Studies (ZEI)		144159745724379	Facebook	1	1	76066	38033	75	38
0_1k	0 - 1k	BG	Bulgaria	Stankov • Todorov • Hinkov & Spasov Attorneys-at-Law		1717626955134976	Facebook	2	1	59997	14999	176	0
0_1k	0 - 1k	BG	Bulgaria	Guardian Weekly		64525551258	Facebook	8	1	57219	21426	89	15
0_1k	0 - 1k	BG	Bulgaria	Иво Пазарджиев		128221490865195	Facebook	12	1	54776	13413	952	0
0_1k	0 - 1k	BG	Bulgaria	ALDE Group – Liberals and Democrats in the European Parliament		123910440019	Facebook	3	1	53786	22816	73	13
0_1k	0 - 1k	BG	Bulgaria	Петър Клисаров		2041389956077700	Facebook	2	1	52442	13020	151	0
0_1k	0 - 1k	BG	Bulgaria	Create.Refresh	Create.Refresh	1736881926615141	Facebook	4	1	51994	21816	141	22
0_1k	0 - 1k	BG	Bulgaria	TaxiMe		130743243729492	Facebook	1	1	49999	10000	88	0
0_1k	0 - 1k	BG	Bulgaria	GEYA   /  ГЕЯ  /		125015671491693	Facebook	1	1	49999	10000	88	0
0_1k	0 - 1k	BG	Bulgaria	Венета Маджистрели - раз/ЛИЧНИЯТ избор за Европейски парламент 2019		436121407128896	Facebook	1	1	49999	10000	99	0
0_1k	0 - 1k	BG	Bulgaria	JobRadar.BG		1753665731363354	Facebook	1	1	49999	9999	98	0
0_1k	0 - 1k	BG	Bulgaria	Медея		1526396310816752	Facebook	1	1	49998	10000	88	0
0_1k	0 - 1k	BG	Bulgaria	National Geographic		257826487601111	Facebook	1	1	46801	9360	92	0
0_1k	0 - 1k	BG	Bulgaria	Viasat Explore		552952714727440	Facebook	2	1	46627	9325	39	0
0_1k	0 - 1k	BG	Bulgaria	Не Бъди Посредствен		1805601139707511	Facebook	1	1	45698	9139	90	0
0_1k	0 - 1k	BG	Bulgaria	Фондация Билитис/ Bilitis Foundation		287175336077	Facebook	1	1	45551	9110	90	0
0_1k	0 - 1k	BG	Bulgaria	Борба за съществуване / Extinction Rebellion Bulgaria		2258761914367373	Facebook	1	1	45216	9043	103	0
0_1k	0 - 1k	BG	Bulgaria	Цветан Гайд		1544953965731921	Facebook	1	1	44642	8928	78	0
0_1k	0 - 1k	BG	Bulgaria	Gimme5EUblogs	City Eng	1704673382966894	Facebook	7	1	42986	16270	532	0
0_1k	0 - 1k	BG	Bulgaria	Да, Варна		1861176614159216	Facebook	1	1	42896	8579	75	0
0_1k	0 - 1k	BG	Bulgaria	One Billion Rising Bulgaria		579415982138368	Facebook	1	1	42611	8522	97	0
0_1k	0 - 1k	BG	Bulgaria	Евродепутати ГЕРБ/ЕНП - България		939131839491362	Facebook	3	1	40942	8163	174	0
0_1k	0 - 1k	BG	Bulgaria	Karaci Tours Medical		408232079212353	Facebook	1	1	40266	8053	70	0
0_1k	0 - 1k	BG	Bulgaria	ETUC		129041250601685	Facebook	1	1	39958	19979	99	19
0_1k	0 - 1k	BG	Bulgaria	Debating Europe	Debating Europe	132011730204757	Facebook	3	1	35100	7020	69	0
0_1k	0 - 1k	BG	Bulgaria	Организация за защита на животните "Четири лапи"		144072035778	Facebook	12	1	31217	7527	1131	0
0_1k	0 - 1k	BG	Bulgaria	АБВ - Младежи		258397044345249	Facebook	10	1	30077	5310	875	0
0_1k	0 - 1k	BG	Bulgaria	Cecilia Malmström		258966159416	Facebook	1	1	27661	11064	55	27
0_1k	0 - 1k	BG	Bulgaria	European Youth		130456876990360	Facebook	5	1	26204	12872	141	19
0_1k	0 - 1k	BG	Bulgaria	UNICEF Europe & Central Asia		373536278864	Facebook	1	1	25827	10331	4	0
0_1k	0 - 1k	BG	Bulgaria	مكتب المحاماة العربي في بلغاريا		468472296878922	Facebook	6	1	25000	10857	261	0
0_1k	0 - 1k	BG	Bulgaria	TODOROV-Imoteka Chaika	Todorov Sasho	573501706475405	Facebook	4	1	24996	8000	352	0
0_1k	0 - 1k	BG	Bulgaria	Animal Matters	Animal Matters	1439364926329185	Facebook	6	1	24085	7631	39	0
0_1k	0 - 1k	BG	Bulgaria	Avanta Care Ltd.		577732148956414	Facebook	4	1	22344	5208	90	0
0_1k	0 - 1k	BG	Bulgaria	VOA - Глас на Америка		176413438620	Facebook	10	1	21757	9373	21	0
0_1k	0 - 1k	BG	Bulgaria	Council of the European Union		147547541961576	Facebook	4	1	21091	9832	76	14
0_1k	0 - 1k	BG	Bulgaria	Erasmus Student Network		25226723130	Facebook	2	1	20943	10471	12	2
0_1k	0 - 1k	BG	Bulgaria	The Good Lobby		1420129598280317	Facebook	10	1	20795	7304	51	0
0_1k	0 - 1k	BG	Bulgaria	Alberto Alemanno		179635265973968	Facebook	2	1	20623	9547	22	0
0_1k	0 - 1k	BG	Bulgaria	Solar Impulse		187539851277198	Facebook	2	1	20394	8157	17	3
0_1k	0 - 1k	BG	Bulgaria	EEA and Norway Grants		70937137362	Facebook	1	1	18462	7385	3	0
0_1k	0 - 1k	BG	Bulgaria	We Amplify		186008238755917	Facebook	4	1	18283	3656	42	0
0_1k	0 - 1k	BG	Bulgaria	Europeana.eu		10261403667	Facebook	2	1	18228	8384	12	1
0_1k	0 - 1k	BG	Bulgaria	Game of Sultans		185311195624361	Facebook	5	1	18206	7452	184	36
0_1k	0 - 1k	BG	Bulgaria	Пряка демокрация (direct democracy) - правата и как да си ги вземем		240258259381838	Facebook	4	1	17852	3571	314	0
0_1k	0 - 1k	BG	Bulgaria	Kristian Vigenin / Кристиан Вигенин		229689447151510	Facebook	3	1	17501	6132	259	0
0_1k	0 - 1k	BG	Bulgaria	Tuxy		870667836405958	Facebook	3	1	17179	7010	45	13
0_1k	0 - 1k	BG	Bulgaria	γυρίζουμε		278308089460720	Facebook	6	1	17084	7542	70	17
0_1k	0 - 1k	BG	Bulgaria	LIKE APP		272972103180159	Facebook	1	1	16485	6594	14	2
0_1k	0 - 1k	BG	Bulgaria	Caritas Europa		190426711052241	Facebook	2	1	16443	3288	32	0
0_1k	0 - 1k	BG	Bulgaria	Huawei Europe		1709278142683543	Facebook	1	1	15449	7725	7	1
0_1k	0 - 1k	BG	Bulgaria	Climate-KIC		403370709744295	Facebook	2	1	15437	7261	41	11
0_1k	0 - 1k	BG	Bulgaria	OTS Solicitors		940549775965601	Facebook	1	1	15015	7507	17	0
0_1k	0 - 1k	BG	Bulgaria	Open Society Roma Initiatives		369567809754486	Facebook	1	1	14617	2923	28	0
0_1k	0 - 1k	BG	Bulgaria	eToro		193863317737	Facebook	17	1	13265	6070	28	6
0_1k	0 - 1k	BG	Bulgaria	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	4	1	13086	5974	62	11
0_1k	0 - 1k	BG	Bulgaria	EU Environment		305608429284	Facebook	1	1	12474	2495	24	0
0_1k	0 - 1k	BG	Bulgaria	Pirate Parties International		152709151422154	Facebook	1	1	12263	6131	53	10
0_1k	0 - 1k	BG	Bulgaria	Bologna Business School		32776988074	Facebook	3	1	11918	2674	31	0
0_1k	0 - 1k	BG	Bulgaria	EPP Group in the European Committee of the Regions		200559876664896	Facebook	3	1	11844	2368	118	23
