advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Движение ВОЛЯ	Движение Воля	289082018098560	Facebook	100_1k	100 - 1k	BG	Bulgaria	5	1	2166019	866409	2161	433
European Parliament	European Parliament	178362315106	Facebook	100_1k	100 - 1k	BG	Bulgaria	7	1	2105825	884463	3372	929
Демократична България	Демократична България	995342840629890	Facebook	100_1k	100 - 1k	BG	Bulgaria	17	1	1996791	998404	8660	2035
Крум Дончев/Krum Donchev	Крум Дончев/Krum Donchev	155516354469476	Facebook	100_1k	100 - 1k	BG	Bulgaria	9	1	1821294	722481	5481	1906
Стефан Тафров	Стефан Тафров	233810563693016	Facebook	100_1k	100 - 1k	BG	Bulgaria	7	1	1744616	776936	4355	1444
Приоритети	БЗНС	1163987410423594	Facebook	100_1k	100 - 1k	BG	Bulgaria	15	1	1227514	534463	6568	1316
Росен Богомилов	Ivanov Hristo	1183492355137046	Facebook	100_1k	100 - 1k	BG	Bulgaria	10	1	1134129	553421	4557	913
European Commission	European Commission	107898832590939	Facebook	100_1k	100 - 1k	BG	Bulgaria	17	1	911199	437409	895	342
informo.bg	informo.bg	262524054082832	Facebook	100_1k	100 - 1k	BG	Bulgaria	1	1	869198	434599	433	86
Радан Кънев	Радан Кънев	1461853244069926	Facebook	100_1k	100 - 1k	BG	Bulgaria	4	1	537964	268984	1761	353
Път на младите	Път на младите	2051476654950711	Facebook	100_1k	100 - 1k	BG	Bulgaria	8	1	418207	209105	1857	372
Веселин Марешки		427091487494895	Facebook	100_1k	100 - 1k	BG	Bulgaria	2	1	354490	151947	450	90
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	100_1k	100 - 1k	BG	Bulgaria	4	1	254244	96386	492	98
Зелените ставаме Зелено движение	Ivanov Hristo	247214619360	Facebook	100_1k	100 - 1k	BG	Bulgaria	3	1	218840	95653	1321	264
Алина Добрева	Алина Добрева	330889637493030	Facebook	100_1k	100 - 1k	BG	Bulgaria	2	1	199998	100000	998	200
ПП Глас народен	ПП Глас народен	127457487402289	Facebook	100_1k	100 - 1k	BG	Bulgaria	2	1	180925	90463	902	180
Постоянна ромска конференция	Roma Standing Conference	2169116143357997	Facebook	100_1k	100 - 1k	BG	Bulgaria	2	1	130835	52055	875	175
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	100_1k	100 - 1k	BG	Bulgaria	2	1	116933	58467	508	101
ПП ГЕРБ - Стара Загора	ПП ГЕРБ - Стара Загора	229586070497595	Facebook	100_1k	100 - 1k	BG	Bulgaria	1	1	116861	58431	259	52
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	100_1k	100 - 1k	BG	Bulgaria	11	1	114638	49873	226	80
Христо Иванов	Демократична България	401246707396255	Facebook	100_1k	100 - 1k	BG	Bulgaria	1	1	99999	50000	499	100
Valeri Simeonov	Smart Media Consult Ltd	1967166133516609	Facebook	100_1k	100 - 1k	BG	Bulgaria	1	1	90727	45364	452	90
ПП АТАКА		243868101610	Facebook	100_1k	100 - 1k	BG	Bulgaria	1	1	85322	42661	425	85
ALDE Party – Liberals and Democrats for Europe	ALDE Party – Liberals and Democrats for Europe	262681199589	Facebook	100_1k	100 - 1k	BG	Bulgaria	2	1	53495	23627	117	42
Опозиция на светло	Chobanov Petar	133256490183691	Facebook	100_1k	100 - 1k	BG	Bulgaria	1	1	49999	10000	499	100
Тома Белев/ Toma Belev	Ivanov Hristo	772069009528514	Facebook	100_1k	100 - 1k	BG	Bulgaria	1	1	46846	9369	467	93
CRIF		395919323779707	Facebook	100_1k	100 - 1k	BG	Bulgaria	1	1	43318	21659	216	43
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	100_1k	100 - 1k	BG	Bulgaria	1	1	39008	19504	97	19
Alliance of Conservatives and Reformists in Europe	ACRE 	134931073377586	Facebook	100_1k	100 - 1k	BG	Bulgaria	1	1	5119	1023	51	10
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	100_1k	100 - 1k	BG	Bulgaria	1	1	5017	2508	25	5
ETUC		129041250601685	Facebook	100_1k	100 - 1k	BG	Bulgaria	1	1	3304	661	32	6
Claudiu Manda	Partidul Social Democrat	199635566715473	Facebook	100_1k	100 - 1k	BG	Bulgaria	2	1	258	103	0	0
Big News Buzz		125179374733697	Facebook	100_1k	100 - 1k	BG	Bulgaria	1	1	141	71	0	0
Simona Maria Vlădica	Amerisoft	236992636715917	Facebook	100_1k	100 - 1k	BG	Bulgaria	2	1	76	38	0	0
USR Teleorman	Partidul "Uniunea Salvati Romania"	694605284013356	Facebook	100_1k	100 - 1k	BG	Bulgaria	4	1	38	16	0	0
نداء الحرب 3: امبراطورية الفولاذ		1896641773933197	Facebook	100_1k	100 - 1k	BG	Bulgaria	1	1	16	6	0	0
Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	100_1k	100 - 1k	BG	Bulgaria	3	1	7	3	0	0
Στέργιος Τζίντζιος Υπ.Ευρωβουλευτής	Stergios Tzintzios	264947847745022	Facebook	100_1k	100 - 1k	BG	Bulgaria	1	1	2	1	0	0
Οικολόγοι ΠΡΑΣΙΝΟΙ	Οικολόγοι ΠΡΑΣΙΝΟΙ	54211966212	Facebook	100_1k	100 - 1k	BG	Bulgaria	1	1	1	0	0	0
