country_code_filter	country_name_filter	spend_code	spend_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
BG	Bulgaria	0_50	0 - 50	2312	692	15354320	4406873	59401	10
BG	Bulgaria	50_100	50 - 100	2473	676	2328160	961701	7211	1206
BG	Bulgaria	100_1k	100 - 1k	751	245	15589987	7000363	32918	9532
BG	Bulgaria	1k_5k	1k - 5k	69	34	2128791	940929	16702	3477
BG	Bulgaria	5k_10k	5k - 10k	5	5	11119	5559	262	69
BG	Bulgaria	10k_50k	10k - 50k	1	1	6351	3175	282	56
