region_code	region_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
greater_poland_voivodeship	Greater Poland Voivodeship	PL	Poland	4455	1056	6246850	2190845	16656	2981
kuyavian_pomeranian_voivodeship	Kuyavian-Pomeranian Voivodeship	PL	Poland	4010	946	6543237	2186927	20036	3910
lesser_poland_voivodeship	Lesser Poland Voivodeship	PL	Poland	4573	1098	4892064	1619565	16752	2508
lower_silesian_voivodeship	Lower Silesian Voivodeship	PL	Poland	4464	1095	5282107	1773064	17897	2928
lublin_voivodeship	Lublin Voivodeship	PL	Poland	3921	913	8311837	2979581	20709	3837
lubusz_voivodeship	Lubusz Voivodeship	PL	Poland	3615	882	968269	281555	3338	592
masovian_voivodeship	Masovian Voivodeship	PL	Poland	5598	1217	27292367	9440043	110314	22272
opole_voivodeship	Opole Voivodeship	PL	Poland	3679	855	736507	180378	2160	303
podkarpackie_voivodeship	Podkarpackie Voivodeship	PL	Poland	3659	884	2181617	726724	5394	800
podlaskie_voivodeship	Podlaskie Voivodeship	PL	Poland	3575	841	1481671	460369	3893	655
pomeranian_voivodeship	Pomeranian Voivodeship	PL	Poland	4197	1003	5987938	1891589	19070	3616
silesian_voivodeship	Silesian Voivodeship	PL	Poland	4622	1089	13164119	4346313	36707	6470
warmian_masurian_voivodeship	Warmian-Masurian Voivodeship	PL	Poland	3683	853	2464660	719747	5553	1173
west_pomeranian_voivodeship	West Pomeranian Voivodeship	PL	Poland	3957	942	3201954	967220	12074	1886
lodz_voivodeship	Łódź Voivodeship	PL	Poland	4280	1001	6047274	1916667	16459	2523
swietokrzyskie_voivodeship	Świętokrzyskie Voivodeship	PL	Poland	3564	808	1159069	322734	3527	599
